ano,codmun,mun,uf,abandono_EF_6ano,abandono_EF_7ano,abandono_EF_8ano,abandono_EF_9ano,abandono_EM
2004,1101708,urupa,RO,0,0,0,0,91
2004,1101757,vale do anari,RO,0,0,0,0,97
2004,1101807,vale do paraiso,RO,0,0,0,0,35
2004,1200013,acrelandia,AC,1,1,0,0,107
2004,1200054,assis brasil,AC,0,0,0,0,35
2004,1200104,brasileia,AC,0,0,0,0,228
2004,1200138,bujari,AC,0,0,0,0,29
2004,1200179,capixaba,AC,0,0,0,0,48
2004,1200203,cruzeiro do sul,AC,0,0,0,0,552
2004,1200252,epitaciolandia,AC,9,1,4,3,0
2004,1200302,feijo,AC,0,0,0,0,130
2004,1200328,jordao,AC,0,0,0,0,7
2004,1200336,mancio lima,AC,0,0,0,0,112
2004,1200344,manoel urbano,AC,0,0,0,0,70
2004,1200351,marechal thaumaturgo,AC,0,0,0,0,116
2004,1200385,placido de castro,AC,0,0,0,0,142
2004,1200393,porto walter,AC,0,0,0,0,46
2004,1200401,rio branco,AC,0,0,0,0,3310
2004,1200427,rodrigues alves,AC,0,0,0,0,80
2004,1200435,santa rosa do purus,AC,0,0,0,0,16
2004,1200450,senador guiomard,AC,0,0,0,0,134
2004,1200500,sena madureira,AC,0,0,0,0,166
2004,1200609,tarauaca,AC,0,0,0,0,148
2004,1200708,xapuri,AC,0,0,0,0,50
2004,1200807,porto acre,AC,0,0,0,0,100
2004,1300029,alvaraes,AM,0,0,0,0,151
2004,1300060,amatura,AM,0,0,0,0,26
2004,1300086,anama,AM,0,0,0,0,37
2004,1300102,anori,AM,0,0,0,0,123
2004,1300144,apui,AM,0,0,0,0,122
2004,1300201,atalaia do norte,AM,0,0,0,0,20
2004,1300300,autazes,AM,0,0,0,0,149
2004,1300409,barcelos,AM,0,0,0,0,69
2004,1300508,barreirinha,AM,0,0,0,0,316
2004,1300607,benjamin constant,AM,0,0,0,0,173
2004,1300631,beruri,AM,0,0,0,0,53
2004,1300680,boa vista do ramos,AM,0,0,0,0,81
2004,1300706,boca do acre,AM,0,0,0,0,198
2004,1300805,borba,AM,0,0,0,0,161
2004,1300839,caapiranga,AM,0,0,0,0,48
2004,1300904,canutama,AM,0,0,0,0,59
2004,1301001,carauari,AM,0,0,0,0,94
2004,1301100,careiro,AM,0,0,0,0,307
2004,1301159,careiro da varzea,AM,0,0,0,0,182
2004,1301209,coari,AM,0,0,0,0,557
2004,1301308,codajas,AM,0,0,0,0,75
2004,1301407,eirunepe,AM,0,0,0,0,129
2004,1301506,envira,AM,0,0,0,0,78
2004,1301605,fonte boa,AM,0,0,0,0,148
2004,1301654,guajara,AM,0,0,0,0,61
2004,1301704,humaita,AM,0,0,0,0,336
2004,1301803,ipixuna,AM,0,0,0,0,73
2004,1301852,iranduba,AM,0,0,0,0,364
2004,1301902,itacoatiara,AM,0,0,0,0,696
2004,1301951,itamarati,AM,0,0,0,0,13
2004,1302009,itapiranga,AM,0,0,0,0,46
2004,1302108,japura,AM,0,0,0,0,24
2004,1302207,jurua,AM,0,0,0,0,25
2004,1302306,jutai,AM,0,0,0,0,135
2004,1302405,labrea,AM,0,0,0,0,498
2004,1302504,manacapuru,AM,0,0,0,0,724
2004,1302553,manaquiri,AM,0,0,0,0,88
2004,1302603,manaus,AM,0,0,0,0,26399
2004,1302702,manicore,AM,0,0,0,0,126
2004,1302801,maraa,AM,0,0,0,0,44
2004,1302900,maues,AM,0,0,0,0,576
2004,1303007,nhamunda,AM,0,0,0,0,166
2004,1303106,nova olinda do norte,AM,0,0,0,0,158
2004,1303205,novo airao,AM,0,0,0,0,81
2004,1303304,novo aripuana,AM,0,0,0,0,82
2004,1303403,parintins,AM,0,0,0,0,868
2004,1303502,pauini,AM,0,0,0,0,54
2004,1303536,presidente figueiredo,AM,0,0,0,0,178
2004,1303569,rio preto da eva,AM,0,0,0,0,141
2004,1303601,santa isabel do rio negro,AM,0,0,0,0,84
2004,1303700,santo antonio do ica,AM,0,0,0,0,109
2004,1303809,sao gabriel da cachoeira,AM,0,0,0,0,241
2004,1303908,sao paulo de olivenca,AM,0,0,0,0,195
2004,1303957,sao sebastiao do uatuma,AM,0,0,0,0,67
2004,1304005,silves,AM,0,0,0,0,46
2004,1304062,tabatinga,AM,0,0,0,0,377
2004,1304104,tapaua,AM,0,0,0,0,27
2004,1304203,tefe,AM,0,0,0,0,519
2004,1304237,tonantins,AM,0,0,0,0,37
2004,1304260,uarini,AM,0,0,0,0,45
2004,1304302,urucara,AM,0,0,0,0,143
2004,1304401,urucurituba,AM,0,0,0,0,83
2004,1400027,amajari,RR,0,0,0,0,67
2004,1400050,alto alegre,RR,0,0,0,0,78
2004,1400100,boa vista,RR,0,0,0,0,1459
2004,1400159,bonfim,RR,0,0,0,0,41
2004,1400175,canta,RR,0,0,0,0,127
2004,1400209,caracarai,RR,0,0,0,0,104
2004,1400233,caroebe,RR,0,0,0,0,93
2004,1400282,iracema,RR,0,0,0,0,45
2004,1400308,mucajai,RR,0,0,0,0,54
2004,1400407,normandia,RR,0,0,0,0,99
2004,1400456,pacaraima,RR,0,0,0,0,119
2004,1400472,rorainopolis,RR,0,0,0,0,85
2004,1400506,sao joao da baliza,RR,0,0,0,0,60
2004,1400605,sao luiz,RR,0,0,0,0,32
2004,1400704,uiramuta,RR,0,0,0,0,28
2004,1500107,abaetetuba,PA,0,0,0,0,1091
2004,1500131,abel figueiredo,PA,0,0,0,0,115
2004,1500206,acara,PA,0,0,0,0,288
2004,1500305,afua,PA,0,0,0,0,64
2004,1500347,agua azul do norte,PA,0,0,0,0,73
2004,1500404,alenquer,PA,0,0,0,0,516
2004,1500503,almeirim,PA,0,0,0,0,243
2004,1500602,altamira,PA,0,0,0,0,1123
2004,1500701,anajas,PA,0,0,0,0,4
2004,1500800,ananindeua,PA,0,0,0,0,5890
2004,1500859,anapu,PA,0,0,0,0,115
2004,1500909,augusto correa,PA,0,0,0,0,222
2004,1500958,aurora do para,PA,0,0,0,0,122
2004,1501006,aveiro,PA,0,0,0,0,102
2004,1501105,bagre,PA,0,0,0,0,9
2004,1501204,baiao,PA,0,0,0,0,168
2004,1501253,bannach,PA,0,0,0,0,14
2004,1501303,barcarena,PA,0,0,0,0,1329
2004,1501402,belem,PA,314,315,170,115,20962
2004,1501451,belterra,PA,0,0,0,0,78
2004,1501501,benevides,PA,0,0,0,0,459
2004,1501576,bom jesus do tocantins,PA,0,0,0,0,84
2004,1501600,bonito,PA,0,0,0,0,35
2004,1501709,braganca,PA,0,0,0,0,999
2004,1501725,brasil novo,PA,0,0,0,0,86
2004,1501758,brejo grande do araguaia,PA,0,0,0,0,85
2004,1501782,breu branco,PA,0,0,0,0,549
2004,1501808,breves,PA,0,0,0,0,458
2004,1501907,bujaru,PA,0,0,0,0,157
2004,1501956,cachoeira do piria,PA,0,0,0,0,97
2004,1502004,cachoeira do arari,PA,0,0,0,0,86
2004,1502103,cameta,PA,0,0,0,0,918
2004,1502152,canaa dos carajas,PA,0,0,0,0,146
2004,1502202,capanema,PA,0,0,0,0,854
2004,1502301,capitao poco,PA,0,0,0,0,260
2004,1502400,castanhal,PA,0,0,0,0,2546
2004,1502509,chaves,PA,0,0,0,0,17
2004,1502608,colares,PA,0,0,0,0,86
2004,1502707,conceicao do araguaia,PA,0,0,0,0,601
2004,1502756,concordia do para,PA,0,0,0,0,167
2004,1502764,cumaru do norte,PA,16,14,9,0,82
2004,1502772,curionopolis,PA,0,0,0,0,271
2004,1502806,curralinho,PA,0,0,0,0,52
2004,1502855,curua,PA,0,0,0,0,149
2004,1502905,curuca,PA,0,0,0,0,528
2004,1502939,dom eliseu,PA,0,0,0,0,1
2004,1502954,eldorado dos carajas,PA,0,0,0,0,139
2004,1503002,faro,PA,0,0,0,0,97
2004,1503044,floresta do araguaia,PA,0,0,0,0,148
2004,1503077,garrafao do norte,PA,0,0,0,0,123
2004,1503093,goianesia do para,PA,0,0,0,0,376
2004,1503101,gurupa,PA,0,0,0,0,68
2004,1503200,igarape-acu,PA,0,0,0,0,624
2004,1503309,igarape-miri,PA,0,0,0,0,442
2004,1503408,inhangapi,PA,0,0,0,0,89
2004,1503457,ipixuna do para,PA,0,0,0,0,148
2004,1503507,irituia,PA,0,0,0,0,210
2004,1503606,itaituba,PA,0,0,0,0,1283
2004,1503705,itupiranga,PA,0,0,0,0,247
2004,1503754,jacareacanga,PA,0,0,0,0,70
2004,1503804,jacunda,PA,0,0,0,0,405
2004,1503903,juruti,PA,0,0,0,0,204
2004,1504000,limoeiro do ajuru,PA,0,0,0,0,46
2004,1504059,mae do rio,PA,0,0,0,0,262
2004,1504109,magalhaes barata,PA,0,0,0,0,77
2004,1504208,maraba,PA,0,0,0,0,3590
2004,1504307,maracana,PA,0,0,0,0,166
2004,1504406,marapanim,PA,0,0,0,0,511
2004,1504422,marituba,PA,0,0,0,0,1528
2004,1504455,medicilandia,PA,0,0,0,0,221
2004,1504505,melgaco,PA,0,0,0,0,34
2004,1504604,mocajuba,PA,0,0,0,0,242
2004,1504703,moju,PA,0,0,0,0,569
2004,1504802,monte alegre,PA,0,0,0,0,588
2004,1504901,muana,PA,0,0,0,0,87
2004,1504950,nova esperanca do piria,PA,0,0,0,0,84
2004,1504976,nova ipixuna,PA,0,0,0,0,152
2004,1505007,nova timboteua,PA,0,0,0,0,107
2004,1505031,novo progresso,PA,0,0,0,0,55
2004,1505064,novo repartimento,PA,0,0,0,0,226
2004,1505106,obidos,PA,0,0,0,0,381
2004,1505205,oeiras do para,PA,0,0,0,0,71
2004,1505304,oriximina,PA,0,0,0,0,648
2004,1505403,ourem,PA,0,0,0,0,144
2004,1505437,ourilandia do norte,PA,0,0,0,0,197
2004,1505486,pacaja,PA,0,0,0,0,312
2004,1505494,palestina do para,PA,0,0,0,0,42
2004,1505502,paragominas,PA,0,0,0,0,1128
2004,1505536,parauapebas,PA,0,0,0,0,960
2004,1505551,pau d'arco,PA,0,0,0,0,61
2004,1505601,peixe-boi,PA,0,0,0,0,67
2004,1505635,picarra,PA,0,0,0,0,70
2004,1505650,placas,PA,0,0,0,0,101
2004,1505700,ponta de pedras,PA,0,0,0,0,210
2004,1505809,portel,PA,0,0,0,0,351
2004,1505908,porto de moz,PA,0,0,0,0,201
2004,1506005,prainha,PA,0,0,0,0,205
2004,1506104,primavera,PA,0,0,0,0,135
2004,1506112,quatipuru,PA,0,0,0,0,82
2004,1506138,redencao,PA,0,0,0,0,847
2004,1506161,rio maria,PA,0,0,0,0,323
2004,1506187,rondon do para,PA,0,0,0,0,359
2004,1506195,ruropolis,PA,0,0,0,0,175
2004,1506203,salinopolis,PA,0,0,0,0,786
2004,1506302,salvaterra,PA,0,0,0,0,213
2004,1506351,santa barbara do para,PA,0,0,0,0,170
2004,1506401,santa cruz do arari,PA,0,0,0,0,42
2004,1506500,santa isabel do para,PA,0,0,0,0,862
2004,1506559,santa luzia do para,PA,0,0,0,0,57
2004,1506583,santa maria das barreiras,PA,0,0,0,0,49
2004,1506609,santa maria do para,PA,0,0,0,0,188
2004,1506708,santana do araguaia,PA,0,0,0,0,398
2004,1506807,santarem,PA,0,0,0,0,4473
2004,1506906,santarem novo,PA,0,0,0,0,91
2004,1507003,santo antonio do taua,PA,0,0,0,0,472
2004,1507102,sao caetano de odivelas,PA,0,0,0,0,82
2004,1507151,sao domingos do araguaia,PA,0,0,0,0,376
2004,1507201,sao domingos do capim,PA,0,0,0,0,119
2004,1507300,sao felix do xingu,PA,0,0,0,0,117
2004,1507409,sao francisco do para,PA,0,0,0,0,149
2004,1507458,sao geraldo do araguaia,PA,0,0,0,0,272
2004,1507466,sao joao da ponta,PA,0,0,0,0,35
2004,1507474,sao joao de pirabas,PA,0,0,0,0,192
2004,1507508,sao joao do araguaia,PA,0,0,0,0,177
2004,1507607,sao miguel do guama,PA,0,0,0,0,465
2004,1507706,sao sebastiao da boa vista,PA,0,0,0,0,28
2004,1507755,sapucaia,PA,0,0,0,0,96
2004,1507805,senador jose porfirio,PA,0,0,0,0,64
2004,1507904,soure,PA,0,0,0,0,286
2004,1507953,tailandia,PA,0,0,0,0,382
2004,1507961,terra alta,PA,0,0,0,0,160
2004,1507979,terra santa,PA,0,0,0,0,234
2004,1508001,tome-acu,PA,0,0,0,0,643
2004,1508035,tracuateua,PA,0,0,0,0,140
2004,1508050,trairao,PA,0,0,0,0,165
2004,1508084,tucuma,PA,0,0,0,0,216
2004,1508100,tucurui,PA,0,0,0,0,1421
2004,1508126,ulianopolis,PA,0,0,0,0,128
2004,1508159,uruara,PA,0,0,0,0,281
2004,1508209,vigia,PA,0,0,0,0,499
2004,1508308,viseu,PA,0,0,0,0,255
2004,1508357,vitoria do xingu,PA,0,0,0,0,108
2004,1508407,xinguara,PA,0,0,0,0,704
2004,1600055,serra do navio,AP,0,0,0,0,90
2004,1600105,amapa,AP,0,0,0,0,52
2004,1600154,pedra branca do amapari,AP,0,0,0,0,40
2004,1600204,calcoene,AP,0,0,0,0,148
2004,1600212,cutias,AP,0,0,0,0,48
2004,1600238,ferreira gomes,AP,0,0,0,0,88
2004,1600253,itaubal,AP,0,0,0,0,21
2004,1600279,laranjal do jari,AP,0,0,0,0,338
2004,1600303,macapa,AP,0,0,0,0,4483
2004,1600402,mazagao,AP,0,0,0,0,143
2004,1600501,oiapoque,AP,0,0,0,0,88
2004,1600535,porto grande,AP,0,0,0,0,237
2004,1600550,pracuuba,AP,0,0,0,0,0
2004,1600600,santana,AP,0,0,0,0,1031
2004,1600709,tartarugalzinho,AP,0,0,0,0,117
2004,1600808,vitoria do jari,AP,0,0,0,0,82
2004,1700251,abreulandia,TO,0,0,0,0,25
2004,1700301,aguiarnopolis,TO,0,0,0,0,0
2004,1700350,alianca do tocantins,TO,0,0,0,0,50
2004,1700400,almas,TO,0,0,0,0,62
2004,1700707,alvorada,TO,0,0,0,0,74
2004,1701002,ananas,TO,0,0,0,0,57
2004,1701051,angico,TO,0,0,0,0,34
2004,1701101,aparecida do rio negro,TO,0,0,0,0,35
2004,1701309,aragominas,TO,0,0,0,0,45
2004,1701903,araguacema,TO,0,0,0,0,44
2004,1702000,araguacu,TO,0,0,0,0,79
2004,1702109,araguaina,TO,9,8,1,0,1631
2004,1702158,araguana,TO,0,0,0,0,14
2004,1702208,araguatins,TO,0,0,0,0,276
2004,1702307,arapoema,TO,0,0,0,0,13
2004,1702406,arraias,TO,0,0,0,0,52
2004,1702554,augustinopolis,TO,0,0,0,0,150
2004,1702703,aurora do tocantins,TO,0,0,0,0,18
2004,1702901,axixa do tocantins,TO,0,0,0,0,170
2004,1703008,babaculandia,TO,0,0,0,0,18
2004,1703057,bandeirantes do tocantins,TO,0,0,0,0,18
2004,1703073,barra do ouro,TO,0,0,0,0,34
2004,1703107,barrolandia,TO,0,0,0,0,19
2004,1703206,bernardo sayao,TO,0,0,0,0,42
2004,1703305,bom jesus do tocantins,TO,0,0,0,0,8
2004,1703602,brasilandia do tocantins,TO,0,0,0,0,3
2004,1703701,brejinho de nazare,TO,0,0,0,0,32
2004,1703800,buriti do tocantins,TO,0,0,0,0,160
2004,1703826,cachoeirinha,TO,0,0,0,0,23
2004,1703842,campos lindos,TO,0,0,0,0,32
2004,1703867,cariri do tocantins,TO,0,0,0,0,61
2004,1703883,carmolandia,TO,0,0,0,0,47
2004,1703891,carrasco bonito,TO,0,0,0,0,12
2004,1703909,caseara,TO,0,0,0,0,82
2004,1704105,centenario,TO,0,0,0,0,15
2004,1704600,chapada de areia,TO,0,0,0,0,0
2004,1705102,chapada da natividade,TO,0,0,0,0,37
2004,1705508,colinas do tocantins,TO,0,0,0,0,281
2004,1705557,combinado,TO,0,0,0,0,13
2004,1705607,conceicao do tocantins,TO,0,0,0,0,20
2004,1706001,couto de magalhaes,TO,0,0,0,0,36
2004,1706100,cristalandia,TO,0,0,0,0,131
2004,1706258,crixas do tocantins,TO,0,0,0,0,19
2004,1706506,darcinopolis,TO,0,0,0,0,41
2004,1707009,dianopolis,TO,0,0,0,0,213
2004,1707108,divinopolis do tocantins,TO,0,0,0,0,80
2004,1707207,dois irmaos do tocantins,TO,0,0,0,0,48
2004,1707306,duere,TO,0,0,0,0,39
2004,1707405,esperantina,TO,0,0,0,0,47
2004,1707553,fatima,TO,0,0,0,0,59
2004,1707652,figueiropolis,TO,0,0,0,0,53
2004,1707702,filadelfia,TO,0,0,0,0,68
2004,1708205,formoso do araguaia,TO,0,0,0,0,78
2004,1708254,fortaleza do tabocao,TO,0,0,0,0,14
2004,1708304,goianorte,TO,0,0,0,0,27
2004,1709005,goiatins,TO,0,0,0,0,51
2004,1709302,guarai,TO,0,0,0,0,227
2004,1709500,gurupi,TO,0,0,0,0,922
2004,1709807,ipueiras,TO,0,0,0,0,13
2004,1710508,itacaja,TO,0,0,0,0,39
2004,1710706,itaguatins,TO,0,0,0,0,32
2004,1710904,itapiratins,TO,0,0,0,0,5
2004,1711100,itapora do tocantins,TO,0,0,0,0,16
2004,1711506,jau do tocantins,TO,0,0,0,0,24
2004,1711803,juarina,TO,0,0,0,0,18
2004,1711902,lagoa da confusao,TO,0,0,0,0,81
2004,1711951,lagoa do tocantins,TO,0,0,0,0,11
2004,1712009,lajeado,TO,0,0,0,0,23
2004,1712157,lavandeira,TO,0,0,0,0,23
2004,1712405,lizarda,TO,0,0,0,0,20
2004,1712454,luzinopolis,TO,0,0,0,0,19
2004,1712504,marianopolis do tocantins,TO,0,0,0,0,66
2004,1712702,mateiros,TO,0,0,0,0,7
2004,1712801,maurilandia do tocantins,TO,0,0,0,0,7
2004,1713205,miracema do tocantins,TO,0,0,0,0,228
2004,1713304,miranorte,TO,0,0,0,0,142
2004,1713601,monte do carmo,TO,0,0,0,0,42
2004,1713700,monte santo do tocantins,TO,0,0,0,0,5
2004,1713809,palmeiras do tocantins,TO,0,0,0,0,46
2004,1713957,muricilandia,TO,0,0,0,0,31
2004,1714203,natividade,TO,0,0,0,0,69
2004,1714302,nazare,TO,0,0,0,0,51
2004,1714880,nova olinda,TO,0,0,0,0,101
2004,1715002,nova rosalandia,TO,0,0,0,0,27
2004,1715101,novo acordo,TO,0,0,0,0,16
2004,1715150,novo alegre,TO,0,0,0,0,6
2004,1715259,novo jardim,TO,0,0,0,0,31
2004,1715507,oliveira de fatima,TO,0,0,0,0,11
2004,1715705,palmeirante,TO,0,0,0,0,26
2004,1715754,palmeiropolis,TO,0,0,0,0,61
2004,1716109,paraiso do tocantins,TO,0,0,0,0,554
2004,1716208,parana,TO,0,0,0,0,26
2004,1716307,pau d'arco,TO,0,0,0,0,30
2004,1716505,pedro afonso,TO,17,34,11,9,196
2004,1716604,peixe,TO,0,0,0,0,99
2004,1716653,pequizeiro,TO,0,0,0,0,25
2004,1716703,colmeia,TO,0,0,0,0,105
2004,1717008,pindorama do tocantins,TO,0,0,0,0,27
2004,1717206,piraque,TO,0,0,0,0,45
2004,1717503,pium,TO,0,0,0,0,16
2004,1717800,ponte alta do bom jesus,TO,0,0,0,0,18
2004,1717909,ponte alta do tocantins,TO,0,0,0,0,70
2004,1718006,porto alegre do tocantins,TO,0,0,0,0,28
2004,1718204,porto nacional,TO,0,0,0,0,567
2004,1718303,praia norte,TO,0,0,0,0,46
2004,1718402,presidente kennedy,TO,0,0,0,0,26
2004,1718451,pugmil,TO,0,0,0,0,26
2004,1718501,recursolandia,TO,0,0,0,0,9
2004,1718550,riachinho,TO,0,0,0,0,15
2004,1718659,rio da conceicao,TO,0,0,0,0,16
2004,1718709,rio dos bois,TO,0,0,0,0,22
2004,1718758,rio sono,TO,0,0,0,0,42
2004,1718808,sampaio,TO,0,0,0,0,29
2004,1718840,sandolandia,TO,0,0,0,0,27
2004,1718865,santa fe do araguaia,TO,0,0,0,0,78
2004,1718881,santa maria do tocantins,TO,0,0,0,0,8
2004,1718899,santa rita do tocantins,TO,0,0,0,0,19
2004,1718907,santa rosa do tocantins,TO,0,0,0,0,57
2004,1719004,santa tereza do tocantins,TO,0,0,0,0,23
2004,1720002,santa terezinha do tocantins,TO,0,0,0,0,36
2004,1720101,sao bento do tocantins,TO,0,0,0,0,38
2004,1720150,sao felix do tocantins,TO,0,0,0,0,2
2004,1720200,sao miguel do tocantins,TO,0,0,0,0,95
2004,1720259,sao salvador do tocantins,TO,0,0,0,0,24
2004,1720309,sao sebastiao do tocantins,TO,0,0,0,0,21
2004,1720499,sao valerio da natividade,TO,0,0,0,0,33
2004,1720655,silvanopolis,TO,0,0,0,0,26
2004,1720804,sitio novo do tocantins,TO,0,0,0,0,103
2004,1720853,sucupira,TO,0,0,0,0,6
2004,1720903,taguatinga,TO,0,0,0,0,116
2004,1720937,taipas do tocantins,TO,0,0,0,0,5
2004,1720978,talisma,TO,0,0,0,0,0
2004,1721000,palmas,TO,0,0,0,0,1756
2004,1721109,tocantinia,TO,0,0,0,0,49
2004,1721208,tocantinopolis,TO,0,0,0,0,440
2004,1721257,tupirama,TO,0,0,0,0,12
2004,1721307,tupiratins,TO,0,0,0,0,13
2004,1722081,wanderlandia,TO,0,0,0,0,89
2004,1722107,xambioa,TO,0,0,0,0,125
2004,2100055,acailandia,MA,0,0,0,0,2122
2004,2100105,afonso cunha,MA,0,0,0,0,33
2004,2100154,agua doce do maranhao,MA,0,0,0,0,132
2004,2100204,alcantara,MA,0,0,0,0,84
2004,2100303,aldeias altas,MA,0,0,0,0,46
2004,2100402,altamira do maranhao,MA,0,0,0,0,26
2004,2100436,alto alegre do maranhao,MA,0,0,0,0,122
2004,2100477,alto alegre do pindare,MA,0,0,0,0,128
2004,2100501,alto parnaiba,MA,0,0,0,0,18
2004,2100550,amapa do maranhao,MA,0,0,0,0,91
2004,2100600,amarante do maranhao,MA,0,0,0,0,125
2004,2100709,anajatuba,MA,0,0,0,0,314
2004,2100808,anapurus,MA,0,0,0,0,117
2004,2100832,apicum-acu,MA,0,0,0,0,149
2004,2100873,araguana,MA,0,0,0,0,157
2004,2100907,araioses,MA,0,0,0,0,254
2004,2100956,arame,MA,0,0,0,0,165
2004,2101004,arari,MA,0,0,0,0,376
2004,2101103,axixa,MA,0,0,0,0,228
2004,2101202,bacabal,MA,0,0,0,0,1677
2004,2101251,bacabeira,MA,0,0,0,0,215
2004,2101301,bacuri,MA,0,0,0,0,104
2004,2101350,bacurituba,MA,0,0,0,0,86
2004,2101400,balsas,MA,0,0,0,0,866
2004,2101509,barao de grajau,MA,0,0,0,0,85
2004,2101608,barra do corda,MA,0,0,0,0,573
2004,2101707,barreirinhas,MA,0,0,0,0,443
2004,2101731,belagua,MA,0,0,0,0,39
2004,2101772,bela vista do maranhao,MA,0,0,0,0,123
2004,2101806,benedito leite,MA,0,0,0,0,11
2004,2101905,bequimao,MA,0,0,0,0,314
2004,2101939,bernardo do mearim,MA,0,0,0,0,49
2004,2101970,boa vista do gurupi,MA,0,0,0,0,101
2004,2102002,bom jardim,MA,0,0,0,0,472
2004,2102036,bom jesus das selvas,MA,0,0,0,0,254
2004,2102077,bom lugar,MA,0,0,0,0,73
2004,2102101,brejo,MA,0,0,0,0,223
2004,2102150,brejo de areia,MA,0,0,0,0,10
2004,2102200,buriti,MA,0,0,0,0,210
2004,2102309,buriti bravo,MA,0,0,0,0,405
2004,2102325,buriticupu,MA,135,78,26,0,353
2004,2102358,buritirana,MA,0,0,0,0,116
2004,2102374,cachoeira grande,MA,0,0,0,0,0
2004,2102408,cajapio,MA,0,0,0,0,169
2004,2102507,cajari,MA,0,0,0,0,80
2004,2102556,campestre do maranhao,MA,0,0,0,0,189
2004,2102606,candido mendes,MA,0,0,0,0,60
2004,2102705,cantanhede,MA,0,0,0,0,207
2004,2102754,capinzal do norte,MA,0,0,0,0,140
2004,2102804,carolina,MA,0,0,0,0,98
2004,2102903,carutapera,MA,0,0,0,0,281
2004,2103000,caxias,MA,0,0,0,0,1637
2004,2103109,cedral,MA,0,0,0,0,130
2004,2103125,central do maranhao,MA,0,0,0,0,95
2004,2103158,centro do guilherme,MA,0,0,0,0,62
2004,2103174,centro novo do maranhao,MA,0,0,0,0,87
2004,2103208,chapadinha,MA,0,0,0,0,848
2004,2103257,cidelandia,MA,0,0,0,0,153
2004,2103307,codo,MA,0,0,0,0,983
2004,2103406,coelho neto,MA,0,0,0,0,451
2004,2103505,colinas,MA,0,0,0,0,508
2004,2103554,conceicao do lago-acu,MA,0,0,0,0,0
2004,2103604,coroata,MA,0,0,0,0,514
2004,2103703,cururupu,MA,0,0,0,0,86
2004,2103752,davinopolis,MA,0,0,0,0,75
2004,2103802,dom pedro,MA,0,0,0,0,205
2004,2103901,duque bacelar,MA,0,0,0,0,51
2004,2104008,esperantinopolis,MA,0,0,0,0,164
2004,2104057,estreito,MA,0,0,0,0,293
2004,2104073,feira nova do maranhao,MA,0,0,0,0,47
2004,2104081,fernando falcao,MA,0,0,0,0,19
2004,2104099,formosa da serra negra,MA,82,58,34,14,77
2004,2104107,fortaleza dos nogueiras,MA,0,0,0,0,96
