ano,codmun,mun,uf,abandono_EF_6ano,abandono_EF_7ano,abandono_EF_8ano,abandono_EF_9ano,abandono_EM
2003,1507201,sao domingos do capim,PA,5,1,1,0,0
2003,1507300,sao felix do xingu,PA,0,0,0,0,13
2003,1507409,sao francisco do para,PA,0,0,0,0,33
2003,1507458,sao geraldo do araguaia,PA,0,0,0,0,57
2003,1507466,sao joao da ponta,PA,0,0,0,0,0
2003,1507474,sao joao de pirabas,PA,0,0,0,0,4
2003,1507508,sao joao do araguaia,PA,0,0,0,0,0
2003,1507607,sao miguel do guama,PA,0,0,0,0,102
2003,1507706,sao sebastiao da boa vista,PA,0,0,0,0,25
2003,1507755,sapucaia,PA,0,0,0,0,0
2003,1507805,senador jose porfirio,PA,0,0,0,0,0
2003,1507904,soure,PA,0,0,0,0,84
2003,1507953,tailandia,PA,0,0,0,0,0
2003,1507961,terra alta,PA,0,0,0,0,0
2003,1507979,terra santa,PA,0,0,0,0,0
2003,1508001,tome-acu,PA,0,0,0,0,244
2003,1508035,tracuateua,PA,0,0,0,0,18
2003,1508050,trairao,PA,0,0,0,0,40
2003,1508084,tucuma,PA,0,0,0,0,0
2003,1508100,tucurui,PA,0,0,0,0,9
2003,1508126,ulianopolis,PA,0,0,0,0,0
2003,1508159,uruara,PA,0,0,0,0,0
2003,1508209,vigia,PA,0,0,0,0,107
2003,1508308,viseu,PA,0,0,0,0,39
2003,1508357,vitoria do xingu,PA,0,0,0,0,0
2003,1508407,xinguara,PA,0,0,0,0,6
2003,1600055,serra do navio,AP,0,0,0,0,0
2003,1600105,amapa,AP,0,0,0,0,0
2003,1600154,pedra branca do amapari,AP,0,0,0,0,0
2003,1600204,calcoene,AP,0,0,0,0,0
2003,1600212,cutias,AP,0,0,0,0,0
2003,1600238,ferreira gomes,AP,0,0,0,0,0
2003,1600253,itaubal,AP,0,0,0,0,0
2003,1600279,laranjal do jari,AP,0,0,0,0,0
2003,1600303,macapa,AP,0,0,0,0,0
2003,1600402,mazagao,AP,0,0,0,0,0
2003,1600501,oiapoque,AP,0,0,0,0,0
2003,1600535,porto grande,AP,0,0,0,0,0
2003,1600550,pracuuba,AP,0,0,0,0,0
2003,1600600,santana,AP,0,0,0,0,0
2003,1600709,tartarugalzinho,AP,0,0,0,0,0
2003,1600808,vitoria do jari,AP,0,0,0,0,0
2003,1700251,abreulandia,TO,0,0,0,0,0
2003,1700301,aguiarnopolis,TO,0,0,0,0,0
2003,1700350,alianca do tocantins,TO,0,0,0,0,0
2003,1700400,almas,TO,0,0,0,0,0
2003,1700707,alvorada,TO,0,0,0,0,0
2003,1701002,ananas,TO,0,0,0,0,0
2003,1701051,angico,TO,0,0,0,0,0
2003,1701101,aparecida do rio negro,TO,0,0,0,0,0
2003,1701309,aragominas,TO,0,0,0,0,0
2003,1701903,araguacema,TO,0,0,0,0,0
2003,1702000,araguacu,TO,0,0,0,0,0
2003,1702109,araguaina,TO,27,18,1,0,2
2003,1702158,araguana,TO,0,0,0,0,0
2003,1702208,araguatins,TO,0,0,0,0,56
2003,1702307,arapoema,TO,0,0,0,0,0
2003,1702406,arraias,TO,0,0,0,0,0
2003,1702554,augustinopolis,TO,0,0,0,0,2
2003,1702703,aurora do tocantins,TO,0,0,0,0,0
2003,1702901,axixa do tocantins,TO,0,0,0,0,18
2003,1703008,babaculandia,TO,0,0,0,0,0
2003,1703057,bandeirantes do tocantins,TO,0,0,0,0,0
2003,1703073,barra do ouro,TO,0,0,0,0,0
2003,1703107,barrolandia,TO,0,0,0,0,0
2003,1703206,bernardo sayao,TO,0,0,0,0,0
2003,1703305,bom jesus do tocantins,TO,0,0,0,0,0
2003,1703602,brasilandia do tocantins,TO,0,0,0,0,0
2003,1703701,brejinho de nazare,TO,0,0,0,0,0
2003,1703800,buriti do tocantins,TO,0,0,0,0,37
2003,1703826,cachoeirinha,TO,0,0,0,0,0
2003,1703842,campos lindos,TO,0,0,0,0,0
2003,1703867,cariri do tocantins,TO,0,0,0,0,0
2003,1703883,carmolandia,TO,0,0,0,0,0
2003,1703891,carrasco bonito,TO,0,0,0,0,0
2003,1703909,caseara,TO,0,0,0,0,0
2003,1704105,centenario,TO,0,0,0,0,0
2003,1704600,chapada de areia,TO,0,0,0,0,0
2003,1705102,chapada da natividade,TO,0,0,0,0,0
2003,1705508,colinas do tocantins,TO,0,0,0,0,0
2003,1705557,combinado,TO,0,0,0,0,0
2003,1705607,conceicao do tocantins,TO,0,0,0,0,0
2003,1706001,couto de magalhaes,TO,0,0,0,0,0
2003,1706100,cristalandia,TO,0,0,0,0,0
2003,1706258,crixas do tocantins,TO,0,0,0,0,0
2003,1706506,darcinopolis,TO,0,0,0,0,0
2003,1707009,dianopolis,TO,0,0,0,0,2
2003,1707108,divinopolis do tocantins,TO,0,0,0,0,0
2003,1707207,dois irmaos do tocantins,TO,0,0,0,0,0
2003,1707306,duere,TO,0,0,0,0,0
2003,1707405,esperantina,TO,0,0,0,0,0
2003,1707553,fatima,TO,0,0,0,0,0
2003,1707652,figueiropolis,TO,0,0,0,0,0
2003,1707702,filadelfia,TO,0,0,0,0,0
2003,1708205,formoso do araguaia,TO,0,0,0,0,0
2003,1708254,fortaleza do tabocao,TO,0,0,0,0,0
2003,1708304,goianorte,TO,0,0,0,0,0
2003,1709005,goiatins,TO,0,0,0,0,0
2003,1709302,guarai,TO,0,0,0,0,45
2003,1709500,gurupi,TO,0,0,0,0,64
2003,1709807,ipueiras,TO,0,0,0,0,0
2003,1710508,itacaja,TO,0,0,0,0,0
2003,1710706,itaguatins,TO,0,0,0,0,0
2003,1710904,itapiratins,TO,0,0,0,0,0
2003,1711100,itapora do tocantins,TO,0,0,0,0,0
2003,1711506,jau do tocantins,TO,0,0,0,0,0
2003,1711803,juarina,TO,0,0,0,0,0
2003,1711902,lagoa da confusao,TO,0,0,0,0,0
2003,1711951,lagoa do tocantins,TO,0,0,0,0,0
2003,1712009,lajeado,TO,0,0,0,0,0
2003,1712157,lavandeira,TO,0,0,0,0,0
2003,1712405,lizarda,TO,0,0,0,0,0
2003,1712454,luzinopolis,TO,0,0,0,0,0
2003,1712504,marianopolis do tocantins,TO,0,0,0,0,0
2003,1712702,mateiros,TO,0,0,0,0,0
2003,1712801,maurilandia do tocantins,TO,0,0,0,0,0
2003,1713205,miracema do tocantins,TO,0,0,0,0,0
2003,1713304,miranorte,TO,0,0,0,0,0
2003,1713601,monte do carmo,TO,0,0,0,0,0
2003,1713700,monte santo do tocantins,TO,0,0,0,0,0
2003,1713809,palmeiras do tocantins,TO,0,0,0,0,0
2003,1713957,muricilandia,TO,0,0,0,0,0
2003,1714203,natividade,TO,0,0,0,0,0
2003,1714302,nazare,TO,0,0,0,0,9
2003,1714880,nova olinda,TO,0,0,0,0,0
2003,1715002,nova rosalandia,TO,0,0,0,0,0
2003,1715101,novo acordo,TO,0,0,0,0,0
2003,1715150,novo alegre,TO,0,0,0,0,0
2003,1715259,novo jardim,TO,0,0,0,0,0
2003,1715507,oliveira de fatima,TO,0,0,0,0,0
2003,1715705,palmeirante,TO,0,0,0,0,0
2003,1715754,palmeiropolis,TO,0,0,0,0,0
2003,1716109,paraiso do tocantins,TO,0,0,0,0,6
2003,1716208,parana,TO,0,0,0,0,0
2003,1716307,pau d'arco,TO,0,0,0,0,0
2003,1716505,pedro afonso,TO,0,0,0,0,19
2003,1716604,peixe,TO,0,0,0,0,0
2003,1716653,pequizeiro,TO,0,0,0,0,0
2003,1716703,colmeia,TO,0,0,0,0,0
2003,1717008,pindorama do tocantins,TO,0,0,0,0,0
2003,1717206,piraque,TO,0,0,0,0,0
2003,1717503,pium,TO,0,0,0,0,0
2003,1717800,ponte alta do bom jesus,TO,0,0,0,0,0
2003,1717909,ponte alta do tocantins,TO,0,0,0,0,0
2003,1718006,porto alegre do tocantins,TO,0,0,0,0,0
2003,1718204,porto nacional,TO,0,0,0,0,1
2003,1718303,praia norte,TO,0,0,0,0,0
2003,1718402,presidente kennedy,TO,0,0,0,0,0
2003,1718451,pugmil,TO,0,0,0,0,0
2003,1718501,recursolandia,TO,0,0,0,0,0
2003,1718550,riachinho,TO,0,0,0,0,0
2003,1718659,rio da conceicao,TO,0,0,0,0,0
2003,1718709,rio dos bois,TO,0,0,0,0,0
2003,1718758,rio sono,TO,0,0,0,0,0
2003,1718808,sampaio,TO,0,0,0,0,0
2003,1718840,sandolandia,TO,0,0,0,0,0
2003,1718865,santa fe do araguaia,TO,0,0,0,0,0
2003,1718881,santa maria do tocantins,TO,0,0,0,0,0
2003,1718899,santa rita do tocantins,TO,0,0,0,0,0
2003,1718907,santa rosa do tocantins,TO,0,0,0,0,0
2003,1719004,santa tereza do tocantins,TO,0,0,0,0,0
2003,1720002,santa terezinha do tocantins,TO,0,0,0,0,0
2003,1720101,sao bento do tocantins,TO,0,0,0,0,0
2003,1720150,sao felix do tocantins,TO,0,0,0,0,0
2003,1720200,sao miguel do tocantins,TO,1,0,0,0,0
2003,1720259,sao salvador do tocantins,TO,0,0,0,0,0
2003,1720309,sao sebastiao do tocantins,TO,0,0,0,0,0
2003,1720499,sao valerio da natividade,TO,0,0,0,0,0
2003,1720655,silvanopolis,TO,0,0,0,0,0
2003,1720804,sitio novo do tocantins,TO,0,0,0,0,0
2003,1720853,sucupira,TO,0,0,0,0,0
2003,1720903,taguatinga,TO,0,0,0,0,0
2003,1720937,taipas do tocantins,TO,0,0,0,0,0
2003,1720978,talisma,TO,0,0,0,0,0
2003,1721000,palmas,TO,0,0,0,0,70
2003,1721109,tocantinia,TO,0,0,0,0,0
2003,1721208,tocantinopolis,TO,0,0,0,0,0
2003,1721257,tupirama,TO,0,0,0,0,0
2003,1721307,tupiratins,TO,0,0,0,0,0
2003,1722081,wanderlandia,TO,0,0,0,0,0
2003,1722107,xambioa,TO,0,0,0,0,0
2003,2100055,acailandia,MA,0,0,0,0,69
2003,2100105,afonso cunha,MA,0,0,0,0,0
2003,2100154,agua doce do maranhao,MA,0,0,0,0,0
2003,2100204,alcantara,MA,0,0,0,0,0
2003,2100303,aldeias altas,MA,0,0,0,0,0
2003,2100402,altamira do maranhao,MA,0,0,0,0,0
2003,2100436,alto alegre do maranhao,MA,0,0,0,0,0
2003,2100477,alto alegre do pindare,MA,0,0,0,0,0
2003,2100501,alto parnaiba,MA,0,0,0,0,0
2003,2100550,amapa do maranhao,MA,0,0,0,0,9
2003,2100600,amarante do maranhao,MA,0,0,0,0,0
2003,2100709,anajatuba,MA,0,0,0,0,0
2003,2100808,anapurus,MA,0,0,0,0,0
2003,2100832,apicum-acu,MA,0,0,0,0,0
2003,2100873,araguana,MA,0,0,0,0,0
2003,2100907,araioses,MA,0,0,0,0,0
2003,2100956,arame,MA,0,0,0,0,0
2003,2101004,arari,MA,0,0,0,0,26
2003,2101103,axixa,MA,0,0,0,0,0
2003,2101202,bacabal,MA,0,0,0,0,39
2003,2101251,bacabeira,MA,0,0,0,0,0
2003,2101301,bacuri,MA,0,0,0,0,0
2003,2101350,bacurituba,MA,0,0,0,0,0
2003,2101400,balsas,MA,0,0,0,0,1
2003,2101509,barao de grajau,MA,0,0,0,0,0
2003,2101608,barra do corda,MA,0,0,0,0,13
2003,2101707,barreirinhas,MA,0,0,0,0,12
2003,2101731,belagua,MA,0,0,0,0,0
2003,2101772,bela vista do maranhao,MA,0,0,0,0,0
2003,2101806,benedito leite,MA,0,0,0,0,0
2003,2101905,bequimao,MA,0,0,0,0,0
2003,2101939,bernardo do mearim,MA,0,0,0,0,0
2003,2101970,boa vista do gurupi,MA,0,0,0,0,48
2003,2102002,bom jardim,MA,0,0,0,0,0
2003,2102036,bom jesus das selvas,MA,0,0,0,0,3
2003,2102077,bom lugar,MA,0,0,0,0,0
2003,2102101,brejo,MA,0,0,0,0,137
2003,2102150,brejo de areia,MA,0,0,0,0,0
2003,2102200,buriti,MA,0,0,0,0,42
2003,2102309,buriti bravo,MA,0,0,0,0,9
2003,2102325,buriticupu,MA,2,22,2,0,36
2003,2102358,buritirana,MA,0,0,0,0,0
2003,2102374,cachoeira grande,MA,0,0,0,0,0
2003,2102408,cajapio,MA,0,0,0,0,78
2003,2102507,cajari,MA,0,0,0,0,0
2003,2102556,campestre do maranhao,MA,0,0,0,0,0
2003,2102606,candido mendes,MA,0,0,0,0,0
2003,2102705,cantanhede,MA,0,0,0,0,0
2003,2102754,capinzal do norte,MA,0,0,0,0,0
2003,2102804,carolina,MA,0,0,0,0,0
2003,2102903,carutapera,MA,0,0,0,0,0
2003,2103000,caxias,MA,0,0,0,0,388
2003,2103109,cedral,MA,0,0,0,0,40
2003,2103125,central do maranhao,MA,0,0,0,0,0
2003,2103158,centro do guilherme,MA,0,0,0,0,64
2003,2103174,centro novo do maranhao,MA,0,0,0,0,0
2003,2103208,chapadinha,MA,0,0,0,0,60
2003,2103257,cidelandia,MA,0,0,0,0,0
2003,2103307,codo,MA,0,0,0,0,0
2003,2103406,coelho neto,MA,0,0,0,0,0
2003,2103505,colinas,MA,0,0,0,0,0
2003,2103554,conceicao do lago-acu,MA,0,0,0,0,0
2003,2103604,coroata,MA,0,0,0,0,46
2003,2103703,cururupu,MA,0,0,0,0,19
2003,2103752,davinopolis,MA,0,0,0,0,0
2003,2103802,dom pedro,MA,0,0,0,0,33
2003,2103901,duque bacelar,MA,0,0,0,0,0
2003,2104008,esperantinopolis,MA,0,0,0,0,0
2003,2104057,estreito,MA,0,0,0,0,0
2003,2104073,feira nova do maranhao,MA,0,0,0,0,0
2003,2104081,fernando falcao,MA,0,0,0,0,0
2003,2104099,formosa da serra negra,MA,0,0,0,0,0
2003,2104107,fortaleza dos nogueiras,MA,0,0,0,0,0
2003,2104206,fortuna,MA,0,0,0,0,0
