ano,codmun,mun,uf,matriculas_EF_6ano,matriculas_EF_7ano,matriculas_EF_8ano,matriculas_EF_9ano
2002,1101104,itapua do oeste,RO,360,330,219,190
2002,1101203,ministro andreazza,RO,559,346,231,187
2002,1101302,mirante da serra,RO,589,392,396,401
2002,1101401,monte negro,RO,556,415,338,271
2002,1101435,nova uniao,RO,263,254,244,265
2002,1101450,parecis,RO,148,110,83,62
2002,1101468,pimenteiras do oeste,RO,67,78,73,61
2002,1101476,primavera de rondonia,RO,119,103,101,91
2002,1101484,sao felipe d oeste,RO,239,196,200,118
2002,1101492,sao francisco do guapore,RO,447,358,234,138
2002,1101500,seringueiras,RO,614,129,291,255
2002,1101559,teixeiropolis,RO,198,184,130,96
2002,1101609,theobroma,RO,430,321,281,209
2002,1101708,urupa,RO,478,359,349,258
2002,1101757,vale do anari,RO,238,164,117,87
2002,1101807,vale do paraiso,RO,365,257,192,236
2002,1200013,acrelandia,AC,433,233,180,188
2002,1200054,assis brasil,AC,92,80,52,35
2002,1200104,brasileia,AC,525,343,294,173
2002,1200138,bujari,AC,192,117,73,82
2002,1200179,capixaba,AC,177,89,67,48
2002,1200203,cruzeiro do sul,AC,2282,1865,1431,1257
2002,1200252,epitaciolandia,AC,308,206,140,115
2002,1200302,feijo,AC,431,253,208,188
2002,1200328,jordao,AC,89,55,37,39
2002,1200336,mancio lima,AC,372,319,284,178
2002,1200344,manoel urbano,AC,158,91,70,67
2002,1200351,marechal thaumaturgo,AC,109,231,86,75
2002,1200385,placido de castro,AC,536,406,328,285
2002,1200393,porto walter,AC,208,98,75,67
2002,1200401,rio branco,AC,9242,6878,5969,5187
2002,1200427,rodrigues alves,AC,302,108,81,76
2002,1200435,santa rosa do purus,AC,42,29,14,17
2002,1200450,senador guiomard,AC,537,409,309,269
2002,1200500,sena madureira,AC,884,621,507,436
2002,1200609,tarauaca,AC,910,577,380,286
2002,1200708,xapuri,AC,356,205,195,165
2002,1200807,porto acre,AC,334,225,205,142
2002,1300029,alvaraes,AM,388,265,163,169
2002,1300060,amatura,AM,198,149,97,93
2002,1300086,anama,AM,160,114,95,102
2002,1300102,anori,AM,381,273,248,168
2002,1300144,apui,AM,536,346,214,151
2002,1300201,atalaia do norte,AM,212,154,117,81
2002,1300300,autazes,AM,948,664,466,385
2002,1300409,barcelos,AM,358,320,265,242
2002,1300508,barreirinha,AM,774,578,406,388
2002,1300607,benjamin constant,AM,1071,752,544,505
2002,1300631,beruri,AM,237,224,141,90
2002,1300680,boa vista do ramos,AM,282,216,121,103
2002,1300706,boca do acre,AM,871,584,414,376
2002,1300805,borba,AM,561,513,414,287
2002,1300839,caapiranga,AM,262,105,92,69
2002,1300904,canutama,AM,203,167,128,75
2002,1301001,carauari,AM,601,482,384,284
2002,1301100,careiro,AM,873,619,386,500
2002,1301159,careiro da varzea,AM,627,529,311,496
2002,1301209,coari,AM,1696,1377,1011,779
2002,1301308,codajas,AM,332,308,280,296
2002,1301407,eirunepe,AM,836,598,454,437
2002,1301506,envira,AM,411,240,122,180
2002,1301605,fonte boa,AM,551,345,327,249
2002,1301654,guajara,AM,280,199,166,326
2002,1301704,humaita,AM,1210,1070,853,821
2002,1301803,ipixuna,AM,313,243,164,167
2002,1301852,iranduba,AM,1105,825,502,408
2002,1301902,itacoatiara,AM,2201,1619,1397,1222
2002,1301951,itamarati,AM,122,145,83,83
2002,1302009,itapiranga,AM,260,280,200,177
2002,1302108,japura,AM,166,81,68,49
2002,1302207,jurua,AM,205,122,79,62
2002,1302306,jutai,AM,249,154,135,104
2002,1302405,labrea,AM,940,556,504,646
2002,1302504,manacapuru,AM,2995,2415,1721,1296
2002,1302553,manaquiri,AM,492,404,227,207
2002,1302603,manaus,AM,49506,40735,31895,53281
2002,1302702,manicore,AM,907,590,532,342
2002,1302801,maraa,AM,168,85,77,76
2002,1302900,maues,AM,1327,987,910,2051
2002,1303007,nhamunda,AM,614,491,368,356
2002,1303106,nova olinda do norte,AM,623,494,321,239
2002,1303205,novo airao,AM,374,333,233,162
2002,1303304,novo aripuana,AM,445,332,279,243
2002,1303403,parintins,AM,2732,2702,2323,1903
2002,1303502,pauini,AM,182,181,205,130
2002,1303536,presidente figueiredo,AM,500,355,241,314
2002,1303569,rio preto da eva,AM,344,254,188,228
2002,1303601,santa isabel do rio negro,AM,291,228,189,238
2002,1303700,santo antonio do ica,AM,714,404,336,271
2002,1303809,sao gabriel da cachoeira,AM,1203,683,590,562
2002,1303908,sao paulo de olivenca,AM,567,309,271,189
2002,1303957,sao sebastiao do uatuma,AM,218,191,146,131
2002,1304005,silves,AM,370,255,130,132
2002,1304062,tabatinga,AM,1369,1003,766,663
2002,1304104,tapaua,AM,360,321,201,151
2002,1304203,tefe,AM,2120,1493,1212,1007
2002,1304237,tonantins,AM,474,199,156,145
2002,1304260,uarini,AM,122,116,85,59
2002,1304302,urucara,AM,547,441,449,323
2002,1304401,urucurituba,AM,506,345,284,239
2002,1400027,amajari,RR,146,92,72,59
2002,1400050,alto alegre,RR,294,248,205,141
2002,1400100,boa vista,RR,5580,5322,4730,4311
2002,1400159,bonfim,RR,249,234,113,93
2002,1400175,canta,RR,317,270,183,165
2002,1400209,caracarai,RR,456,401,273,260
2002,1400233,caroebe,RR,254,207,144,156
2002,1400282,iracema,RR,181,163,59,53
2002,1400308,mucajai,RR,441,397,278,215
2002,1400407,normandia,RR,244,168,126,107
2002,1400456,pacaraima,RR,265,225,180,114
2002,1400472,rorainopolis,RR,643,509,426,228
2002,1400506,sao joao da baliza,RR,171,165,152,133
2002,1400605,sao luiz,RR,251,147,147,116
2002,1400704,uiramuta,RR,289,200,136,54
2002,1500107,abaetetuba,PA,3833,3036,2089,1915
2002,1500131,abel figueiredo,PA,181,169,120,44
2002,1500206,acara,PA,899,518,337,257
2002,1500305,afua,PA,760,658,523,317
2002,1500347,agua azul do norte,PA,477,405,191,156
2002,1500404,alenquer,PA,1283,656,365,286
2002,1500503,almeirim,PA,913,583,420,384
2002,1500602,altamira,PA,2303,1796,1250,937
2002,1500701,anajas,PA,156,63,44,21
2002,1500800,ananindeua,PA,10670,8375,6655,5608
2002,1500859,anapu,PA,412,298,163,165
2002,1500909,augusto correa,PA,1073,591,291,194
2002,1500958,aurora do para,PA,370,221,91,51
2002,1501006,aveiro,PA,353,260,162,142
2002,1501105,bagre,PA,201,142,91,84
2002,1501204,baiao,PA,715,535,355,287
2002,1501253,bannach,PA,107,71,73,56
2002,1501303,barcarena,PA,2372,1717,1108,898
2002,1501402,belem,PA,31832,27783,21589,20115
2002,1501451,belterra,PA,568,336,230,186
2002,1501501,benevides,PA,1118,881,511,390
2002,1501576,bom jesus do tocantins,PA,299,268,173,180
2002,1501600,bonito,PA,387,243,111,95
2002,1501709,braganca,PA,2683,1690,1188,961
2002,1501725,brasil novo,PA,460,402,260,263
2002,1501758,brejo grande do araguaia,PA,370,361,341,192
2002,1501782,breu branco,PA,1352,1079,697,463
2002,1501808,breves,PA,1582,936,836,492
2002,1501907,bujaru,PA,817,459,187,114
2002,1501956,cachoeira do piria,PA,223,120,75,83
2002,1502004,cachoeira do arari,PA,318,245,135,115
2002,1502103,cameta,PA,3609,2667,1773,1352
2002,1502152,canaa dos carajas,PA,452,352,303,235
2002,1502202,capanema,PA,1963,1488,914,756
2002,1502301,capitao poco,PA,1284,730,471,315
2002,1502400,castanhal,PA,4024,2872,2098,1673
2002,1502509,chaves,PA,48,61,42,24
2002,1502608,colares,PA,336,214,219,184
2002,1502707,conceicao do araguaia,PA,1461,1371,1042,826
2002,1502756,concordia do para,PA,491,435,301,162
2002,1502764,cumaru do norte,PA,164,87,56,39
2002,1502772,curionopolis,PA,885,669,435,279
2002,1502806,curralinho,PA,614,244,131,94
2002,1502855,curua,PA,458,290,174,136
2002,1502905,curuca,PA,812,722,407,362
2002,1502939,dom eliseu,PA,1472,968,657,521
2002,1502954,eldorado dos carajas,PA,1114,875,535,415
2002,1503002,faro,PA,307,220,172,104
2002,1503044,floresta do araguaia,PA,540,692,240,341
2002,1503077,garrafao do norte,PA,536,469,155,127
2002,1503093,goianesia do para,PA,790,562,354,318
2002,1503101,gurupa,PA,723,415,325,146
2002,1503200,igarape-acu,PA,1159,877,595,465
2002,1503309,igarape-miri,PA,1668,829,590,362
2002,1503408,inhangapi,PA,361,210,105,90
2002,1503457,ipixuna do para,PA,309,242,90,58
2002,1503507,irituia,PA,652,391,189,140
2002,1503606,itaituba,PA,3213,2429,1717,1229
2002,1503705,itupiranga,PA,1412,854,531,392
2002,1503754,jacareacanga,PA,217,139,104,62
2002,1503804,jacunda,PA,1558,1209,748,499
2002,1503903,juruti,PA,1008,442,344,233
2002,1504000,limoeiro do ajuru,PA,706,552,302,206
2002,1504059,mae do rio,PA,802,396,262,185
2002,1504109,magalhaes barata,PA,301,271,132,147
2002,1504208,maraba,PA,5629,4772,3312,2473
2002,1504307,maracana,PA,758,619,351,263
2002,1504406,marapanim,PA,837,749,542,420
2002,1504422,marituba,PA,2183,1552,1218,906
2002,1504455,medicilandia,PA,628,404,287,248
2002,1504505,melgaco,PA,394,99,66,44
2002,1504604,mocajuba,PA,970,678,373,304
2002,1504703,moju,PA,1577,726,466,320
2002,1504802,monte alegre,PA,2049,1443,1005,891
2002,1504901,muana,PA,712,519,271,162
2002,1504950,nova esperanca do piria,PA,283,147,103,81
2002,1504976,nova ipixuna,PA,361,240,160,114
2002,1505007,nova timboteua,PA,322,231,156,116
2002,1505031,novo progresso,PA,618,625,540,358
2002,1505064,novo repartimento,PA,1373,1118,727,511
2002,1505106,obidos,PA,1246,965,513,505
2002,1505205,oeiras do para,PA,622,405,332,224
2002,1505304,oriximina,PA,1604,1289,920,721
2002,1505403,ourem,PA,496,332,205,195
2002,1505437,ourilandia do norte,PA,657,457,336,256
2002,1505486,pacaja,PA,747,555,338,290
2002,1505494,palestina do para,PA,374,279,174,112
2002,1505502,paragominas,PA,2692,2301,1283,952
2002,1505536,parauapebas,PA,3310,2435,1854,1531
2002,1505551,pau d'arco,PA,318,196,147,134
2002,1505601,peixe-boi,PA,148,147,101,54
2002,1505635,picarra,PA,401,350,178,165
2002,1505650,placas,PA,400,256,179,148
2002,1505700,ponta de pedras,PA,450,307,228,148
2002,1505809,portel,PA,533,449,164,137
2002,1505908,porto de moz,PA,359,225,126,95
2002,1506005,prainha,PA,635,375,242,139
2002,1506104,primavera,PA,314,186,146,77
2002,1506112,quatipuru,PA,314,145,109,118
2002,1506138,redencao,PA,2944,2085,1819,1538
2002,1506161,rio maria,PA,457,435,264,173
2002,1506187,rondon do para,PA,1425,1116,849,779
2002,1506195,ruropolis,PA,1128,774,496,356
2002,1506203,salinopolis,PA,1201,959,641,529
2002,1506302,salvaterra,PA,395,363,186,179
2002,1506351,santa barbara do para,PA,506,343,248,182
2002,1506401,santa cruz do arari,PA,98,96,59,15
2002,1506500,santa isabel do para,PA,1331,1032,783,648
2002,1506559,santa luzia do para,PA,567,471,351,224
2002,1506583,santa maria das barreiras,PA,195,174,175,139
2002,1506609,santa maria do para,PA,473,344,225,180
2002,1506708,santana do araguaia,PA,787,615,485,338
2002,1506807,santarem,PA,8943,7706,6035,4787
2002,1506906,santarem novo,PA,207,144,115,90
2002,1507003,santo antonio do taua,PA,718,612,433,261
2002,1507102,sao caetano de odivelas,PA,434,278,203,129
2002,1507151,sao domingos do araguaia,PA,812,553,359,220
2002,1507201,sao domingos do capim,PA,900,528,322,225
2002,1507300,sao felix do xingu,PA,1081,773,393,352
2002,1507409,sao francisco do para,PA,428,261,141,116
2002,1507458,sao geraldo do araguaia,PA,1222,941,687,554
2002,1507466,sao joao da ponta,PA,151,133,116,87
2002,1507474,sao joao de pirabas,PA,527,300,183,128
2002,1507508,sao joao do araguaia,PA,407,325,78,72
2002,1507607,sao miguel do guama,PA,1266,773,385,323
2002,1507706,sao sebastiao da boa vista,PA,708,510,319,205
2002,1507755,sapucaia,PA,170,162,120,85
2002,1507805,senador jose porfirio,PA,373,270,111,91
2002,1507904,soure,PA,596,598,406,267
2002,1507953,tailandia,PA,1558,1023,610,456
2002,1507961,terra alta,PA,288,203,101,67
2002,1507979,terra santa,PA,397,399,300,259
2002,1508001,tome-acu,PA,1440,896,636,506
2002,1508035,tracuateua,PA,431,274,215,186
2002,1508050,trairao,PA,352,231,174,122
2002,1508084,tucuma,PA,953,834,627,473
2002,1508100,tucurui,PA,2269,2556,1256,1610
2002,1508126,ulianopolis,PA,772,327,135,177
2002,1508159,uruara,PA,860,692,426,360
2002,1508209,vigia,PA,1204,975,653,606
2002,1508308,viseu,PA,1487,971,705,483
2002,1508357,vitoria do xingu,PA,338,242,117,93
2002,1508407,xinguara,PA,1099,994,645,619
2002,1600055,serra do navio,AP,137,106,89,49
2002,1600105,amapa,AP,311,210,159,153
2002,1600154,pedra branca do amapari,AP,142,121,67,67
2002,1600204,calcoene,AP,214,174,141,105
2002,1600212,cutias,AP,123,93,48,44
2002,1600238,ferreira gomes,AP,129,99,74,40
2002,1600253,itaubal,AP,104,88,99,34
2002,1600279,laranjal do jari,AP,955,642,539,423
2002,1600303,macapa,AP,9927,8131,6821,5967
2002,1600402,mazagao,AP,347,239,154,148
2002,1600501,oiapoque,AP,435,308,241,121
2002,1600535,porto grande,AP,449,271,141,154
2002,1600550,pracuuba,AP,110,97,72,74
2002,1600600,santana,AP,2915,2471,1915,1693
2002,1600709,tartarugalzinho,AP,374,270,135,124
2002,1600808,vitoria do jari,AP,423,304,173,91
2002,1700251,abreulandia,TO,60,44,43,36
2002,1700301,aguiarnopolis,TO,127,93,73,72
2002,1700350,alianca do tocantins,TO,203,150,123,171
2002,1700400,almas,TO,300,193,186,109
2002,1700707,alvorada,TO,262,189,169,163
2002,1701002,ananas,TO,295,325,207,222
2002,1701051,angico,TO,109,103,61,61
2002,1701101,aparecida do rio negro,TO,118,105,93,68
2002,1701309,aragominas,TO,111,93,61,85
2002,1701903,araguacema,TO,199,166,110,107
2002,1702000,araguacu,TO,231,211,189,194
2002,1702109,araguaina,TO,3576,3204,2580,2506
2002,1702158,araguana,TO,175,117,73,67
2002,1702208,araguatins,TO,959,872,505,483
2002,1702307,arapoema,TO,179,133,101,91
2002,1702406,arraias,TO,355,274,177,152
2002,1702554,augustinopolis,TO,445,402,332,261
2002,1702703,aurora do tocantins,TO,74,66,68,59
2002,1702901,axixa do tocantins,TO,563,464,249,215
2002,1703008,babaculandia,TO,347,246,119,99
2002,1703057,bandeirantes do tocantins,TO,77,80,42,21
2002,1703073,barra do ouro,TO,143,100,35,31
2002,1703107,barrolandia,TO,215,167,159,128
2002,1703206,bernardo sayao,TO,150,125,121,55
2002,1703305,bom jesus do tocantins,TO,58,35,32,16
2002,1703602,brasilandia do tocantins,TO,60,45,45,16
2002,1703701,brejinho de nazare,TO,154,156,93,61
2002,1703800,buriti do tocantins,TO,365,358,282,205
2002,1703826,cachoeirinha,TO,118,89,58,58
2002,1703842,campos lindos,TO,223,153,109,70
2002,1703867,cariri do tocantins,TO,95,115,108,99
2002,1703883,carmolandia,TO,84,55,57,58
2002,1703891,carrasco bonito,TO,145,143,75,62
2002,1703909,caseara,TO,105,96,71,59
2002,1704105,centenario,TO,123,54,43,30
2002,1704600,chapada de areia,TO,53,22,24,13
2002,1705102,chapada da natividade,TO,129,69,45,50
2002,1705508,colinas do tocantins,TO,940,846,678,651
2002,1705557,combinado,TO,123,117,110,88
2002,1705607,conceicao do tocantins,TO,94,90,59,43
2002,1706001,couto de magalhaes,TO,136,97,63,54
2002,1706100,cristalandia,TO,225,172,170,160
2002,1706258,crixas do tocantins,TO,51,50,40,41
2002,1706506,darcinopolis,TO,138,114,87,63
2002,1707009,dianopolis,TO,650,553,407,376
2002,1707108,divinopolis do tocantins,TO,240,199,132,137
2002,1707207,dois irmaos do tocantins,TO,161,138,95,70
2002,1707306,duere,TO,155,112,103,94
2002,1707405,esperantina,TO,448,277,219,129
2002,1707553,fatima,TO,110,80,67,84
2002,1707652,figueiropolis,TO,129,100,103,96
2002,1707702,filadelfia,TO,284,163,133,99
2002,1708205,formoso do araguaia,TO,630,610,598,487
2002,1708254,fortaleza do tabocao,TO,97,98,70,48
2002,1708304,goianorte,TO,148,155,73,95
2002,1709005,goiatins,TO,326,194,145,174
2002,1709302,guarai,TO,543,617,517,443
2002,1709500,gurupi,TO,1694,1569,1500,1388
2002,1709807,ipueiras,TO,61,57,49,30
2002,1710508,itacaja,TO,149,159,87,109
2002,1710706,itaguatins,TO,286,187,140,111
2002,1710904,itapiratins,TO,80,61,52,39
2002,1711100,itapora do tocantins,TO,33,37,31,46
2002,1711506,jau do tocantins,TO,139,121,114,95
2002,1711803,juarina,TO,116,58,76,68
2002,1711902,lagoa da confusao,TO,136,129,76,82
2002,1711951,lagoa do tocantins,TO,117,87,60,57
2002,1712009,lajeado,TO,90,57,35,34
2002,1712157,lavandeira,TO,29,19,27,22
2002,1712405,lizarda,TO,149,86,47,44
2002,1712454,luzinopolis,TO,105,86,90,63
2002,1712504,marianopolis do tocantins,TO,120,87,73,43
2002,1712702,mateiros,TO,41,42,31,23
2002,1712801,maurilandia do tocantins,TO,122,107,87,54
2002,1713205,miracema do tocantins,TO,680,597,455,409
2002,1713304,miranorte,TO,406,355,232,277
2002,1713601,monte do carmo,TO,204,116,101,63
2002,1713700,monte santo do tocantins,TO,62,37,28,32
2002,1713809,palmeiras do tocantins,TO,132,107,83,78
2002,1713957,muricilandia,TO,59,41,25,50
2002,1714203,natividade,TO,332,272,197,165
2002,1714302,nazare,TO,188,179,139,160
2002,1714880,nova olinda,TO,266,269,151,159
2002,1715002,nova rosalandia,TO,86,86,81,60
2002,1715101,novo acordo,TO,175,144,119,84
2002,1715150,novo alegre,TO,74,56,43,39
2002,1715259,novo jardim,TO,69,66,71,31
2002,1715507,oliveira de fatima,TO,25,18,21,27
2002,1715705,palmeirante,TO,115,74,52,36
2002,1715754,palmeiropolis,TO,169,188,139,216
2002,1716109,paraiso do tocantins,TO,1027,1114,817,952
2002,1716208,parana,TO,261,172,110,118
2002,1716307,pau d'arco,TO,134,89,59,64
2002,1716505,pedro afonso,TO,342,278,165,127
2002,1716604,peixe,TO,292,248,171,138
2002,1716653,pequizeiro,TO,139,105,70,75
2002,1716703,colmeia,TO,265,224,136,150
2002,1717008,pindorama do tocantins,TO,144,121,80,109
2002,1717206,piraque,TO,88,86,39,48
2002,1717503,pium,TO,129,129,106,70
2002,1717800,ponte alta do bom jesus,TO,147,117,98,65
2002,1717909,ponte alta do tocantins,TO,194,145,98,87
2002,1718006,porto alegre do tocantins,TO,64,68,20,40
2002,1718204,porto nacional,TO,1425,1179,909,982
2002,1718303,praia norte,TO,291,205,183,123
2002,1718402,presidente kennedy,TO,112,98,91,80
2002,1718451,pugmil,TO,69,34,38,27
2002,1718501,recursolandia,TO,135,110,69,48
2002,1718550,riachinho,TO,207,180,74,58
2002,1718659,rio da conceicao,TO,71,42,41,42
2002,1718709,rio dos bois,TO,93,74,48,26
2002,1718758,rio sono,TO,155,130,87,90
2002,1718808,sampaio,TO,103,90,77,62
2002,1718840,sandolandia,TO,102,123,55,84
2002,1718865,santa fe do araguaia,TO,168,187,127,89
2002,1718881,santa maria do tocantins,TO,52,53,20,21
2002,1718899,santa rita do tocantins,TO,34,38,24,23
2002,1718907,santa rosa do tocantins,TO,174,94,77,105
2002,1719004,santa tereza do tocantins,TO,75,62,46,46
2002,1720002,santa terezinha do tocantins,TO,69,59,32,42
2002,1720101,sao bento do tocantins,TO,169,137,91,68
2002,1720150,sao felix do tocantins,TO,72,45,33,28
2002,1720200,sao miguel do tocantins,TO,240,159,115,100
2002,1720259,sao salvador do tocantins,TO,76,72,81,64
2002,1720309,sao sebastiao do tocantins,TO,137,105,64,66
2002,1720499,sao valerio da natividade,TO,232,167,143,85
2002,1720655,silvanopolis,TO,155,150,141,124
2002,1720804,sitio novo do tocantins,TO,342,293,236,146
2002,1720853,sucupira,TO,48,45,30,43
2002,1720903,taguatinga,TO,426,333,302,181
2002,1720937,taipas do tocantins,TO,65,50,48,48
2002,1720978,talisma,TO,88,72,26,28
2002,1721000,palmas,TO,4167,4102,3527,3330
2002,1721109,tocantinia,TO,207,152,81,69
2002,1721208,tocantinopolis,TO,554,507,429,398
2002,1721257,tupirama,TO,33,17,9,13
2002,1721307,tupiratins,TO,41,37,27,25
2002,1722081,wanderlandia,TO,273,279,201,223
2002,1722107,xambioa,TO,409,409,285,270
2002,2100055,acailandia,MA,3525,2859,2437,1535
2002,2100105,afonso cunha,MA,257,135,70,64
2002,2100154,agua doce do maranhao,MA,222,135,85,36
2002,2100204,alcantara,MA,829,676,532,442
2002,2100303,aldeias altas,MA,744,427,300,195
2002,2100402,altamira do maranhao,MA,260,161,138,102
2002,2100436,alto alegre do maranhao,MA,622,340,332,169
2002,2100477,alto alegre do pindare,MA,1264,1057,586,347
2002,2100501,alto parnaiba,MA,423,297,236,200
2002,2100550,amapa do maranhao,MA,232,150,122,54
2002,2100600,amarante do maranhao,MA,1534,800,506,397
2002,2100709,anajatuba,MA,710,598,385,347
2002,2100808,anapurus,MA,380,424,356,235
2002,2100832,apicum-acu,MA,538,396,277,99
2002,2100873,araguana,MA,347,232,160,101
2002,2100907,araioses,MA,1135,681,556,414
2002,2100956,arame,MA,829,235,432,192
2002,2101004,arari,MA,1038,846,699,433
2002,2101103,axixa,MA,610,330,199,305
2002,2101202,bacabal,MA,3715,2660,2535,2276
2002,2101251,bacabeira,MA,648,506,401,283
2002,2101301,bacuri,MA,785,460,318,236
2002,2101350,bacurituba,MA,145,88,77,59
2002,2101400,balsas,MA,3003,1879,1666,1433
2002,2101509,barao de grajau,MA,455,328,228,212
2002,2101608,barra do corda,MA,2578,1886,1572,1177
2002,2101707,barreirinhas,MA,1514,1073,1025,458
2002,2101731,belagua,MA,220,170,97,77
2002,2101772,bela vista do maranhao,MA,234,129,139,56
2002,2101806,benedito leite,MA,156,90,83,54
2002,2101905,bequimao,MA,912,962,535,444
2002,2101939,bernardo do mearim,MA,202,203,134,105
2002,2101970,boa vista do gurupi,MA,167,124,90,127
2002,2102002,bom jardim,MA,892,545,430,257
2002,2102036,bom jesus das selvas,MA,490,267,160,71
2002,2102077,bom lugar,MA,473,202,299,203
2002,2102101,brejo,MA,1224,766,708,501
2002,2102150,brejo de areia,MA,346,226,77,44
2002,2102200,buriti,MA,1032,689,318,189
2002,2102309,buriti bravo,MA,679,445,297,269
2002,2102325,buriticupu,MA,2892,690,1618,628
2002,2102358,buritirana,MA,540,372,356,264
2002,2102374,cachoeira grande,MA,281,117,167,51
2002,2102408,cajapio,MA,294,218,152,149
2002,2102507,cajari,MA,658,389,246,146
2002,2102556,campestre do maranhao,MA,629,465,429,163
2002,2102606,candido mendes,MA,441,356,292,236
2002,2102705,cantanhede,MA,564,303,423,184
2002,2102754,capinzal do norte,MA,424,239,118,130
2002,2102804,carolina,MA,831,602,402,374
2002,2102903,carutapera,MA,957,583,406,290
2002,2103000,caxias,MA,6211,4137,3733,2966
2002,2103109,cedral,MA,376,327,259,234
2002,2103125,central do maranhao,MA,266,193,117,125
2002,2103158,centro do guilherme,MA,143,102,61,23
2002,2103174,centro novo do maranhao,MA,224,186,86,80
2002,2103208,chapadinha,MA,2221,1236,1078,901
2002,2103257,cidelandia,MA,655,550,459,265
2002,2103307,codo,MA,4217,2514,2458,1720
2002,2103406,coelho neto,MA,2508,1393,977,653
2002,2103505,colinas,MA,1175,839,577,468
2002,2103554,conceicao do lago-acu,MA,346,231,156,134
2002,2103604,coroata,MA,2744,1544,1309,876
2002,2103703,cururupu,MA,1516,952,898,676
2002,2103752,davinopolis,MA,534,487,467,283
2002,2103802,dom pedro,MA,711,600,413,387
2002,2103901,duque bacelar,MA,335,242,168,103
2002,2104008,esperantinopolis,MA,829,421,434,167
2002,2104057,estreito,MA,914,712,441,376
2002,2104073,feira nova do maranhao,MA,282,230,164,86
2002,2104081,fernando falcao,MA,136,101,62,46
2002,2104099,formosa da serra negra,MA,552,266,217,155
2002,2104107,fortaleza dos nogueiras,MA,421,288,165,142
2002,2104206,fortuna,MA,546,433,237,197
2002,2104305,godofredo viana,MA,294,161,129,65
2002,2104404,goncalves dias,MA,429,257,182,262
2002,2104503,governador archer,MA,334,267,108,123
2002,2104552,governador edison lobao,MA,556,400,339,257
2002,2104602,governador eugenio barros,MA,685,340,298,191
2002,2104628,governador luiz rocha,MA,275,254,141,114
2002,2104651,governador newton bello,MA,266,88,51,49
2002,2104677,governador nunes freire,MA,772,558,228,226
2002,2104701,graca aranha,MA,248,224,124,122
2002,2104800,grajau,MA,2230,1311,1164,836
2002,2104909,guimaraes,MA,420,383,426,397
2002,2105005,humberto de campos,MA,763,591,429,245
2002,2105104,icatu,MA,678,493,346,211
2002,2105153,igarape do meio,MA,353,213,163,105
2002,2105203,igarape grande,MA,653,373,342,269
2002,2105302,imperatriz,MA,7573,7122,5583,4852
2002,2105351,itaipava do grajau,MA,275,279,92,63
2002,2105401,itapecuru mirim,MA,2258,1773,1158,759
2002,2105427,itinga do maranhao,MA,1098,726,506,352
2002,2105450,jatoba,MA,386,303,192,118
2002,2105476,jenipapo dos vieiras,MA,420,196,163,97
2002,2105500,joao lisboa,MA,1093,807,543,419
2002,2105609,joselandia,MA,389,176,96,80
2002,2105658,junco do maranhao,MA,242,181,130,121
2002,2105708,lago da pedra,MA,1815,928,788,631
2002,2105807,lago do junco,MA,412,203,168,133
2002,2105906,lago verde,MA,611,424,374,133
2002,2105922,lagoa do mato,MA,263,218,153,111
2002,2105948,lago dos rodrigues,MA,465,249,255,214
2002,2105963,lagoa grande do maranhao,MA,315,169,107,73
2002,2105989,lajeado novo,MA,273,187,90,81
