ano,codmun,mun,uf,abandono_EF_6ano,abandono_EF_7ano,abandono_EF_8ano,abandono_EF_9ano,abandono_EM
2005,1200609,tarauaca,AC,165,98,84,43,310
2005,1200708,xapuri,AC,53,43,22,29,124
2005,1200807,porto acre,AC,67,43,25,13,50
2005,1300029,alvaraes,AM,126,142,53,52,171
2005,1300060,amatura,AM,38,17,21,15,49
2005,1300086,anama,AM,22,14,2,11,48
2005,1300102,anori,AM,85,33,66,50,101
2005,1300144,apui,AM,62,70,76,81,124
2005,1300201,atalaia do norte,AM,69,41,38,25,58
2005,1300300,autazes,AM,245,137,112,91,287
2005,1300409,barcelos,AM,69,62,61,50,65
2005,1300508,barreirinha,AM,136,114,97,66,168
2005,1300607,benjamin constant,AM,452,278,169,135,192
2005,1300631,beruri,AM,165,99,46,26,60
2005,1300680,boa vista do ramos,AM,87,45,58,48,128
2005,1300706,boca do acre,AM,150,115,96,92,221
2005,1300805,borba,AM,141,70,76,54,193
2005,1300839,caapiranga,AM,92,51,38,27,19
2005,1300904,canutama,AM,32,13,23,17,53
2005,1301001,carauari,AM,190,125,108,73,160
2005,1301100,careiro,AM,160,111,85,69,192
2005,1301159,careiro da varzea,AM,113,60,65,46,179
2005,1301209,coari,AM,542,374,309,204,695
2005,1301308,codajas,AM,64,39,48,56,146
2005,1301407,eirunepe,AM,341,193,123,94,144
2005,1301506,envira,AM,69,44,43,46,55
2005,1301605,fonte boa,AM,186,78,85,48,162
2005,1301654,guajara,AM,51,43,28,19,118
2005,1301704,humaita,AM,203,167,136,129,371
2005,1301803,ipixuna,AM,115,49,44,60,112
2005,1301852,iranduba,AM,272,184,158,144,322
2005,1301902,itacoatiara,AM,248,224,295,299,838
2005,1301951,itamarati,AM,38,15,25,26,22
2005,1302009,itapiranga,AM,72,60,31,35,72
2005,1302108,japura,AM,27,24,9,8,32
2005,1302207,jurua,AM,103,16,45,25,39
2005,1302306,jutai,AM,47,37,13,14,142
2005,1302405,labrea,AM,150,145,104,85,458
2005,1302504,manacapuru,AM,532,305,332,299,645
2005,1302553,manaquiri,AM,178,60,53,53,98
2005,1302603,manaus,AM,8642,6115,5340,5490,22512
2005,1302702,manicore,AM,117,87,55,56,180
2005,1302801,maraa,AM,61,16,27,6,47
2005,1302900,maues,AM,793,241,121,556,504
2005,1303007,nhamunda,AM,52,59,76,58,170
2005,1303106,nova olinda do norte,AM,152,105,102,86,138
2005,1303205,novo airao,AM,88,64,37,47,136
2005,1303304,novo aripuana,AM,134,158,86,46,74
2005,1303403,parintins,AM,352,342,288,284,942
2005,1303502,pauini,AM,63,31,46,45,43
2005,1303536,presidente figueiredo,AM,110,87,53,58,180
2005,1303569,rio preto da eva,AM,66,76,76,83,148
2005,1303601,santa isabel do rio negro,AM,31,45,44,22,69
2005,1303700,santo antonio do ica,AM,168,93,75,73,176
2005,1303809,sao gabriel da cachoeira,AM,187,135,94,87,234
2005,1303908,sao paulo de olivenca,AM,124,83,60,36,190
2005,1303957,sao sebastiao do uatuma,AM,45,24,40,41,79
2005,1304005,silves,AM,81,45,36,43,59
2005,1304062,tabatinga,AM,230,152,200,129,353
2005,1304104,tapaua,AM,32,18,20,24,38
2005,1304203,tefe,AM,270,223,206,173,439
2005,1304237,tonantins,AM,218,65,32,17,28
2005,1304260,uarini,AM,27,10,6,7,17
2005,1304302,urucara,AM,65,40,41,56,226
2005,1304401,urucurituba,AM,104,96,105,63,106
2005,1400027,amajari,RR,19,17,6,12,57
2005,1400050,alto alegre,RR,22,16,14,15,100
2005,1400100,boa vista,RR,274,235,196,189,1115
2005,1400159,bonfim,RR,26,14,16,8,83
2005,1400175,canta,RR,40,29,18,16,101
2005,1400209,caracarai,RR,65,56,39,23,113
2005,1400233,caroebe,RR,19,35,15,20,74
2005,1400282,iracema,RR,20,23,17,18,56
2005,1400308,mucajai,RR,28,17,14,19,46
2005,1400407,normandia,RR,18,22,7,16,44
2005,1400456,pacaraima,RR,34,29,35,12,105
2005,1400472,rorainopolis,RR,60,51,36,32,127
2005,1400506,sao joao da baliza,RR,8,7,10,30,37
2005,1400605,sao luiz,RR,13,11,14,11,17
2005,1400704,uiramuta,RR,37,22,26,22,40
2005,1500107,abaetetuba,PA,491,409,341,229,1052
2005,1500131,abel figueiredo,PA,40,23,27,8,90
2005,1500206,acara,PA,246,127,88,47,240
2005,1500305,afua,PA,169,113,71,37,73
2005,1500347,agua azul do norte,PA,64,66,34,31,81
2005,1500404,alenquer,PA,321,183,153,73,538
2005,1500503,almeirim,PA,97,68,35,18,313
2005,1500602,altamira,PA,247,138,127,75,1206
2005,1500701,anajas,PA,71,60,13,4,19
2005,1500800,ananindeua,PA,1036,790,653,542,6183
2005,1500859,anapu,PA,149,104,70,31,180
2005,1500909,augusto correa,PA,171,116,93,70,269
2005,1500958,aurora do para,PA,111,66,23,16,132
2005,1501006,aveiro,PA,61,29,24,29,137
2005,1501105,bagre,PA,92,41,19,19,74
2005,1501204,baiao,PA,66,62,42,60,209
2005,1501253,bannach,PA,30,17,14,8,25
2005,1501303,barcarena,PA,346,281,173,121,1649
2005,1501402,belem,PA,2469,1990,1558,1386,21504
2005,1501451,belterra,PA,72,41,32,10,133
2005,1501501,benevides,PA,115,131,79,42,708
2005,1501576,bom jesus do tocantins,PA,86,26,27,28,101
2005,1501600,bonito,PA,87,49,31,13,32
2005,1501709,braganca,PA,405,256,181,118,820
2005,1501725,brasil novo,PA,48,49,33,20,52
2005,1501758,brejo grande do araguaia,PA,42,40,22,24,104
2005,1501782,breu branco,PA,276,164,84,63,485
2005,1501808,breves,PA,519,238,184,79,480
2005,1501907,bujaru,PA,152,80,67,9,198
2005,1501956,cachoeira do piria,PA,90,44,21,6,178
2005,1502004,cachoeira do arari,PA,124,56,24,11,157
2005,1502103,cameta,PA,753,445,363,220,981
2005,1502152,canaa dos carajas,PA,96,80,73,59,187
2005,1502202,capanema,PA,258,157,143,55,934
2005,1502301,capitao poco,PA,338,187,98,52,239
2005,1502400,castanhal,PA,484,400,292,207,2625
2005,1502509,chaves,PA,27,30,24,0,17
2005,1502608,colares,PA,34,43,34,33,142
2005,1502707,conceicao do araguaia,PA,192,183,103,85,580
2005,1502756,concordia do para,PA,120,84,75,45,318
2005,1502764,cumaru do norte,PA,39,24,18,13,36
2005,1502772,curionopolis,PA,107,114,74,67,277
2005,1502806,curralinho,PA,148,105,62,23,117
2005,1502855,curua,PA,89,48,45,40,63
2005,1502905,curuca,PA,117,92,91,59,522
2005,1502939,dom eliseu,PA,322,245,128,69,679
2005,1502954,eldorado dos carajas,PA,213,154,123,81,259
2005,1503002,faro,PA,33,22,10,11,43
2005,1503044,floresta do araguaia,PA,145,106,91,69,140
2005,1503077,garrafao do norte,PA,108,47,52,26,148
2005,1503093,goianesia do para,PA,335,170,71,75,377
2005,1503101,gurupa,PA,100,99,77,49,100
2005,1503200,igarape-acu,PA,200,169,102,64,453
2005,1503309,igarape-miri,PA,281,179,124,85,486
2005,1503408,inhangapi,PA,38,36,12,7,107
2005,1503457,ipixuna do para,PA,175,81,47,25,170
2005,1503507,irituia,PA,102,80,20,17,283
2005,1503606,itaituba,PA,588,329,235,149,1284
2005,1503705,itupiranga,PA,524,329,247,199,357
2005,1503754,jacareacanga,PA,60,39,16,6,46
2005,1503804,jacunda,PA,253,254,116,104,547
2005,1503903,juruti,PA,187,132,81,29,181
2005,1504000,limoeiro do ajuru,PA,84,49,45,27,121
2005,1504059,mae do rio,PA,141,75,54,28,280
2005,1504109,magalhaes barata,PA,33,29,31,14,78
2005,1504208,maraba,PA,1060,719,558,399,3203
2005,1504307,maracana,PA,87,75,41,25,124
2005,1504406,marapanim,PA,101,121,73,63,290
2005,1504422,marituba,PA,210,134,179,111,1662
2005,1504455,medicilandia,PA,100,87,42,21,192
2005,1504505,melgaco,PA,107,58,46,11,38
2005,1504604,mocajuba,PA,193,116,60,76,236
2005,1504703,moju,PA,436,203,156,81,470
2005,1504802,monte alegre,PA,258,247,169,123,630
2005,1504901,muana,PA,102,88,53,18,169
2005,1504950,nova esperanca do piria,PA,129,41,44,16,172
2005,1504976,nova ipixuna,PA,85,63,32,47,107
2005,1505007,nova timboteua,PA,23,15,16,10,157
2005,1505031,novo progresso,PA,121,107,95,59,172
2005,1505064,novo repartimento,PA,310,230,155,150,368
2005,1505106,obidos,PA,97,49,36,23,432
2005,1505205,oeiras do para,PA,99,61,90,52,105
2005,1505304,oriximina,PA,246,162,118,62,568
2005,1505403,ourem,PA,35,59,13,14,92
2005,1505437,ourilandia do norte,PA,106,61,36,46,135
2005,1505486,pacaja,PA,176,131,63,43,291
2005,1505494,palestina do para,PA,26,40,17,16,75
2005,1505502,paragominas,PA,489,371,231,172,1069
2005,1505536,parauapebas,PA,339,258,159,199,1465
2005,1505551,pau d'arco,PA,65,44,19,24,65
2005,1505601,peixe-boi,PA,37,10,14,9,66
2005,1505635,picarra,PA,128,65,50,39,68
2005,1505650,placas,PA,149,52,25,21,111
2005,1505700,ponta de pedras,PA,86,44,28,16,208
2005,1505809,portel,PA,326,113,108,34,379
2005,1505908,porto de moz,PA,135,44,40,23,93
2005,1506005,prainha,PA,135,67,42,24,110
2005,1506104,primavera,PA,65,33,33,17,186
2005,1506112,quatipuru,PA,24,55,21,21,110
2005,1506138,redencao,PA,278,255,330,305,834
2005,1506161,rio maria,PA,75,50,25,24,212
2005,1506187,rondon do para,PA,339,243,159,161,376
2005,1506195,ruropolis,PA,240,217,149,90,219
2005,1506203,salinopolis,PA,150,146,95,96,707
2005,1506302,salvaterra,PA,42,49,27,11,162
2005,1506351,santa barbara do para,PA,39,33,43,36,162
2005,1506401,santa cruz do arari,PA,11,2,4,0,20
2005,1506500,santa isabel do para,PA,156,93,69,57,740
2005,1506559,santa luzia do para,PA,109,56,29,29,87
2005,1506583,santa maria das barreiras,PA,69,50,37,13,32
2005,1506609,santa maria do para,PA,104,54,44,20,233
2005,1506708,santana do araguaia,PA,146,189,86,67,334
2005,1506807,santarem,PA,559,518,399,311,4220
2005,1506906,santarem novo,PA,15,23,6,13,137
2005,1507003,santo antonio do taua,PA,131,92,62,52,388
2005,1507102,sao caetano de odivelas,PA,69,41,38,26,111
2005,1507151,sao domingos do araguaia,PA,202,154,63,34,329
2005,1507201,sao domingos do capim,PA,175,88,52,37,173
2005,1507300,sao felix do xingu,PA,223,150,71,83,288
2005,1507409,sao francisco do para,PA,37,27,8,11,126
2005,1507458,sao geraldo do araguaia,PA,343,264,162,168,263
2005,1507466,sao joao da ponta,PA,13,10,7,8,78
2005,1507474,sao joao de pirabas,PA,122,62,35,18,232
2005,1507508,sao joao do araguaia,PA,141,77,42,24,70
2005,1507607,sao miguel do guama,PA,189,112,65,27,395
2005,1507706,sao sebastiao da boa vista,PA,175,99,82,46,139
2005,1507755,sapucaia,PA,115,82,47,73,111
2005,1507805,senador jose porfirio,PA,70,46,26,18,98
2005,1507904,soure,PA,44,42,35,23,226
2005,1507953,tailandia,PA,425,266,202,124,470
2005,1507961,terra alta,PA,42,26,13,6,176
2005,1507979,terra santa,PA,22,43,23,24,163
2005,1508001,tome-acu,PA,256,188,95,57,539
2005,1508035,tracuateua,PA,94,56,28,35,177
2005,1508050,trairao,PA,123,141,89,70,123
2005,1508084,tucuma,PA,176,132,91,74,300
2005,1508100,tucurui,PA,373,297,163,167,1089
2005,1508126,ulianopolis,PA,112,105,58,39,156
2005,1508159,uruara,PA,299,134,108,78,335
2005,1508209,vigia,PA,136,142,95,53,460
2005,1508308,viseu,PA,343,196,123,105,463
2005,1508357,vitoria do xingu,PA,56,40,47,12,73
2005,1508407,xinguara,PA,160,173,115,127,696
2005,1600055,serra do navio,AP,14,4,8,7,93
2005,1600105,amapa,AP,22,24,24,12,74
2005,1600154,pedra branca do amapari,AP,14,9,17,4,149
2005,1600204,calcoene,AP,21,20,16,12,111
2005,1600212,cutias,AP,9,8,5,4,62
2005,1600238,ferreira gomes,AP,12,8,15,6,121
2005,1600253,itaubal,AP,6,9,5,4,41
2005,1600279,laranjal do jari,AP,147,91,57,44,404
2005,1600303,macapa,AP,636,542,446,454,3987
2005,1600402,mazagao,AP,51,37,16,10,145
2005,1600501,oiapoque,AP,34,35,10,17,404
2005,1600535,porto grande,AP,48,68,33,22,237
2005,1600550,pracuuba,AP,0,1,1,4,20
2005,1600600,santana,AP,183,117,109,83,1046
2005,1600709,tartarugalzinho,AP,53,34,20,22,126
2005,1600808,vitoria do jari,AP,45,30,16,19,185
2005,1700251,abreulandia,TO,4,3,6,5,23
2005,1700301,aguiarnopolis,TO,12,9,1,0,2
2005,1700350,alianca do tocantins,TO,8,10,1,12,35
2005,1700400,almas,TO,30,21,17,13,98
2005,1700707,alvorada,TO,4,3,3,3,57
2005,1701002,ananas,TO,17,33,10,20,88
2005,1701051,angico,TO,2,4,2,1,22
2005,1701101,aparecida do rio negro,TO,4,5,2,3,32
2005,1701309,aragominas,TO,30,13,14,4,53
2005,1701903,araguacema,TO,13,18,19,19,50
2005,1702000,araguacu,TO,8,10,10,5,23
2005,1702109,araguaina,TO,100,134,101,113,1379
2005,1702158,araguana,TO,8,7,5,2,28
2005,1702208,araguatins,TO,63,91,56,46,157
2005,1702307,arapoema,TO,10,1,7,3,51
2005,1702406,arraias,TO,15,16,15,12,70
2005,1702554,augustinopolis,TO,16,10,3,21,167
2005,1702703,aurora do tocantins,TO,0,12,7,5,30
2005,1702901,axixa do tocantins,TO,18,14,27,45,121
2005,1703008,babaculandia,TO,19,10,10,14,40
2005,1703057,bandeirantes do tocantins,TO,2,8,5,5,13
2005,1703073,barra do ouro,TO,2,7,1,5,37
2005,1703107,barrolandia,TO,8,10,14,6,31
2005,1703206,bernardo sayao,TO,9,6,5,7,60
2005,1703305,bom jesus do tocantins,TO,5,4,4,3,17
2005,1703602,brasilandia do tocantins,TO,0,1,1,1,7
2005,1703701,brejinho de nazare,TO,1,11,4,1,49
2005,1703800,buriti do tocantins,TO,6,12,12,15,123
2005,1703826,cachoeirinha,TO,3,11,4,2,16
2005,1703842,campos lindos,TO,46,37,22,18,41
2005,1703867,cariri do tocantins,TO,4,3,5,6,60
2005,1703883,carmolandia,TO,7,9,7,6,25
2005,1703891,carrasco bonito,TO,8,7,8,8,39
2005,1703909,caseara,TO,2,4,3,2,67
2005,1704105,centenario,TO,29,16,16,9,15
2005,1704600,chapada de areia,TO,0,4,1,0,0
2005,1705102,chapada da natividade,TO,4,10,2,3,37
2005,1705508,colinas do tocantins,TO,26,28,31,40,224
2005,1705557,combinado,TO,0,0,0,0,25
2005,1705607,conceicao do tocantins,TO,7,13,4,6,16
2005,1706001,couto de magalhaes,TO,23,7,10,12,23
2005,1706100,cristalandia,TO,5,4,3,5,79
2005,1706258,crixas do tocantins,TO,1,0,0,0,8
2005,1706506,darcinopolis,TO,8,10,5,10,28
2005,1707009,dianopolis,TO,48,48,31,32,193
2005,1707108,divinopolis do tocantins,TO,2,7,4,1,55
2005,1707207,dois irmaos do tocantins,TO,18,9,6,6,26
2005,1707306,duere,TO,4,13,5,8,32
2005,1707405,esperantina,TO,90,54,41,33,47
2005,1707553,fatima,TO,6,3,5,9,30
2005,1707652,figueiropolis,TO,3,2,5,6,55
2005,1707702,filadelfia,TO,24,11,7,8,70
2005,1708205,formoso do araguaia,TO,56,34,22,20,54
2005,1708254,fortaleza do tabocao,TO,0,4,4,9,9
2005,1708304,goianorte,TO,2,8,2,8,19
2005,1709005,goiatins,TO,56,56,22,29,94
2005,1709302,guarai,TO,34,30,19,59,231
2005,1709500,gurupi,TO,68,56,46,28,817
2005,1709807,ipueiras,TO,1,0,3,7,7
2005,1710508,itacaja,TO,6,4,3,3,14
2005,1710706,itaguatins,TO,13,16,9,9,41
2005,1710904,itapiratins,TO,0,2,0,0,6
2005,1711100,itapora do tocantins,TO,2,2,0,1,8
2005,1711506,jau do tocantins,TO,17,20,19,10,23
2005,1711803,juarina,TO,5,5,4,4,26
2005,1711902,lagoa da confusao,TO,9,14,13,10,58
2005,1711951,lagoa do tocantins,TO,12,7,1,3,24
2005,1712009,lajeado,TO,5,4,2,2,45
2005,1712157,lavandeira,TO,1,3,0,0,16
2005,1712405,lizarda,TO,3,6,4,2,15
2005,1712454,luzinopolis,TO,5,1,1,1,16
2005,1712504,marianopolis do tocantins,TO,6,3,8,11,61
2005,1712702,mateiros,TO,11,7,7,4,11
2005,1712801,maurilandia do tocantins,TO,9,3,10,6,37
2005,1713205,miracema do tocantins,TO,32,34,26,16,252
2005,1713304,miranorte,TO,37,17,18,24,153
2005,1713601,monte do carmo,TO,9,8,5,11,40
2005,1713700,monte santo do tocantins,TO,1,4,2,1,1
2005,1713809,palmeiras do tocantins,TO,4,7,1,4,61
2005,1713957,muricilandia,TO,6,1,2,1,26
2005,1714203,natividade,TO,17,17,11,15,67
2005,1714302,nazare,TO,14,4,4,5,46
2005,1714880,nova olinda,TO,21,19,20,28,92
2005,1715002,nova rosalandia,TO,2,4,4,4,51
2005,1715101,novo acordo,TO,13,22,13,12,19
2005,1715150,novo alegre,TO,3,0,1,3,9
2005,1715259,novo jardim,TO,2,5,3,7,23
2005,1715507,oliveira de fatima,TO,6,7,5,3,16
2005,1715705,palmeirante,TO,9,24,7,3,23
2005,1715754,palmeiropolis,TO,13,9,18,25,85
2005,1716109,paraiso do tocantins,TO,31,31,27,39,556
2005,1716208,parana,TO,32,31,10,8,16
2005,1716307,pau d'arco,TO,7,2,5,6,35
2005,1716505,pedro afonso,TO,3,4,1,9,108
2005,1716604,peixe,TO,23,13,15,15,105
2005,1716653,pequizeiro,TO,6,2,5,3,21
2005,1716703,colmeia,TO,7,7,8,10,79
2005,1717008,pindorama do tocantins,TO,9,2,3,1,23
2005,1717206,piraque,TO,2,7,3,4,13
2005,1717503,pium,TO,6,5,6,3,28
2005,1717800,ponte alta do bom jesus,TO,19,15,14,9,9
2005,1717909,ponte alta do tocantins,TO,18,18,2,9,47
2005,1718006,porto alegre do tocantins,TO,18,8,5,1,30
2005,1718204,porto nacional,TO,47,85,68,57,504
2005,1718303,praia norte,TO,5,17,17,14,37
2005,1718402,presidente kennedy,TO,5,4,1,1,22
2005,1718451,pugmil,TO,0,1,1,1,19
2005,1718501,recursolandia,TO,2,5,2,8,0
2005,1718550,riachinho,TO,28,18,17,10,27
2005,1718659,rio da conceicao,TO,5,4,8,4,4
2005,1718709,rio dos bois,TO,5,21,1,11,10
2005,1718758,rio sono,TO,23,25,7,10,44
2005,1718808,sampaio,TO,5,7,6,14,37
2005,1718840,sandolandia,TO,7,3,1,6,37
2005,1718865,santa fe do araguaia,TO,17,12,12,10,53
2005,1718881,santa maria do tocantins,TO,3,4,6,0,10
2005,1718899,santa rita do tocantins,TO,2,7,2,3,12
2005,1718907,santa rosa do tocantins,TO,6,3,7,8,28
2005,1719004,santa tereza do tocantins,TO,2,2,3,2,16
2005,1720002,santa terezinha do tocantins,TO,2,0,0,7,17
2005,1720101,sao bento do tocantins,TO,12,16,4,3,38
2005,1720150,sao felix do tocantins,TO,2,7,3,3,4
2005,1720200,sao miguel do tocantins,TO,22,9,6,17,69
2005,1720259,sao salvador do tocantins,TO,3,7,7,9,20
2005,1720309,sao sebastiao do tocantins,TO,4,0,0,0,30
2005,1720499,sao valerio da natividade,TO,7,9,4,8,12
2005,1720655,silvanopolis,TO,7,5,3,6,44
2005,1720804,sitio novo do tocantins,TO,68,15,10,16,62
2005,1720853,sucupira,TO,1,1,1,0,10
2005,1720903,taguatinga,TO,23,22,17,26,62
2005,1720937,taipas do tocantins,TO,15,8,3,5,4
2005,1720978,talisma,TO,5,5,1,1,8
2005,1721000,palmas,TO,144,140,161,153,2311
2005,1721109,tocantinia,TO,25,32,4,13,56
2005,1721208,tocantinopolis,TO,15,10,12,19,383
2005,1721257,tupirama,TO,8,3,2,0,5
2005,1721307,tupiratins,TO,8,2,2,1,17
2005,1722081,wanderlandia,TO,15,8,9,10,60
2005,1722107,xambioa,TO,14,30,19,17,155
2005,2100055,acailandia,MA,309,320,209,228,1362
2005,2100105,afonso cunha,MA,61,24,14,11,13
2005,2100154,agua doce do maranhao,MA,24,16,18,8,90
2005,2100204,alcantara,MA,98,124,92,77,162
2005,2100303,aldeias altas,MA,171,109,83,53,51
2005,2100402,altamira do maranhao,MA,0,0,0,0,29
2005,2100436,alto alegre do maranhao,MA,128,92,83,34,123
2005,2100477,alto alegre do pindare,MA,0,0,0,0,102
2005,2100501,alto parnaiba,MA,33,18,21,13,18
2005,2100550,amapa do maranhao,MA,30,16,10,3,140
2005,2100600,amarante do maranhao,MA,189,156,117,100,125
2005,2100709,anajatuba,MA,100,92,72,42,190
2005,2100808,anapurus,MA,120,98,95,103,93
2005,2100832,apicum-acu,MA,43,21,22,22,161
2005,2100873,araguana,MA,56,39,13,3,222
2005,2100907,araioses,MA,128,112,37,40,569
2005,2100956,arame,MA,125,50,38,13,219
2005,2101004,arari,MA,129,96,84,75,333
2005,2101103,axixa,MA,76,95,57,47,128
2005,2101202,bacabal,MA,291,251,245,217,979
2005,2101251,bacabeira,MA,16,16,26,17,310
2005,2101301,bacuri,MA,92,80,73,23,59
2005,2101350,bacurituba,MA,7,12,5,3,110
2005,2101400,balsas,MA,135,252,124,183,493
2005,2101509,barao de grajau,MA,57,25,19,9,78
2005,2101608,barra do corda,MA,286,185,135,101,604
2005,2101707,barreirinhas,MA,282,180,150,120,250
2005,2101731,belagua,MA,22,17,18,10,60
2005,2101772,bela vista do maranhao,MA,39,36,25,29,36
2005,2101806,benedito leite,MA,35,17,7,8,10
2005,2101905,bequimao,MA,43,43,56,38,165
2005,2101939,bernardo do mearim,MA,16,16,11,10,45
2005,2101970,boa vista do gurupi,MA,38,29,17,13,86
2005,2102002,bom jardim,MA,304,166,160,54,217
2005,2102036,bom jesus das selvas,MA,163,54,40,14,266
2005,2102077,bom lugar,MA,31,26,41,17,24
2005,2102101,brejo,MA,176,145,187,91,112
2005,2102150,brejo de areia,MA,61,36,39,23,11
2005,2102200,buriti,MA,102,86,101,60,167
2005,2102309,buriti bravo,MA,77,56,24,18,148
2005,2102325,buriticupu,MA,8,6,3,5,541
2005,2102358,buritirana,MA,63,78,68,51,138
2005,2102374,cachoeira grande,MA,54,24,38,18,10
2005,2102408,cajapio,MA,25,23,14,13,120
2005,2102507,cajari,MA,112,80,79,57,104
2005,2102556,campestre do maranhao,MA,92,75,58,44,127
2005,2102606,candido mendes,MA,71,42,47,19,175
2005,2102705,cantanhede,MA,154,85,76,43,138
2005,2102754,capinzal do norte,MA,74,82,38,35,98
2005,2102804,carolina,MA,84,51,53,44,191
2005,2102903,carutapera,MA,122,91,80,38,113
2005,2103000,caxias,MA,650,544,485,408,1274
2005,2103109,cedral,MA,46,35,32,12,174
2005,2103125,central do maranhao,MA,10,20,10,13,77
2005,2103158,centro do guilherme,MA,16,16,16,12,80
2005,2103174,centro novo do maranhao,MA,51,91,25,23,81
2005,2103208,chapadinha,MA,211,155,76,66,733
2005,2103257,cidelandia,MA,46,26,38,57,169
2005,2103307,codo,MA,398,255,225,145,1274
2005,2103406,coelho neto,MA,236,172,99,91,258
2005,2103505,colinas,MA,157,145,93,61,146
2005,2103554,conceicao do lago-acu,MA,144,85,59,43,4
2005,2103604,coroata,MA,384,323,193,187,591
2005,2103703,cururupu,MA,191,126,96,81,316
2005,2103752,davinopolis,MA,59,51,34,39,98
2005,2103802,dom pedro,MA,36,47,37,33,167
2005,2103901,duque bacelar,MA,129,4,41,81,61
2005,2104008,esperantinopolis,MA,26,36,30,5,100
2005,2104057,estreito,MA,197,172,109,52,297
2005,2104073,feira nova do maranhao,MA,34,26,21,16,61
2005,2104081,fernando falcao,MA,16,7,16,13,30
2005,2104099,formosa da serra negra,MA,0,0,0,0,134
2005,2104107,fortaleza dos nogueiras,MA,62,28,28,7,77
