ano,codmun,mun,uf,abandono_EF_6ano,abandono_EF_7ano,abandono_EF_8ano,abandono_EF_9ano,abandono_EM
1997,1100015,alta floresta d'oeste,RO,112,61,44,23,31
1997,1100023,ariquemes,RO,356,225,113,90,99
1997,1100031,cabixi,RO,39,25,24,10,0
1997,1100049,cacoal,RO,229,113,140,104,83
1997,1100056,cerejeiras,RO,119,91,53,14,54
1997,1100064,colorado do oeste,RO,177,122,97,55,64
1997,1100072,corumbiara,RO,87,27,20,6,28
1997,1100080,costa marques,RO,69,41,20,26,1
1997,1100098,espigao d'oeste,RO,134,95,81,50,57
1997,1100106,guajara-mirim,RO,214,147,93,80,40
1997,1100114,jaru,RO,359,222,124,85,123
1997,1100122,ji-parana,RO,499,384,283,203,197
1997,1100130,machadinho d'oeste,RO,113,49,46,25,2
1997,1100148,nova brasilandia d'oeste,RO,152,33,32,91,93
1997,1100155,ouro preto do oeste,RO,209,127,96,58,137
1997,1100189,pimenta bueno,RO,126,94,62,56,17
1997,1100205,porto velho,RO,1262,654,447,260,504
1997,1100254,presidente medici,RO,215,139,90,28,49
1997,1100262,rio crespo,RO,28,15,6,1,13
1997,1100288,rolim de moura,RO,295,191,151,91,106
1997,1100296,santa luzia d'oeste,RO,29,20,13,44,1
1997,1100304,vilhena,RO,256,237,159,104,80
1997,1100320,sao miguel do guapore,RO,83,45,9,16,26
1997,1100338,nova mamore,RO,98,64,37,11,30
1997,1100346,alvorada d'oeste,RO,69,53,32,31,25
1997,1100379,alto alegre dos parecis,RO,164,16,10,5,13
1997,1100403,alto paraiso,RO,69,12,8,6,18
1997,1100452,buritis,RO,40,29,0,0,0
1997,1100502,novo horizonte do oeste,RO,36,23,64,2,22
1997,1100601,cacaulandia,RO,44,14,10,10,7
1997,1100700,campo novo de rondonia,RO,42,25,20,9,38
1997,1100809,candeias do jamari,RO,72,31,12,13,0
1997,1100908,castanheiras,RO,17,10,4,21,25
1997,1100924,chupinguaia,RO,20,14,13,6,8
1997,1100940,cujubim,RO,39,16,9,1,0
1997,1101005,governador jorge teixeira,RO,53,29,10,7,0
1997,1101104,itapua do oeste,RO,36,23,11,11,15
1997,1101203,ministro andreazza,RO,35,38,4,7,1
1997,1101302,mirante da serra,RO,99,49,33,23,0
1997,1101401,monte negro,RO,44,28,29,12,12
1997,1101435,nova uniao,RO,28,21,7,5,0
1997,1101450,parecis,RO,19,8,3,1,0
1997,1101468,pimenteiras do oeste,RO,24,12,5,2,0
1997,1101476,primavera de rondonia,RO,60,30,7,7,0
1997,1101484,sao felipe d oeste,RO,39,22,6,8,11
1997,1101492,sao francisco do guapore,RO,7,2,5,5,17
1997,1101500,seringueiras,RO,15,8,10,0,35
1997,1101559,teixeiropolis,RO,24,1,8,4,0
1997,1101609,theobroma,RO,67,29,21,7,0
1997,1101708,urupa,RO,48,51,26,17,26
1997,1101757,vale do anari,RO,16,11,13,3,0
1997,1101807,vale do paraiso,RO,29,17,5,2,0
1997,1200013,acrelandia,AC,66,34,16,4,71
1997,1200054,assis brasil,AC,10,2,0,2,0
1997,1200104,brasileia,AC,76,45,33,31,63
1997,1200138,bujari,AC,42,16,7,4,1
1997,1200179,capixaba,AC,3,3,2,4,0
1997,1200203,cruzeiro do sul,AC,393,277,195,115,224
1997,1200252,epitaciolandia,AC,85,26,31,23,30
1997,1200302,feijo,AC,58,25,13,15,24
1997,1200328,jordao,AC,17,6,2,0,0
1997,1200336,mancio lima,AC,44,25,16,12,39
1997,1200344,manoel urbano,AC,26,12,4,3,0
1997,1200351,marechal thaumaturgo,AC,45,18,10,2,0
1997,1200385,placido de castro,AC,112,49,29,3,67
1997,1200393,porto walter,AC,8,3,4,0,0
1997,1200401,rio branco,AC,1585,1151,872,671,851
1997,1200427,rodrigues alves,AC,24,9,4,4,0
1997,1200435,santa rosa do purus,AC,2,5,0,0,0
1997,1200450,senador guiomard,AC,145,107,57,35,40
1997,1200500,sena madureira,AC,181,103,75,48,82
1997,1200609,tarauaca,AC,86,34,27,24,27
1997,1200708,xapuri,AC,43,27,19,13,19
1997,1200807,porto acre,AC,33,33,14,10,0
1997,1300029,alvaraes,AM,51,15,10,2,0
1997,1300060,amatura,AM,28,16,5,4,1
1997,1300086,anama,AM,25,12,11,7,2
1997,1300102,anori,AM,109,89,50,35,0
1997,1300144,apui,AM,35,18,20,12,4
1997,1300201,atalaia do norte,AM,53,14,16,8,0
1997,1300300,autazes,AM,43,17,26,20,13
1997,1300409,barcelos,AM,91,36,26,12,21
1997,1300508,barreirinha,AM,65,62,39,27,34
1997,1300607,benjamin constant,AM,82,59,33,14,0
1997,1300631,beruri,AM,52,34,18,22,13
1997,1300680,boa vista do ramos,AM,45,20,15,11,0
1997,1300706,boca do acre,AM,168,83,71,36,43
1997,1300805,borba,AM,75,54,69,35,62
1997,1300839,caapiranga,AM,16,5,4,4,10
1997,1300904,canutama,AM,26,15,15,9,0
1997,1301001,carauari,AM,175,91,69,39,30
1997,1301100,careiro,AM,142,55,22,18,16
1997,1301159,careiro da varzea,AM,66,39,27,12,0
1997,1301209,coari,AM,285,128,93,57,88
1997,1301308,codajas,AM,114,80,50,44,84
1997,1301407,eirunepe,AM,123,81,53,29,0
1997,1301506,envira,AM,34,12,10,6,29
1997,1301605,fonte boa,AM,99,70,32,13,19
1997,1301654,guajara,AM,41,26,17,7,13
1997,1301704,humaita,AM,188,121,77,60,80
1997,1301803,ipixuna,AM,52,28,9,2,5
1997,1301852,iranduba,AM,96,104,65,21,72
1997,1301902,itacoatiara,AM,361,209,152,126,60
1997,1301951,itamarati,AM,30,15,16,4,0
1997,1302009,itapiranga,AM,53,50,39,8,0
1997,1302108,japura,AM,24,10,8,3,0
1997,1302207,jurua,AM,34,50,12,6,0
1997,1302306,jutai,AM,55,18,20,6,24
1997,1302405,labrea,AM,121,100,92,53,23
1997,1302504,manacapuru,AM,300,187,183,96,192
1997,1302553,manaquiri,AM,108,69,40,14,20
1997,1302603,manaus,AM,12281,8154,6496,5367,5679
1997,1302702,manicore,AM,184,84,66,25,57
1997,1302801,maraa,AM,6,6,14,7,0
1997,1302900,maues,AM,246,177,107,81,77
1997,1303007,nhamunda,AM,46,44,35,19,29
1997,1303106,nova olinda do norte,AM,91,58,52,31,24
1997,1303205,novo airao,AM,104,33,30,13,0
1997,1303304,novo aripuana,AM,86,42,34,18,14
1997,1303403,parintins,AM,400,358,286,233,248
1997,1303502,pauini,AM,56,29,23,6,1
1997,1303536,presidente figueiredo,AM,49,37,33,23,36
1997,1303569,rio preto da eva,AM,68,25,20,10,14
1997,1303601,santa isabel do rio negro,AM,32,33,22,10,22
1997,1303700,santo antonio do ica,AM,109,56,48,22,0
1997,1303809,sao gabriel da cachoeira,AM,71,58,45,32,24
1997,1303908,sao paulo de olivenca,AM,109,69,69,43,33
1997,1303957,sao sebastiao do uatuma,AM,43,34,24,12,0
1997,1304005,silves,AM,27,18,26,13,0
1997,1304062,tabatinga,AM,272,228,113,64,0
1997,1304104,tapaua,AM,58,28,9,8,14
1997,1304203,tefe,AM,248,183,157,101,93
1997,1304237,tonantins,AM,39,20,14,8,6
1997,1304260,uarini,AM,47,11,11,5,0
1997,1304302,urucara,AM,87,79,81,44,32
1997,1304401,urucurituba,AM,98,32,33,26,50
1997,1400027,amajari,RR,3,4,1,0,12
1997,1400050,alto alegre,RR,58,32,16,19,26
1997,1400100,boa vista,RR,447,315,131,121,1103
1997,1400159,bonfim,RR,19,5,3,2,16
1997,1400175,canta,RR,15,2,2,0,1
1997,1400209,caracarai,RR,71,69,22,26,63
1997,1400233,caroebe,RR,23,7,10,1,1
1997,1400282,iracema,RR,10,6,0,0,20
1997,1400308,mucajai,RR,54,19,18,21,63
1997,1400407,normandia,RR,17,12,2,3,18
1997,1400456,pacaraima,RR,15,2,3,1,10
1997,1400472,rorainopolis,RR,89,43,28,12,25
1997,1400506,sao joao da baliza,RR,43,11,14,6,47
1997,1400605,sao luiz,RR,18,5,5,3,15
1997,1400704,uiramuta,RR,26,10,7,9,6
1997,1500107,abaetetuba,PA,372,242,208,132,140
1997,1500131,abel figueiredo,PA,27,21,6,2,0
1997,1500206,acara,PA,75,28,15,10,39
1997,1500305,afua,PA,12,19,10,8,19
1997,1500347,agua azul do norte,PA,125,86,25,11,1
1997,1500404,alenquer,PA,32,20,4,2,25
1997,1500503,almeirim,PA,92,32,18,5,101
1997,1500602,altamira,PA,188,73,71,50,110
1997,1500701,anajas,PA,28,4,5,1,2
1997,1500800,ananindeua,PA,1096,580,373,248,225
1997,1500859,anapu,PA,29,16,5,5,0
1997,1500909,augusto correa,PA,194,85,27,20,92
1997,1500958,aurora do para,PA,19,27,5,9,0
1997,1501006,aveiro,PA,66,37,36,11,18
1997,1501105,bagre,PA,22,30,7,7,5
1997,1501204,baiao,PA,32,18,13,6,4
1997,1501253,bannach,PA,7,9,2,0,0
1997,1501303,barcarena,PA,220,137,69,47,211
1997,1501402,belem,PA,3999,2072,1412,962,2539
1997,1501451,belterra,PA,35,21,22,2,0
1997,1501501,benevides,PA,132,45,21,7,120
1997,1501576,bom jesus do tocantins,PA,50,26,26,13,6
1997,1501600,bonito,PA,22,18,10,12,0
1997,1501709,braganca,PA,276,143,74,93,107
1997,1501725,brasil novo,PA,30,12,11,1,11
1997,1501758,brejo grande do araguaia,PA,8,6,3,6,37
1997,1501782,breu branco,PA,134,45,26,10,37
1997,1501808,breves,PA,96,87,97,73,75
1997,1501907,bujaru,PA,68,22,8,5,1
1997,1501956,cachoeira do piria,PA,4,7,11,11,0
1997,1502004,cachoeira do arari,PA,34,18,7,4,21
1997,1502103,cameta,PA,366,216,118,47,55
1997,1502152,canaa dos carajas,PA,116,42,31,21,0
1997,1502202,capanema,PA,220,116,62,42,183
1997,1502301,capitao poco,PA,73,36,13,15,112
1997,1502400,castanhal,PA,499,260,140,99,343
1997,1502509,chaves,PA,13,6,0,0,0
1997,1502608,colares,PA,37,13,29,16,14
1997,1502707,conceicao do araguaia,PA,294,170,104,60,65
1997,1502756,concordia do para,PA,92,63,29,12,32
1997,1502764,cumaru do norte,PA,4,2,4,2,0
1997,1502772,curionopolis,PA,226,115,62,37,50
1997,1502806,curralinho,PA,75,27,12,7,8
1997,1502855,curua,PA,46,6,4,1,0
1997,1502905,curuca,PA,121,57,48,15,43
1997,1502939,dom eliseu,PA,171,75,78,21,45
1997,1502954,eldorado dos carajas,PA,97,37,31,14,3
1997,1503002,faro,PA,27,26,14,5,0
1997,1503044,floresta do araguaia,PA,100,38,14,12,0
1997,1503077,garrafao do norte,PA,88,28,36,11,5
1997,1503093,goianesia do para,PA,86,41,15,18,24
1997,1503101,gurupa,PA,56,30,30,7,11
1997,1503200,igarape-acu,PA,171,104,113,18,9
1997,1503309,igarape-miri,PA,111,68,47,23,99
1997,1503408,inhangapi,PA,21,4,5,3,20
1997,1503457,ipixuna do para,PA,71,37,17,18,0
1997,1503507,irituia,PA,127,103,4,4,72
1997,1503606,itaituba,PA,499,310,141,65,344
1997,1503705,itupiranga,PA,181,100,25,12,29
1997,1503754,jacareacanga,PA,9,2,0,10,10
1997,1503804,jacunda,PA,101,48,30,8,1
1997,1503903,juruti,PA,37,20,13,9,0
1997,1504000,limoeiro do ajuru,PA,64,33,20,7,0
1997,1504059,mae do rio,PA,85,15,12,1,19
1997,1504109,magalhaes barata,PA,43,28,9,7,12
1997,1504208,maraba,PA,930,479,335,207,853
1997,1504307,maracana,PA,129,57,56,30,0
1997,1504406,marapanim,PA,106,55,35,25,55
1997,1504422,marituba,PA,269,159,100,68,0
1997,1504455,medicilandia,PA,181,62,38,16,8
1997,1504505,melgaco,PA,2,6,5,3,3
1997,1504604,mocajuba,PA,120,59,13,10,0
1997,1504703,moju,PA,55,30,16,20,0
1997,1504802,monte alegre,PA,149,105,68,31,70
1997,1504901,muana,PA,68,27,25,9,0
1997,1504950,nova esperanca do piria,PA,0,0,0,0,18
1997,1504976,nova ipixuna,PA,65,23,17,12,0
1997,1505007,nova timboteua,PA,69,25,19,8,60
1997,1505031,novo progresso,PA,50,42,43,39,1
1997,1505064,novo repartimento,PA,124,51,26,19,0
1997,1505106,obidos,PA,139,76,47,17,109
1997,1505205,oeiras do para,PA,59,45,32,11,18
1997,1505304,oriximina,PA,255,106,39,23,180
1997,1505403,ourem,PA,88,57,24,18,22
1997,1505437,ourilandia do norte,PA,214,78,73,31,0
1997,1505486,pacaja,PA,212,59,46,27,12
1997,1505494,palestina do para,PA,21,10,8,5,1
1997,1505502,paragominas,PA,379,89,83,54,10
1997,1505536,parauapebas,PA,336,203,150,125,84
1997,1505551,pau d'arco,PA,59,27,7,4,0
1997,1505601,peixe-boi,PA,29,8,10,3,1
1997,1505635,picarra,PA,20,15,13,5,26
1997,1505650,placas,PA,45,14,7,4,21
1997,1505700,ponta de pedras,PA,59,31,15,15,32
1997,1505809,portel,PA,82,43,27,9,7
1997,1505908,porto de moz,PA,38,36,2,15,0
1997,1506005,prainha,PA,5,13,1,0,0
1997,1506104,primavera,PA,48,22,12,11,36
1997,1506112,quatipuru,PA,73,12,18,8,32
1997,1506138,redencao,PA,392,288,112,148,124
1997,1506161,rio maria,PA,98,47,14,5,51
1997,1506187,rondon do para,PA,290,104,91,31,2
1997,1506195,ruropolis,PA,184,52,22,19,61
1997,1506203,salinopolis,PA,123,92,54,28,87
1997,1506302,salvaterra,PA,72,35,50,33,19
1997,1506351,santa barbara do para,PA,52,17,10,7,60
1997,1506401,santa cruz do arari,PA,8,5,2,0,5
1997,1506500,santa isabel do para,PA,196,91,64,27,177
1997,1506559,santa luzia do para,PA,114,61,45,35,31
1997,1506583,santa maria das barreiras,PA,1,0,0,0,1
1997,1506609,santa maria do para,PA,66,27,28,7,30
1997,1506708,santana do araguaia,PA,181,138,122,33,20
1997,1506807,santarem,PA,893,445,297,184,794
1997,1506906,santarem novo,PA,28,12,9,9,13
1997,1507003,santo antonio do taua,PA,57,51,36,23,41
1997,1507102,sao caetano de odivelas,PA,56,28,9,6,0
1997,1507151,sao domingos do araguaia,PA,102,73,19,12,39
1997,1507201,sao domingos do capim,PA,36,18,14,3,0
1997,1507300,sao felix do xingu,PA,147,97,37,22,0
1997,1507409,sao francisco do para,PA,45,14,6,2,41
1997,1507458,sao geraldo do araguaia,PA,105,46,31,31,44
1997,1507466,sao joao da ponta,PA,14,5,7,5,0
1997,1507474,sao joao de pirabas,PA,66,50,42,31,0
1997,1507508,sao joao do araguaia,PA,12,27,0,0,0
1997,1507607,sao miguel do guama,PA,86,40,5,3,122
1997,1507706,sao sebastiao da boa vista,PA,133,39,45,17,2
1997,1507755,sapucaia,PA,19,14,2,7,0
1997,1507805,senador jose porfirio,PA,53,20,13,8,0
1997,1507904,soure,PA,107,74,34,33,0
1997,1507953,tailandia,PA,125,50,36,8,38
1997,1507961,terra alta,PA,7,5,0,1,0
1997,1507979,terra santa,PA,36,22,3,12,0
1997,1508001,tome-acu,PA,146,74,40,20,24
1997,1508035,tracuateua,PA,57,31,32,7,18
1997,1508050,trairao,PA,54,15,13,8,1
1997,1508084,tucuma,PA,178,96,58,14,1
1997,1508100,tucurui,PA,339,237,150,91,312
1997,1508126,ulianopolis,PA,89,24,17,5,1
1997,1508159,uruara,PA,146,92,29,14,13
1997,1508209,vigia,PA,139,53,31,18,75
1997,1508308,viseu,PA,97,55,40,18,58
1997,1508357,vitoria do xingu,PA,11,13,15,5,11
1997,1508407,xinguara,PA,369,216,91,142,1
1997,1600055,serra do navio,AP,7,2,0,0,0
1997,1600105,amapa,AP,34,3,2,2,42
1997,1600154,pedra branca do amapari,AP,9,1,6,3,0
1997,1600204,calcoene,AP,53,25,19,19,0
1997,1600212,cutias,AP,0,0,0,0,0
1997,1600238,ferreira gomes,AP,22,6,3,4,11
1997,1600253,itaubal,AP,20,11,4,3,0
1997,1600279,laranjal do jari,AP,67,21,21,15,36
1997,1600303,macapa,AP,734,532,371,407,769
1997,1600402,mazagao,AP,25,4,11,5,40
1997,1600501,oiapoque,AP,19,9,7,6,0
1997,1600535,porto grande,AP,25,9,10,6,1
1997,1600550,pracuuba,AP,25,3,2,3,0
1997,1600600,santana,AP,240,106,78,77,109
1997,1600709,tartarugalzinho,AP,11,5,4,0,0
1997,1600808,vitoria do jari,AP,32,11,6,8,0
1997,1700251,abreulandia,TO,8,2,4,3,0
1997,1700301,aguiarnopolis,TO,9,4,2,26,32
1997,1700350,alianca do tocantins,TO,86,47,39,29,36
1997,1700400,almas,TO,31,28,16,13,1
1997,1700707,alvorada,TO,138,112,95,51,1
1997,1701002,ananas,TO,40,37,23,18,21
1997,1701051,angico,TO,17,7,0,6,12
1997,1701101,aparecida do rio negro,TO,37,16,11,12,15
1997,1701309,aragominas,TO,86,38,49,32,16
1997,1701903,araguacema,TO,12,3,2,7,14
1997,1702000,araguacu,TO,50,18,22,30,0
1997,1702109,araguaina,TO,798,617,441,369,608
1997,1702158,araguana,TO,28,26,12,11,6
1997,1702208,araguatins,TO,187,137,55,56,35
1997,1702307,arapoema,TO,45,15,27,9,1
1997,1702406,arraias,TO,72,32,23,23,0
1997,1702554,augustinopolis,TO,59,47,48,36,37
1997,1702703,aurora do tocantins,TO,15,3,11,8,6
1997,1702901,axixa do tocantins,TO,104,60,64,35,53
1997,1703008,babaculandia,TO,39,45,21,11,1
1997,1703057,bandeirantes do tocantins,TO,23,9,9,4,0
1997,1703073,barra do ouro,TO,25,8,2,3,0
1997,1703107,barrolandia,TO,37,25,14,11,0
1997,1703206,bernardo sayao,TO,35,12,6,5,18
1997,1703305,bom jesus do tocantins,TO,2,0,2,1,0
1997,1703602,brasilandia do tocantins,TO,14,5,3,1,1
1997,1703701,brejinho de nazare,TO,27,23,18,5,28
1997,1703800,buriti do tocantins,TO,43,37,31,10,40
1997,1703826,cachoeirinha,TO,8,10,7,4,10
1997,1703842,campos lindos,TO,23,17,8,5,0
1997,1703867,cariri do tocantins,TO,42,14,24,5,4
1997,1703883,carmolandia,TO,7,16,7,5,0
1997,1703891,carrasco bonito,TO,19,7,6,3,10
1997,1703909,caseara,TO,31,14,1,5,0
1997,1704105,centenario,TO,21,10,3,5,5
1997,1704600,chapada de areia,TO,6,2,4,1,0
1997,1705102,chapada da natividade,TO,5,9,6,1,0
1997,1705508,colinas do tocantins,TO,184,160,94,59,26
1997,1705557,combinado,TO,25,20,17,3,28
1997,1705607,conceicao do tocantins,TO,8,14,2,12,8
1997,1706001,couto de magalhaes,TO,54,9,18,3,15
1997,1706100,cristalandia,TO,63,35,17,8,49
1997,1706258,crixas do tocantins,TO,19,11,4,1,0
1997,1706506,darcinopolis,TO,31,12,12,10,9
1997,1707009,dianopolis,TO,135,61,38,29,76
1997,1707108,divinopolis do tocantins,TO,41,50,7,12,0
1997,1707207,dois irmaos do tocantins,TO,45,31,20,7,17
1997,1707306,duere,TO,31,23,20,11,1
1997,1707405,esperantina,TO,35,25,11,4,11
1997,1707553,fatima,TO,21,27,8,24,53
1997,1707652,figueiropolis,TO,64,50,44,39,19
1997,1707702,filadelfia,TO,18,16,5,6,45
1997,1708205,formoso do araguaia,TO,127,91,72,49,55
1997,1708254,fortaleza do tabocao,TO,14,8,8,2,0
1997,1708304,goianorte,TO,43,36,31,6,0
1997,1709005,goiatins,TO,49,44,12,11,4
1997,1709302,guarai,TO,196,134,108,68,156
1997,1709500,gurupi,TO,628,474,344,312,451
1997,1709807,ipueiras,TO,17,1,1,0,0
1997,1710508,itacaja,TO,44,27,11,14,0
1997,1710706,itaguatins,TO,27,4,5,2,0
1997,1710904,itapiratins,TO,14,7,2,2,0
1997,1711100,itapora do tocantins,TO,11,4,0,12,6
1997,1711506,jau do tocantins,TO,27,13,9,6,12
1997,1711803,juarina,TO,24,13,8,4,0
1997,1711902,lagoa da confusao,TO,43,45,26,16,22
1997,1711951,lagoa do tocantins,TO,18,11,5,5,8
1997,1712009,lajeado,TO,20,14,9,1,10
1997,1712157,lavandeira,TO,7,7,2,2,0
1997,1712405,lizarda,TO,18,15,5,2,0
1997,1712454,luzinopolis,TO,10,3,6,2,11
1997,1712504,marianopolis do tocantins,TO,26,15,26,6,10
1997,1712702,mateiros,TO,6,6,5,2,0
1997,1712801,maurilandia do tocantins,TO,17,7,0,3,7
1997,1713205,miracema do tocantins,TO,152,96,93,97,117
1997,1713304,miranorte,TO,57,98,77,65,118
1997,1713601,monte do carmo,TO,14,20,9,7,0
1997,1713700,monte santo do tocantins,TO,4,3,0,1,0
1997,1713809,palmeiras do tocantins,TO,13,1,1,4,0
1997,1713957,muricilandia,TO,13,3,1,9,27
1997,1714203,natividade,TO,69,30,17,15,0
1997,1714302,nazare,TO,27,18,1,6,35
1997,1714880,nova olinda,TO,64,60,33,30,20
1997,1715002,nova rosalandia,TO,63,9,9,19,24
1997,1715101,novo acordo,TO,15,9,1,0,3
1997,1715150,novo alegre,TO,4,2,2,3,0
1997,1715259,novo jardim,TO,8,6,1,0,0
1997,1715507,oliveira de fatima,TO,1,3,1,3,0
1997,1715705,palmeirante,TO,6,6,1,0,3
1997,1715754,palmeiropolis,TO,53,35,26,14,45
1997,1716109,paraiso do tocantins,TO,295,252,225,149,179
1997,1716208,parana,TO,19,13,9,0,6
1997,1716307,pau d'arco,TO,33,11,10,5,22
1997,1716505,pedro afonso,TO,83,62,44,24,73
1997,1716604,peixe,TO,77,45,36,16,40
1997,1716653,pequizeiro,TO,31,24,22,14,34
1997,1716703,colmeia,TO,96,94,98,53,0
1997,1717008,pindorama do tocantins,TO,38,19,17,7,2
1997,1717206,piraque,TO,49,21,10,7,13
1997,1717503,pium,TO,18,9,8,7,42
1997,1717800,ponte alta do bom jesus,TO,0,0,9,4,4
1997,1717909,ponte alta do tocantins,TO,39,25,24,12,6
1997,1718006,porto alegre do tocantins,TO,17,6,6,6,0
1997,1718204,porto nacional,TO,414,295,246,154,239
1997,1718303,praia norte,TO,34,28,25,5,1
1997,1718402,presidente kennedy,TO,46,21,20,10,0
1997,1718451,pugmil,TO,8,2,1,3,0
1997,1718501,recursolandia,TO,30,13,7,5,0
1997,1718550,riachinho,TO,33,18,11,6,6
1997,1718659,rio da conceicao,TO,12,3,0,0,1
1997,1718709,rio dos bois,TO,5,7,1,3,3
1997,1718758,rio sono,TO,31,16,13,3,7
1997,1718808,sampaio,TO,13,6,4,6,14
1997,1718840,sandolandia,TO,15,7,10,4,1
1997,1718865,santa fe do araguaia,TO,41,10,16,9,5
1997,1718881,santa maria do tocantins,TO,6,3,1,2,2
1997,1718899,santa rita do tocantins,TO,0,1,0,2,4
1997,1718907,santa rosa do tocantins,TO,30,7,4,6,0
1997,1719004,santa tereza do tocantins,TO,18,10,1,4,13
1997,1720002,santa terezinha do tocantins,TO,11,7,0,11,0
1997,1720101,sao bento do tocantins,TO,35,26,7,10,0
1997,1720150,sao felix do tocantins,TO,7,2,0,2,0
1997,1720200,sao miguel do tocantins,TO,40,35,29,8,12
1997,1720259,sao salvador do tocantins,TO,11,8,3,1,2
1997,1720309,sao sebastiao do tocantins,TO,16,18,10,15,9
1997,1720499,sao valerio da natividade,TO,29,33,21,7,0
1997,1720655,silvanopolis,TO,34,20,7,4,34
1997,1720804,sitio novo do tocantins,TO,71,31,41,33,38
1997,1720853,sucupira,TO,21,18,10,3,0
1997,1720903,taguatinga,TO,124,73,41,34,57
1997,1720937,taipas do tocantins,TO,15,3,3,3,0
1997,1720978,talisma,TO,9,5,5,3,9
1997,1721000,palmas,TO,641,443,456,324,644
1997,1721109,tocantinia,TO,22,25,19,9,19
1997,1721208,tocantinopolis,TO,140,108,72,71,121
1997,1721257,tupirama,TO,6,3,4,4,0
1997,1721307,tupiratins,TO,5,4,1,1,8
1997,1722081,wanderlandia,TO,46,27,16,6,21
1997,1722107,xambioa,TO,113,64,65,38,24
1997,2100055,acailandia,MA,563,304,230,224,107
1997,2100105,afonso cunha,MA,11,2,4,2,0
1997,2100154,agua doce do maranhao,MA,18,11,10,7,0
1997,2100204,alcantara,MA,86,66,42,31,36
1997,2100303,aldeias altas,MA,56,24,9,9,12
1997,2100402,altamira do maranhao,MA,30,8,9,8,1
1997,2100436,alto alegre do maranhao,MA,70,31,13,7,20
1997,2100477,alto alegre do pindare,MA,79,39,24,20,0
1997,2100501,alto parnaiba,MA,44,12,14,9,11
1997,2100550,amapa do maranhao,MA,12,13,5,5,0
1997,2100600,amarante do maranhao,MA,106,46,34,25,31
1997,2100709,anajatuba,MA,40,38,20,25,38
1997,2100808,anapurus,MA,7,12,3,1,16
1997,2100832,apicum-acu,MA,6,6,8,0,0
1997,2100873,araguana,MA,21,0,0,7,0
1997,2100907,araioses,MA,111,23,11,3,1
1997,2100956,arame,MA,103,49,45,44,0
1997,2101004,arari,MA,53,81,15,13,46
1997,2101103,axixa,MA,43,47,36,27,23
1997,2101202,bacabal,MA,672,519,370,355,91
1997,2101251,bacabeira,MA,23,18,11,5,0
1997,2101301,bacuri,MA,96,37,14,11,0
1997,2101350,bacurituba,MA,5,1,3,2,0
1997,2101400,balsas,MA,259,146,118,82,102
1997,2101509,barao de grajau,MA,52,14,11,8,14
1997,2101608,barra do corda,MA,235,130,103,73,32
1997,2101707,barreirinhas,MA,62,33,27,26,19
1997,2101731,belagua,MA,0,0,0,0,0
1997,2101772,bela vista do maranhao,MA,47,28,19,10,0
1997,2101806,benedito leite,MA,3,11,1,0,0
1997,2101905,bequimao,MA,35,50,7,6,58
1997,2101939,bernardo do mearim,MA,21,18,4,2,11
1997,2101970,boa vista do gurupi,MA,23,8,6,3,0
1997,2102002,bom jardim,MA,72,72,36,23,34
1997,2102036,bom jesus das selvas,MA,101,51,43,24,0
1997,2102077,bom lugar,MA,1,11,4,2,0
1997,2102101,brejo,MA,70,49,33,32,17
1997,2102150,brejo de areia,MA,6,7,0,5,0
1997,2102200,buriti,MA,61,28,52,24,24
1997,2102309,buriti bravo,MA,79,55,40,13,24
1997,2102325,buriticupu,MA,110,60,52,32,11
1997,2102358,buritirana,MA,57,34,33,16,0
1997,2102374,cachoeira grande,MA,7,7,0,0,0
1997,2102408,cajapio,MA,7,3,6,0,0
1997,2102507,cajari,MA,32,22,15,7,25
1997,2102556,campestre do maranhao,MA,18,23,6,73,0
1997,2102606,candido mendes,MA,87,36,22,21,0
1997,2102705,cantanhede,MA,24,21,22,16,35
1997,2102754,capinzal do norte,MA,40,29,12,10,11
1997,2102804,carolina,MA,91,87,35,19,33
1997,2102903,carutapera,MA,69,26,24,11,22
1997,2103000,caxias,MA,777,450,311,180,144
1997,2103109,cedral,MA,27,14,21,25,0
1997,2103125,central do maranhao,MA,10,7,5,6,2
1997,2103158,centro do guilherme,MA,7,3,6,2,0
1997,2103174,centro novo do maranhao,MA,47,35,11,11,0
1997,2103208,chapadinha,MA,166,105,95,75,27
1997,2103257,cidelandia,MA,87,34,37,17,23
1997,2103307,codo,MA,741,328,245,177,140
1997,2103406,coelho neto,MA,160,93,89,43,3
1997,2103505,colinas,MA,85,53,25,12,18
1997,2103554,conceicao do lago-acu,MA,58,18,21,4,7
1997,2103604,coroata,MA,288,166,153,122,67
1997,2103703,cururupu,MA,141,101,68,35,41
1997,2103752,davinopolis,MA,84,55,29,20,49
1997,2103802,dom pedro,MA,117,73,45,39,10
1997,2103901,duque bacelar,MA,26,11,12,4,10
1997,2104008,esperantinopolis,MA,79,31,27,20,36
1997,2104057,estreito,MA,101,43,34,30,66
1997,2104073,feira nova do maranhao,MA,19,8,5,2,0
1997,2104081,fernando falcao,MA,33,6,4,2,0
1997,2104099,formosa da serra negra,MA,22,7,7,6,0
1997,2104107,fortaleza dos nogueiras,MA,55,17,13,2,50
1997,2104206,fortuna,MA,50,23,22,14,71
1997,2104305,godofredo viana,MA,33,18,16,4,8
1997,2104404,goncalves dias,MA,20,26,21,8,0
