ano,codmun,mun,uf,matriculas_EF_6ano,matriculas_EF_7ano,matriculas_EF_8ano,matriculas_EF_9ano
2001,1503200,igarape-acu,PA,960,792,494,443
2001,1503309,igarape-miri,PA,1106,788,475,397
2001,1503408,inhangapi,PA,264,199,120,81
2001,1503457,ipixuna do para,PA,298,222,65,117
2001,1503507,irituia,PA,618,330,186,117
2001,1503606,itaituba,PA,3377,2601,1721,1108
2001,1503705,itupiranga,PA,1146,667,415,344
2001,1503754,jacareacanga,PA,203,137,67,76
2001,1503804,jacunda,PA,1529,921,530,444
2001,1503903,juruti,PA,602,471,289,256
2001,1504000,limoeiro do ajuru,PA,614,344,217,169
2001,1504059,mae do rio,PA,654,393,267,176
2001,1504109,magalhaes barata,PA,322,177,170,133
2001,1504208,maraba,PA,5650,4333,2876,2486
2001,1504307,maracana,PA,751,493,315,247
2001,1504406,marapanim,PA,811,728,471,383
2001,1504422,marituba,PA,2224,1591,1032,846
2001,1504455,medicilandia,PA,500,457,320,271
2001,1504505,melgaco,PA,143,76,58,32
2001,1504604,mocajuba,PA,923,519,378,282
2001,1504703,moju,PA,1023,538,350,258
2001,1504802,monte alegre,PA,1866,1337,1140,704
2001,1504901,muana,PA,670,399,243,185
2001,1504950,nova esperanca do piria,PA,197,154,82,69
2001,1504976,nova ipixuna,PA,440,182,242,96
2001,1505007,nova timboteua,PA,316,204,147,98
2001,1505031,novo progresso,PA,593,463,393,288
2001,1505064,novo repartimento,PA,1285,980,640,356
2001,1505106,obidos,PA,1250,769,615,476
2001,1505205,oeiras do para,PA,541,377,267,198
2001,1505304,oriximina,PA,1472,1102,847,676
2001,1505403,ourem,PA,426,338,240,197
2001,1505437,ourilandia do norte,PA,585,383,295,215
2001,1505486,pacaja,PA,813,557,352,250
2001,1505494,palestina do para,PA,404,176,181,116
2001,1505502,paragominas,PA,3019,1740,1193,879
2001,1505536,parauapebas,PA,2890,2332,1610,1120
2001,1505551,pau d'arco,PA,224,181,149,109
2001,1505601,peixe-boi,PA,177,136,68,86
2001,1505635,picarra,PA,417,215,165,107
2001,1505650,placas,PA,306,238,174,133
2001,1505700,ponta de pedras,PA,404,329,201,193
2001,1505809,portel,PA,604,354,193,160
2001,1505908,porto de moz,PA,285,164,94,97
2001,1506005,prainha,PA,414,296,139,63
2001,1506104,primavera,PA,265,199,95,109
2001,1506112,quatipuru,PA,265,161,150,156
2001,1506138,redencao,PA,2337,2124,1704,1553
2001,1506161,rio maria,PA,459,342,167,165
2001,1506187,rondon do para,PA,1239,1222,974,707
2001,1506195,ruropolis,PA,643,435,253,152
2001,1506203,salinopolis,PA,1168,756,601,479
2001,1506302,salvaterra,PA,446,315,237,216
2001,1506351,santa barbara do para,PA,494,371,219,171
2001,1506401,santa cruz do arari,PA,132,80,20,32
2001,1506500,santa isabel do para,PA,1279,1086,701,610
2001,1506559,santa luzia do para,PA,674,458,323,201
2001,1506583,santa maria das barreiras,PA,209,225,211,194
2001,1506609,santa maria do para,PA,469,318,217,116
2001,1506708,santana do araguaia,PA,700,606,442,321
2001,1506807,santarem,PA,9367,7354,5349,4211
2001,1506906,santarem novo,PA,150,158,93,91
2001,1507003,santo antonio do taua,PA,742,573,329,225
2001,1507102,sao caetano de odivelas,PA,413,293,187,126
2001,1507151,sao domingos do araguaia,PA,706,450,224,197
2001,1507201,sao domingos do capim,PA,656,418,282,199
2001,1507300,sao felix do xingu,PA,917,564,434,290
2001,1507409,sao francisco do para,PA,305,206,120,91
2001,1507458,sao geraldo do araguaia,PA,1261,945,663,459
2001,1507466,sao joao da ponta,PA,172,123,104,81
2001,1507474,sao joao de pirabas,PA,331,235,156,122
2001,1507508,sao joao do araguaia,PA,315,212,175,83
2001,1507607,sao miguel do guama,PA,1019,571,453,331
2001,1507706,sao sebastiao da boa vista,PA,736,386,316,195
2001,1507755,sapucaia,PA,224,122,91,74
2001,1507805,senador jose porfirio,PA,381,184,116,59
2001,1507904,soure,PA,568,572,314,313
2001,1507953,tailandia,PA,1188,833,554,450
2001,1507961,terra alta,PA,283,162,95,77
2001,1507979,terra santa,PA,393,425,314,238
2001,1508001,tome-acu,PA,1296,865,616,404
2001,1508035,tracuateua,PA,411,248,206,198
2001,1508050,trairao,PA,310,187,134,115
2001,1508084,tucuma,PA,912,785,467,478
2001,1508100,tucurui,PA,2956,2229,1838,1496
2001,1508126,ulianopolis,PA,407,278,247,133
2001,1508159,uruara,PA,930,630,468,324
2001,1508209,vigia,PA,1184,885,648,623
2001,1508308,viseu,PA,1326,835,599,410
2001,1508357,vitoria do xingu,PA,470,262,154,46
2001,1508407,xinguara,PA,1182,1041,795,618
2001,1600055,serra do navio,AP,136,90,47,53
2001,1600105,amapa,AP,292,174,154,123
2001,1600154,pedra branca do amapari,AP,165,73,68,49
2001,1600204,calcoene,AP,220,163,116,112
2001,1600212,cutias,AP,125,104,49,33
2001,1600238,ferreira gomes,AP,138,103,43,59
2001,1600253,itaubal,AP,95,106,40,25
2001,1600279,laranjal do jari,AP,795,611,427,308
2001,1600303,macapa,AP,9234,7977,6199,5738
2001,1600402,mazagao,AP,282,202,177,157
2001,1600501,oiapoque,AP,364,290,108,115
2001,1600535,porto grande,AP,369,196,193,141
2001,1600550,pracuuba,AP,120,79,85,36
2001,1600600,santana,AP,2864,2230,1896,1665
2001,1600709,tartarugalzinho,AP,338,164,150,153
2001,1600808,vitoria do jari,AP,392,185,112,83
2001,1700251,abreulandia,TO,60,55,46,43
2001,1700301,aguiarnopolis,TO,109,109,89,92
2001,1700350,alianca do tocantins,TO,156,157,151,129
2001,1700400,almas,TO,246,221,140,103
2001,1700707,alvorada,TO,200,175,183,158
2001,1701002,ananas,TO,339,315,249,198
2001,1701051,angico,TO,122,105,80,70
2001,1701101,aparecida do rio negro,TO,117,111,84,56
2001,1701309,aragominas,TO,90,89,63,86
2001,1701903,araguacema,TO,263,190,127,95
2001,1702000,araguacu,TO,257,224,217,189
2001,1702109,araguaina,TO,3456,3329,2593,2491
2001,1702158,araguana,TO,130,84,74,69
2001,1702208,araguatins,TO,869,766,491,567
2001,1702307,arapoema,TO,209,164,159,131
2001,1702406,arraias,TO,359,234,179,147
2001,1702554,augustinopolis,TO,460,426,272,258
2001,1702703,aurora do tocantins,TO,81,81,67,101
2001,1702901,axixa do tocantins,TO,494,381,246,241
2001,1703008,babaculandia,TO,303,164,121,98
2001,1703057,bandeirantes do tocantins,TO,76,54,25,28
2001,1703073,barra do ouro,TO,99,46,34,36
2001,1703107,barrolandia,TO,231,169,160,119
2001,1703206,bernardo sayao,TO,153,143,68,54
2001,1703305,bom jesus do tocantins,TO,47,32,17,15
2001,1703602,brasilandia do tocantins,TO,43,45,21,11
2001,1703701,brejinho de nazare,TO,171,106,73,61
2001,1703800,buriti do tocantins,TO,371,330,247,166
2001,1703826,cachoeirinha,TO,103,124,59,40
2001,1703842,campos lindos,TO,208,119,84,57
2001,1703867,cariri do tocantins,TO,127,106,96,71
2001,1703883,carmolandia,TO,82,71,55,39
2001,1703891,carrasco bonito,TO,182,130,68,58
2001,1703909,caseara,TO,85,102,71,51
2001,1704105,centenario,TO,58,41,35,31
2001,1704600,chapada de areia,TO,50,24,11,8
2001,1705102,chapada da natividade,TO,71,60,56,37
2001,1705508,colinas do tocantins,TO,861,868,692,640
2001,1705557,combinado,TO,125,114,100,86
2001,1705607,conceicao do tocantins,TO,100,77,58,50
2001,1706001,couto de magalhaes,TO,115,85,56,39
2001,1706100,cristalandia,TO,186,228,166,133
2001,1706258,crixas do tocantins,TO,64,44,41,33
2001,1706506,darcinopolis,TO,157,91,80,59
2001,1707009,dianopolis,TO,592,450,402,341
2001,1707108,divinopolis do tocantins,TO,228,227,164,119
2001,1707207,dois irmaos do tocantins,TO,181,120,76,62
2001,1707306,duere,TO,116,112,96,75
2001,1707405,esperantina,TO,375,237,170,104
2001,1707553,fatima,TO,95,75,80,60
2001,1707652,figueiropolis,TO,124,113,108,79
2001,1707702,filadelfia,TO,187,147,105,48
2001,1708205,formoso do araguaia,TO,757,660,576,502
2001,1708254,fortaleza do tabocao,TO,106,75,60,44
2001,1708304,goianorte,TO,148,97,101,59
2001,1709005,goiatins,TO,348,253,189,108
2001,1709302,guarai,TO,608,714,512,373
2001,1709500,gurupi,TO,1979,1790,1545,1475
2001,1709807,ipueiras,TO,67,50,38,29
2001,1710508,itacaja,TO,165,153,116,130
2001,1710706,itaguatins,TO,221,160,127,94
2001,1710904,itapiratins,TO,72,57,47,34
2001,1711100,itapora do tocantins,TO,37,62,48,48
2001,1711506,jau do tocantins,TO,151,158,114,79
2001,1711803,juarina,TO,69,80,58,59
2001,1711902,lagoa da confusao,TO,165,118,101,82
2001,1711951,lagoa do tocantins,TO,121,69,50,52
2001,1712009,lajeado,TO,59,38,39,45
2001,1712157,lavandeira,TO,19,30,26,28
2001,1712405,lizarda,TO,93,71,50,44
2001,1712454,luzinopolis,TO,83,86,79,56
2001,1712504,marianopolis do tocantins,TO,90,79,40,36
2001,1712702,mateiros,TO,63,39,22,19
2001,1712801,maurilandia do tocantins,TO,119,111,73,40
2001,1713205,miracema do tocantins,TO,640,581,430,447
2001,1713304,miranorte,TO,374,343,270,335
2001,1713601,monte do carmo,TO,121,123,67,49
2001,1713700,monte santo do tocantins,TO,42,35,41,37
2001,1713809,palmeiras do tocantins,TO,141,128,85,57
2001,1713957,muricilandia,TO,61,59,49,41
2001,1714203,natividade,TO,300,268,182,183
2001,1714302,nazare,TO,239,200,164,141
2001,1714880,nova olinda,TO,273,193,160,138
2001,1715002,nova rosalandia,TO,81,87,70,69
2001,1715101,novo acordo,TO,146,131,97,87
2001,1715150,novo alegre,TO,71,74,60,53
2001,1715259,novo jardim,TO,83,89,33,31
2001,1715507,oliveira de fatima,TO,26,14,14,23
2001,1715705,palmeirante,TO,94,61,43,28
2001,1715754,palmeiropolis,TO,193,210,240,186
2001,1716109,paraiso do tocantins,TO,1134,1192,873,877
2001,1716208,parana,TO,216,139,127,80
2001,1716307,pau d'arco,TO,108,83,77,47
2001,1716505,pedro afonso,TO,304,226,133,161
2001,1716604,peixe,TO,322,256,168,173
2001,1716653,pequizeiro,TO,121,101,88,78
2001,1716703,colmeia,TO,240,199,159,141
2001,1717008,pindorama do tocantins,TO,174,134,119,81
2001,1717206,piraque,TO,110,85,62,39
2001,1717503,pium,TO,129,119,89,83
2001,1717800,ponte alta do bom jesus,TO,117,99,73,65
2001,1717909,ponte alta do tocantins,TO,177,121,121,113
2001,1718006,porto alegre do tocantins,TO,73,64,34,44
2001,1718204,porto nacional,TO,1344,1118,999,937
2001,1718303,praia norte,TO,302,210,158,116
2001,1718402,presidente kennedy,TO,124,93,58,83
2001,1718451,pugmil,TO,43,50,39,29
2001,1718501,recursolandia,TO,127,77,56,33
2001,1718550,riachinho,TO,199,116,82,95
2001,1718659,rio da conceicao,TO,34,57,46,20
2001,1718709,rio dos bois,TO,68,73,26,18
2001,1718758,rio sono,TO,169,106,106,66
2001,1718808,sampaio,TO,95,95,59,69
2001,1718840,sandolandia,TO,139,119,99,75
2001,1718865,santa fe do araguaia,TO,248,211,107,90
2001,1718881,santa maria do tocantins,TO,52,44,23,15
2001,1718899,santa rita do tocantins,TO,54,27,30,17
2001,1718907,santa rosa do tocantins,TO,102,79,82,87
2001,1719004,santa tereza do tocantins,TO,71,84,65,43
2001,1720002,santa terezinha do tocantins,TO,82,58,39,45
2001,1720101,sao bento do tocantins,TO,182,111,71,69
2001,1720150,sao felix do tocantins,TO,61,45,33,26
2001,1720200,sao miguel do tocantins,TO,256,194,132,74
2001,1720259,sao salvador do tocantins,TO,88,102,67,65
2001,1720309,sao sebastiao do tocantins,TO,132,81,68,53
2001,1720499,sao valerio da natividade,TO,258,176,120,101
2001,1720655,silvanopolis,TO,178,161,123,97
2001,1720804,sitio novo do tocantins,TO,359,316,191,179
2001,1720853,sucupira,TO,60,38,46,27
2001,1720903,taguatinga,TO,375,314,183,164
2001,1720937,taipas do tocantins,TO,52,53,40,34
2001,1720978,talisma,TO,95,37,37,49
2001,1721000,palmas,TO,4372,4017,3448,3190
2001,1721109,tocantinia,TO,140,126,108,74
2001,1721208,tocantinopolis,TO,585,533,390,454
2001,1721257,tupirama,TO,21,13,14,9
2001,1721307,tupiratins,TO,36,46,33,23
2001,1722081,wanderlandia,TO,308,228,199,153
2001,1722107,xambioa,TO,461,382,292,262
2001,2100055,acailandia,MA,3596,3014,1682,1708
2001,2100105,afonso cunha,MA,160,85,77,55
2001,2100154,agua doce do maranhao,MA,249,77,79,48
2001,2100204,alcantara,MA,851,627,570,453
2001,2100303,aldeias altas,MA,629,420,239,172
2001,2100402,altamira do maranhao,MA,186,161,112,76
2001,2100436,alto alegre do maranhao,MA,572,271,213,169
2001,2100477,alto alegre do pindare,MA,1152,807,445,298
2001,2100501,alto parnaiba,MA,399,287,244,169
2001,2100550,amapa do maranhao,MA,200,156,83,57
2001,2100600,amarante do maranhao,MA,1265,611,528,283
2001,2100709,anajatuba,MA,583,461,381,223
2001,2100808,anapurus,MA,385,312,180,145
2001,2100832,apicum-acu,MA,501,236,117,78
2001,2100873,araguana,MA,300,192,105,144
2001,2100907,araioses,MA,922,647,418,298
2001,2100956,arame,MA,621,266,418,169
2001,2101004,arari,MA,1082,746,582,349
2001,2101103,axixa,MA,514,441,386,271
2001,2101202,bacabal,MA,3522,2534,2666,1871
2001,2101251,bacabeira,MA,561,425,335,280
2001,2101301,bacuri,MA,655,408,335,202
2001,2101350,bacurituba,MA,98,108,65,34
2001,2101400,balsas,MA,2284,1985,1666,1156
2001,2101509,barao de grajau,MA,356,266,259,165
2001,2101608,barra do corda,MA,2380,1756,1400,1037
2001,2101707,barreirinhas,MA,1320,1130,536,411
2001,2101731,belagua,MA,202,96,89,41
2001,2101772,bela vista do maranhao,MA,207,138,85,108
2001,2101806,benedito leite,MA,127,79,58,36
2001,2101905,bequimao,MA,1100,659,519,440
2001,2101939,bernardo do mearim,MA,237,140,99,83
2001,2101970,boa vista do gurupi,MA,130,138,38,63
2001,2102002,bom jardim,MA,804,484,309,206
2001,2102036,bom jesus das selvas,MA,388,219,69,127
2001,2102077,bom lugar,MA,346,212,200,118
2001,2102101,brejo,MA,1084,721,673,438
2001,2102150,brejo de areia,MA,293,91,49,44
2001,2102200,buriti,MA,924,491,300,129
2001,2102309,buriti bravo,MA,545,445,327,401
2001,2102325,buriticupu,MA,2374,657,859,472
2001,2102358,buritirana,MA,448,406,328,202
2001,2102374,cachoeira grande,MA,220,116,64,60
2001,2102408,cajapio,MA,259,209,175,96
2001,2102507,cajari,MA,528,326,182,129
2001,2102556,campestre do maranhao,MA,871,289,402,123
2001,2102606,candido mendes,MA,512,358,261,233
2001,2102705,cantanhede,MA,492,312,190,195
2001,2102754,capinzal do norte,MA,308,224,158,118
2001,2102804,carolina,MA,819,535,466,344
2001,2102903,carutapera,MA,848,492,394,253
2001,2103000,caxias,MA,5365,4217,3577,2666
2001,2103109,cedral,MA,374,261,254,211
2001,2103125,central do maranhao,MA,210,186,140,132
2001,2103158,centro do guilherme,MA,157,73,19,27
2001,2103174,centro novo do maranhao,MA,267,176,92,90
2001,2103208,chapadinha,MA,1946,1370,1123,856
2001,2103257,cidelandia,MA,576,428,262,207
2001,2103307,codo,MA,3556,2140,2006,1512
2001,2103406,coelho neto,MA,2075,1175,840,583
2001,2103505,colinas,MA,963,717,543,346
2001,2103554,conceicao do lago-acu,MA,400,172,173,96
2001,2103604,coroata,MA,2139,1254,970,769
2001,2103703,cururupu,MA,1520,904,885,620
2001,2103752,davinopolis,MA,577,528,346,210
2001,2103802,dom pedro,MA,717,518,450,313
2001,2103901,duque bacelar,MA,305,177,118,93
2001,2104008,esperantinopolis,MA,680,453,336,143
2001,2104057,estreito,MA,840,606,413,296
2001,2104073,feira nova do maranhao,MA,280,194,103,80
2001,2104081,fernando falcao,MA,129,71,56,31
2001,2104099,formosa da serra negra,MA,361,248,176,100
2001,2104107,fortaleza dos nogueiras,MA,347,251,163,132
2001,2104206,fortuna,MA,594,372,287,145
2001,2104305,godofredo viana,MA,267,159,90,88
2001,2104404,goncalves dias,MA,371,345,326,220
2001,2104503,governador archer,MA,307,222,169,123
2001,2104552,governador edison lobao,MA,554,442,307,219
2001,2104602,governador eugenio barros,MA,474,383,249,227
2001,2104628,governador luiz rocha,MA,334,180,117,63
2001,2104651,governador newton bello,MA,147,95,58,46
2001,2104677,governador nunes freire,MA,801,359,267,193
2001,2104701,graca aranha,MA,281,178,150,81
2001,2104800,grajau,MA,1665,1211,1079,685
2001,2104909,guimaraes,MA,446,432,381,307
2001,2105005,humberto de campos,MA,799,562,282,175
2001,2105104,icatu,MA,532,390,266,182
2001,2105153,igarape do meio,MA,249,187,95,63
2001,2105203,igarape grande,MA,570,353,290,247
2001,2105302,imperatriz,MA,8334,7555,5415,5183
2001,2105351,itaipava do grajau,MA,331,96,68,31
2001,2105401,itapecuru mirim,MA,2148,1315,869,768
2001,2105427,itinga do maranhao,MA,1072,722,371,418
2001,2105450,jatoba,MA,414,218,138,139
2001,2105476,jenipapo dos vieiras,MA,248,199,110,111
2001,2105500,joao lisboa,MA,1096,776,533,510
2001,2105609,joselandia,MA,430,360,272,141
2001,2105658,junco do maranhao,MA,259,152,132,108
2001,2105708,lago da pedra,MA,1298,915,781,611
2001,2105807,lago do junco,MA,309,202,147,101
2001,2105906,lago verde,MA,567,329,173,117
2001,2105922,lagoa do mato,MA,270,187,132,80
2001,2105948,lago dos rodrigues,MA,391,298,253,176
2001,2105963,lagoa grande do maranhao,MA,214,107,105,53
2001,2105989,lajeado novo,MA,225,117,90,48
2001,2106003,lima campos,MA,408,271,206,138
