ano,codmun,mun,uf,matriculas_EF_6ano,matriculas_EF_7ano,matriculas_EF_8ano,matriculas_EF_9ano
2005,1101500,seringueiras,RO,474,387,366,272
2005,1101559,teixeiropolis,RO,129,142,107,98
2005,1101609,theobroma,RO,433,327,239,195
2005,1101708,urupa,RO,443,351,282,246
2005,1101757,vale do anari,RO,237,241,249,110
2005,1101807,vale do paraiso,RO,359,271,222,168
2005,1200013,acrelandia,AC,383,295,256,229
2005,1200054,assis brasil,AC,146,98,62,56
2005,1200104,brasileia,AC,513,451,396,360
2005,1200138,bujari,AC,350,148,105,85
2005,1200179,capixaba,AC,201,161,113,94
2005,1200203,cruzeiro do sul,AC,1701,1360,1303,1182
2005,1200252,epitaciolandia,AC,395,291,218,181
2005,1200302,feijo,AC,450,350,349,269
2005,1200328,jordao,AC,209,108,68,44
2005,1200336,mancio lima,AC,417,305,269,265
2005,1200344,manoel urbano,AC,187,98,85,85
2005,1200351,marechal thaumaturgo,AC,601,228,90,88
2005,1200385,placido de castro,AC,542,394,292,318
2005,1200393,porto walter,AC,252,180,173,136
2005,1200401,rio branco,AC,8178,6747,5437,4926
2005,1200427,rodrigues alves,AC,410,302,265,235
2005,1200435,santa rosa do purus,AC,68,52,32,15
2005,1200450,senador guiomard,AC,537,460,413,297
2005,1200500,sena madureira,AC,1016,667,560,449
2005,1200609,tarauaca,AC,817,706,529,470
2005,1200708,xapuri,AC,299,323,189,162
2005,1200807,porto acre,AC,426,294,254,200
2005,1300029,alvaraes,AM,511,574,254,215
2005,1300060,amatura,AM,179,153,132,115
2005,1300086,anama,AM,256,133,144,128
2005,1300102,anori,AM,399,295,288,214
2005,1300144,apui,AM,443,348,302,353
2005,1300201,atalaia do norte,AM,276,193,131,84
2005,1300300,autazes,AM,1036,741,585,488
2005,1300409,barcelos,AM,400,394,348,262
2005,1300508,barreirinha,AM,883,665,627,462
2005,1300607,benjamin constant,AM,1655,1191,875,732
2005,1300631,beruri,AM,541,431,223,198
2005,1300680,boa vista do ramos,AM,524,385,326,239
2005,1300706,boca do acre,AM,911,704,550,473
2005,1300805,borba,AM,694,545,433,413
2005,1300839,caapiranga,AM,319,258,184,144
2005,1300904,canutama,AM,220,118,122,118
2005,1301001,carauari,AM,661,522,473,375
2005,1301100,careiro,AM,930,622,573,487
2005,1301159,careiro da varzea,AM,614,444,419,398
2005,1301209,coari,AM,2432,1645,1454,1242
2005,1301308,codajas,AM,395,282,282,272
2005,1301407,eirunepe,AM,1234,896,729,532
2005,1301506,envira,AM,341,260,212,203
2005,1301605,fonte boa,AM,950,510,509,453
2005,1301654,guajara,AM,257,202,161,107
2005,1301704,humaita,AM,1243,970,889,824
2005,1301803,ipixuna,AM,356,224,226,204
2005,1301852,iranduba,AM,1140,815,614,632
2005,1301902,itacoatiara,AM,1337,1259,1369,1417
2005,1301951,itamarati,AM,256,121,123,119
2005,1302009,itapiranga,AM,294,231,195,180
2005,1302108,japura,AM,141,98,70,69
2005,1302207,jurua,AM,246,106,224,130
2005,1302306,jutai,AM,299,200,144,135
2005,1302405,labrea,AM,851,714,785,547
2005,1302504,manacapuru,AM,2993,2323,2354,2109
2005,1302553,manaquiri,AM,606,438,344,291
2005,1302603,manaus,AM,52030,41176,35889,33893
2005,1302702,manicore,AM,814,618,538,403
2005,1302801,maraa,AM,181,110,121,76
2005,1302900,maues,AM,2297,1262,866,1448
2005,1303007,nhamunda,AM,441,508,564,428
2005,1303106,nova olinda do norte,AM,682,597,489,368
2005,1303205,novo airao,AM,427,315,214,202
2005,1303304,novo aripuana,AM,450,423,374,276
2005,1303403,parintins,AM,3250,2681,2383,2054
2005,1303502,pauini,AM,273,184,184,174
2005,1303536,presidente figueiredo,AM,676,546,510,378
2005,1303569,rio preto da eva,AM,677,429,384,381
2005,1303601,santa isabel do rio negro,AM,228,231,234,178
2005,1303700,santo antonio do ica,AM,600,585,477,404
2005,1303809,sao gabriel da cachoeira,AM,1176,910,851,737
2005,1303908,sao paulo de olivenca,AM,771,542,455,303
2005,1303957,sao sebastiao do uatuma,AM,226,171,182,172
2005,1304005,silves,AM,389,288,271,251
2005,1304062,tabatinga,AM,1435,1055,1038,928
2005,1304104,tapaua,AM,325,278,220,204
2005,1304203,tefe,AM,1713,1372,1168,1095
2005,1304237,tonantins,AM,730,328,262,224
2005,1304260,uarini,AM,183,85,105,80
2005,1304302,urucara,AM,457,392,363,361
2005,1304401,urucurituba,AM,676,437,366,296
2005,1400027,amajari,RR,199,175,116,102
2005,1400050,alto alegre,RR,275,249,242,191
2005,1400100,boa vista,RR,6329,5714,4840,4108
2005,1400159,bonfim,RR,283,248,185,118
2005,1400175,canta,RR,398,344,279,209
2005,1400209,caracarai,RR,498,505,360,297
2005,1400233,caroebe,RR,214,224,217,173
2005,1400282,iracema,RR,217,183,101,122
2005,1400308,mucajai,RR,401,353,306,255
2005,1400407,normandia,RR,238,196,114,120
2005,1400456,pacaraima,RR,311,254,215,169
2005,1400472,rorainopolis,RR,608,541,524,364
2005,1400506,sao joao da baliza,RR,128,162,189,171
2005,1400605,sao luiz,RR,143,168,191,142
2005,1400704,uiramuta,RR,234,173,182,185
2005,1500107,abaetetuba,PA,4251,3568,2928,2376
2005,1500131,abel figueiredo,PA,169,156,97,66
2005,1500206,acara,PA,1511,1042,678,339
2005,1500305,afua,PA,1252,978,699,483
2005,1500347,agua azul do norte,PA,317,274,175,187
2005,1500404,alenquer,PA,1577,1121,848,524
2005,1500503,almeirim,PA,879,746,577,517
2005,1500602,altamira,PA,2554,2149,1654,1330
2005,1500701,anajas,PA,398,406,86,52
2005,1500800,ananindeua,PA,10610,9006,7223,6284
2005,1500859,anapu,PA,529,356,229,185
2005,1500909,augusto correa,PA,1280,825,606,486
2005,1500958,aurora do para,PA,581,419,256,130
2005,1501006,aveiro,PA,525,342,237,195
2005,1501105,bagre,PA,333,198,119,99
2005,1501204,baiao,PA,768,629,372,405
2005,1501253,bannach,PA,139,66,66,66
2005,1501303,barcarena,PA,2488,2099,1666,1410
2005,1501402,belem,PA,25391,22348,19164,18127
2005,1501451,belterra,PA,546,398,301,269
2005,1501501,benevides,PA,1248,1116,722,567
2005,1501576,bom jesus do tocantins,PA,343,251,181,170
2005,1501600,bonito,PA,287,181,147,141
2005,1501709,braganca,PA,2996,2136,1527,1239
2005,1501725,brasil novo,PA,452,419,279,214
2005,1501758,brejo grande do araguaia,PA,336,243,178,164
2005,1501782,breu branco,PA,1210,832,561,463
2005,1501808,breves,PA,2261,1404,1014,760
2005,1501907,bujaru,PA,882,668,413,295
2005,1501956,cachoeira do piria,PA,412,235,118,86
2005,1502004,cachoeira do arari,PA,479,293,170,150
2005,1502103,cameta,PA,3734,2951,2283,1843
2005,1502152,canaa dos carajas,PA,636,522,426,414
2005,1502202,capanema,PA,1858,1451,1211,1009
2005,1502301,capitao poco,PA,1554,1139,689,489
2005,1502400,castanhal,PA,3973,3099,2438,2210
2005,1502509,chaves,PA,155,146,165,10
2005,1502608,colares,PA,370,349,287,250
2005,1502707,conceicao do araguaia,PA,1366,1116,826,740
2005,1502756,concordia do para,PA,906,463,434,290
2005,1502764,cumaru do norte,PA,184,151,118,88
2005,1502772,curionopolis,PA,706,636,441,419
2005,1502806,curralinho,PA,681,516,327,287
2005,1502855,curua,PA,380,344,318,225
2005,1502905,curuca,PA,905,678,534,432
2005,1502939,dom eliseu,PA,1448,1231,732,539
2005,1502954,eldorado dos carajas,PA,986,770,568,451
2005,1503002,faro,PA,315,197,173,117
2005,1503044,floresta do araguaia,PA,559,453,419,279
2005,1503077,garrafao do norte,PA,748,471,372,216
2005,1503093,goianesia do para,PA,1140,754,420,356
2005,1503101,gurupa,PA,772,556,514,403
2005,1503200,igarape-acu,PA,1126,922,702,543
2005,1503309,igarape-miri,PA,1746,1236,961,717
2005,1503408,inhangapi,PA,364,282,146,125
2005,1503457,ipixuna do para,PA,776,390,273,150
2005,1503507,irituia,PA,771,595,384,258
2005,1503606,itaituba,PA,3210,2406,1611,1240
2005,1503705,itupiranga,PA,1569,1142,931,748
2005,1503754,jacareacanga,PA,259,198,148,90
2005,1503804,jacunda,PA,1509,1376,851,710
2005,1503903,juruti,PA,1268,951,659,438
2005,1504000,limoeiro do ajuru,PA,625,528,447,420
2005,1504059,mae do rio,PA,822,639,444,318
2005,1504109,magalhaes barata,PA,239,221,178,162
2005,1504208,maraba,PA,6000,4867,3913,2936
2005,1504307,maracana,PA,807,735,479,317
2005,1504406,marapanim,PA,783,693,527,468
2005,1504422,marituba,PA,2691,2201,1750,1485
2005,1504455,medicilandia,PA,734,476,330,246
2005,1504505,melgaco,PA,388,320,193,186
2005,1504604,mocajuba,PA,1006,759,550,517
2005,1504703,moju,PA,1810,1217,904,558
2005,1504802,monte alegre,PA,1846,1519,1185,978
2005,1504901,muana,PA,810,715,476,412
2005,1504950,nova esperanca do piria,PA,385,243,153,122
2005,1504976,nova ipixuna,PA,430,275,230,219
2005,1505007,nova timboteua,PA,302,223,214,180
2005,1505031,novo progresso,PA,694,602,486,429
2005,1505064,novo repartimento,PA,1768,1369,908,663
2005,1505106,obidos,PA,1340,949,616,468
2005,1505205,oeiras do para,PA,771,614,382,305
2005,1505304,oriximina,PA,2099,1560,1131,891
2005,1505403,ourem,PA,513,393,195,151
2005,1505437,ourilandia do norte,PA,550,422,300,279
2005,1505486,pacaja,PA,894,753,462,386
2005,1505494,palestina do para,PA,283,221,184,121
2005,1505502,paragominas,PA,3170,2235,1532,1118
2005,1505536,parauapebas,PA,3149,2626,1976,1963
2005,1505551,pau d'arco,PA,252,179,154,134
2005,1505601,peixe-boi,PA,211,101,86,77
2005,1505635,picarra,PA,447,311,295,214
2005,1505650,placas,PA,463,298,198,175
2005,1505700,ponta de pedras,PA,525,405,305,227
2005,1505809,portel,PA,1118,605,398,234
2005,1505908,porto de moz,PA,786,313,213,153
2005,1506005,prainha,PA,651,388,331,214
2005,1506104,primavera,PA,337,233,179,176
2005,1506112,quatipuru,PA,316,236,175,123
2005,1506138,redencao,PA,1952,1691,1810,1801
2005,1506161,rio maria,PA,415,319,197,163
2005,1506187,rondon do para,PA,1353,1067,840,783
2005,1506195,ruropolis,PA,1035,989,771,580
2005,1506203,salinopolis,PA,1131,1105,818,775
2005,1506302,salvaterra,PA,531,421,239,225
2005,1506351,santa barbara do para,PA,404,398,343,278
2005,1506401,santa cruz do arari,PA,128,78,49,43
2005,1506500,santa isabel do para,PA,1231,1114,911,786
2005,1506559,santa luzia do para,PA,603,432,363,272
2005,1506583,santa maria das barreiras,PA,392,302,214,147
2005,1506609,santa maria do para,PA,514,447,307,212
2005,1506708,santana do araguaia,PA,1001,953,536,539
2005,1506807,santarem,PA,9838,8349,6727,5546
2005,1506906,santarem novo,PA,198,181,126,142
2005,1507003,santo antonio do taua,PA,827,627,439,422
2005,1507102,sao caetano de odivelas,PA,469,354,279,237
2005,1507151,sao domingos do araguaia,PA,876,675,441,297
2005,1507201,sao domingos do capim,PA,927,650,453,350
2005,1507300,sao felix do xingu,PA,1134,863,540,515
2005,1507409,sao francisco do para,PA,397,262,181,195
2005,1507458,sao geraldo do araguaia,PA,1163,1021,814,732
2005,1507466,sao joao da ponta,PA,139,85,65,66
2005,1507474,sao joao de pirabas,PA,693,405,311,190
2005,1507508,sao joao do araguaia,PA,439,303,196,123
2005,1507607,sao miguel do guama,PA,1224,975,689,554
2005,1507706,sao sebastiao da boa vista,PA,790,517,386,318
2005,1507755,sapucaia,PA,226,163,126,124
2005,1507805,senador jose porfirio,PA,334,237,167,139
2005,1507904,soure,PA,556,544,334,262
2005,1507953,tailandia,PA,2137,1386,976,757
2005,1507961,terra alta,PA,357,233,223,141
2005,1507979,terra santa,PA,387,447,295,257
2005,1508001,tome-acu,PA,1494,985,651,518
2005,1508035,tracuateua,PA,784,526,357,236
2005,1508050,trairao,PA,430,354,231,153
2005,1508084,tucuma,PA,879,653,609,572
2005,1508100,tucurui,PA,2432,2091,1539,1445
2005,1508126,ulianopolis,PA,656,515,331,304
2005,1508159,uruara,PA,1129,723,502,413
2005,1508209,vigia,PA,1260,1119,713,679
2005,1508308,viseu,PA,1382,1010,702,660
2005,1508357,vitoria do xingu,PA,291,257,199,103
2005,1508407,xinguara,PA,1098,977,781,693
2005,1600055,serra do navio,AP,121,110,84,79
2005,1600105,amapa,AP,291,216,165,154
2005,1600154,pedra branca do amapari,AP,160,154,122,90
2005,1600204,calcoene,AP,250,219,196,172
2005,1600212,cutias,AP,181,111,87,91
2005,1600238,ferreira gomes,AP,141,110,88,54
2005,1600253,itaubal,AP,127,128,94,89
2005,1600279,laranjal do jari,AP,1188,914,680,512
2005,1600303,macapa,AP,9616,8605,7280,6395
2005,1600402,mazagao,AP,428,359,254,211
2005,1600501,oiapoque,AP,496,435,331,299
2005,1600535,porto grande,AP,485,424,295,209
2005,1600550,pracuuba,AP,74,73,77,66
2005,1600600,santana,AP,2635,2560,2106,1800
2005,1600709,tartarugalzinho,AP,407,326,240,216
2005,1600808,vitoria do jari,AP,524,341,262,166
2005,1700251,abreulandia,TO,64,53,52,27
2005,1700301,aguiarnopolis,TO,127,94,76,89
2005,1700350,alianca do tocantins,TO,176,165,111,143
2005,1700400,almas,TO,244,219,167,134
2005,1700707,alvorada,TO,207,172,175,150
2005,1701002,ananas,TO,299,316,216,202
2005,1701051,angico,TO,108,94,73,45
2005,1701101,aparecida do rio negro,TO,98,94,110,88
2005,1701309,aragominas,TO,200,142,121,60
2005,1701903,araguacema,TO,174,166,150,168
2005,1702000,araguacu,TO,204,191,188,150
2005,1702109,araguaina,TO,2919,2993,2635,2531
2005,1702158,araguana,TO,195,132,80,75
2005,1702208,araguatins,TO,893,752,580,440
2005,1702307,arapoema,TO,191,163,162,98
2005,1702406,arraias,TO,321,290,251,160
2005,1702554,augustinopolis,TO,444,365,301,315
2005,1702703,aurora do tocantins,TO,74,75,62,52
2005,1702901,axixa do tocantins,TO,440,369,335,413
2005,1703008,babaculandia,TO,281,202,183,176
2005,1703057,bandeirantes do tocantins,TO,69,76,59,45
2005,1703073,barra do ouro,TO,121,79,86,76
2005,1703107,barrolandia,TO,137,123,118,102
2005,1703206,bernardo sayao,TO,145,133,97,75
2005,1703305,bom jesus do tocantins,TO,81,82,64,22
2005,1703602,brasilandia do tocantins,TO,61,60,38,33
2005,1703701,brejinho de nazare,TO,138,179,124,105
2005,1703800,buriti do tocantins,TO,273,248,235,258
2005,1703826,cachoeirinha,TO,52,77,59,46
2005,1703842,campos lindos,TO,261,244,120,110
2005,1703867,cariri do tocantins,TO,103,70,70,47
2005,1703883,carmolandia,TO,88,74,37,35
2005,1703891,carrasco bonito,TO,96,108,86,79
2005,1703909,caseara,TO,108,99,100,74
2005,1704105,centenario,TO,82,81,63,66
2005,1704600,chapada de areia,TO,23,36,22,12
2005,1705102,chapada da natividade,TO,103,93,78,69
2005,1705508,colinas do tocantins,TO,789,716,624,603
2005,1705557,combinado,TO,98,117,100,75
2005,1705607,conceicao do tocantins,TO,115,92,52,55
2005,1706001,couto de magalhaes,TO,145,114,85,85
2005,1706100,cristalandia,TO,186,159,146,111
2005,1706258,crixas do tocantins,TO,33,30,22,20
2005,1706506,darcinopolis,TO,132,115,76,58
2005,1707009,dianopolis,TO,525,533,390,390
2005,1707108,divinopolis do tocantins,TO,136,160,117,110
2005,1707207,dois irmaos do tocantins,TO,149,147,93,83
2005,1707306,duere,TO,104,122,93,108
2005,1707405,esperantina,TO,491,340,281,254
2005,1707553,fatima,TO,95,85,66,80
2005,1707652,figueiropolis,TO,124,113,106,89
2005,1707702,filadelfia,TO,291,184,156,156
2005,1708205,formoso do araguaia,TO,623,549,493,415
2005,1708254,fortaleza do tabocao,TO,59,67,70,56
2005,1708304,goianorte,TO,112,110,79,88
2005,1709005,goiatins,TO,407,312,216,219
2005,1709302,guarai,TO,586,612,431,519
2005,1709500,gurupi,TO,1755,1585,1298,1134
2005,1709807,ipueiras,TO,53,34,35,60
2005,1710508,itacaja,TO,158,127,116,108
2005,1710706,itaguatins,TO,164,197,193,172
2005,1710904,itapiratins,TO,94,77,43,46
2005,1711100,itapora do tocantins,TO,71,55,26,32
2005,1711506,jau do tocantins,TO,119,121,99,86
2005,1711803,juarina,TO,66,50,29,45
2005,1711902,lagoa da confusao,TO,235,201,145,120
2005,1711951,lagoa do tocantins,TO,115,69,48,31
2005,1712009,lajeado,TO,76,75,50,39
2005,1712157,lavandeira,TO,25,30,30,20
2005,1712405,lizarda,TO,123,106,73,65
2005,1712454,luzinopolis,TO,77,71,54,54
2005,1712504,marianopolis do tocantins,TO,111,91,79,82
2005,1712702,mateiros,TO,47,47,51,32
2005,1712801,maurilandia do tocantins,TO,139,84,82,71
2005,1713205,miracema do tocantins,TO,568,497,402,334
2005,1713304,miranorte,TO,323,258,277,261
2005,1713601,monte do carmo,TO,169,120,99,117
2005,1713700,monte santo do tocantins,TO,48,54,34,30
2005,1713809,palmeiras do tocantins,TO,173,123,90,68
2005,1713957,muricilandia,TO,68,58,56,33
2005,1714203,natividade,TO,278,280,205,173
2005,1714302,nazare,TO,164,126,105,116
2005,1714880,nova olinda,TO,277,258,233,213
2005,1715002,nova rosalandia,TO,82,86,66,74
2005,1715101,novo acordo,TO,120,150,98,92
2005,1715150,novo alegre,TO,48,53,53,36
2005,1715259,novo jardim,TO,57,61,54,44
2005,1715507,oliveira de fatima,TO,39,48,44,24
2005,1715705,palmeirante,TO,164,151,44,28
2005,1715754,palmeiropolis,TO,168,155,192,171
2005,1716109,paraiso do tocantins,TO,928,1002,873,880
2005,1716208,parana,TO,281,248,128,119
2005,1716307,pau d'arco,TO,133,125,114,75
2005,1716505,pedro afonso,TO,146,181,166,150
2005,1716604,peixe,TO,259,262,184,152
2005,1716653,pequizeiro,TO,143,121,117,82
2005,1716703,colmeia,TO,206,176,169,172
2005,1717008,pindorama do tocantins,TO,111,105,86,73
2005,1717206,piraque,TO,71,83,62,72
2005,1717503,pium,TO,164,130,87,83
2005,1717800,ponte alta do bom jesus,TO,161,126,108,92
2005,1717909,ponte alta do tocantins,TO,207,166,132,91
2005,1718006,porto alegre do tocantins,TO,81,68,47,43
2005,1718204,porto nacional,TO,1253,1223,971,948
2005,1718303,praia norte,TO,211,213,166,164
2005,1718402,presidente kennedy,TO,87,87,81,66
2005,1718451,pugmil,TO,49,56,35,43
2005,1718501,recursolandia,TO,65,97,53,75
2005,1718550,riachinho,TO,167,147,126,98
2005,1718659,rio da conceicao,TO,46,40,49,39
2005,1718709,rio dos bois,TO,73,79,40,45
2005,1718758,rio sono,TO,192,165,96,109
2005,1718808,sampaio,TO,104,103,91,87
2005,1718840,sandolandia,TO,72,80,63,65
2005,1718865,santa fe do araguaia,TO,158,157,133,116
2005,1718881,santa maria do tocantins,TO,89,79,49,33
2005,1718899,santa rita do tocantins,TO,41,40,21,20
2005,1718907,santa rosa do tocantins,TO,137,138,78,73
2005,1719004,santa tereza do tocantins,TO,61,94,48,55
2005,1720002,santa terezinha do tocantins,TO,84,66,37,43
2005,1720101,sao bento do tocantins,TO,155,130,61,56
2005,1720150,sao felix do tocantins,TO,49,62,48,35
2005,1720200,sao miguel do tocantins,TO,265,186,150,148
2005,1720259,sao salvador do tocantins,TO,85,73,89,59
2005,1720309,sao sebastiao do tocantins,TO,120,98,66,54
2005,1720499,sao valerio da natividade,TO,182,189,126,112
2005,1720655,silvanopolis,TO,167,167,104,116
2005,1720804,sitio novo do tocantins,TO,286,251,235,198
2005,1720853,sucupira,TO,30,33,28,23
2005,1720903,taguatinga,TO,411,254,238,246
2005,1720937,taipas do tocantins,TO,78,54,41,43
2005,1720978,talisma,TO,65,56,55,45
2005,1721000,palmas,TO,3952,3621,3372,2986
2005,1721109,tocantinia,TO,265,211,144,168
2005,1721208,tocantinopolis,TO,625,612,488,396
2005,1721257,tupirama,TO,49,36,37,18
2005,1721307,tupiratins,TO,57,34,30,25
2005,1722081,wanderlandia,TO,215,231,152,159
2005,1722107,xambioa,TO,308,329,246,220
2005,2100055,acailandia,MA,2882,2473,2130,1830
2005,2100105,afonso cunha,MA,284,175,137,114
2005,2100154,agua doce do maranhao,MA,261,141,104,98
2005,2100204,alcantara,MA,652,536,503,502
2005,2100303,aldeias altas,MA,796,601,430,332
2005,2100402,altamira do maranhao,MA,177,178,139,118
2005,2100436,alto alegre do maranhao,MA,586,463,497,354
2005,2100477,alto alegre do pindare,MA,0,0,0,0
2005,2100501,alto parnaiba,MA,362,256,259,170
2005,2100550,amapa do maranhao,MA,167,88,54,26
2005,2100600,amarante do maranhao,MA,1289,986,811,669
2005,2100709,anajatuba,MA,756,606,540,368
2005,2100808,anapurus,MA,552,444,414,403
2005,2100832,apicum-acu,MA,360,311,222,196
2005,2100873,araguana,MA,355,260,194,165
2005,2100907,araioses,MA,1187,897,556,503
2005,2100956,arame,MA,671,387,290,171
2005,2101004,arari,MA,960,769,702,568
2005,2101103,axixa,MA,348,346,246,213
2005,2101202,bacabal,MA,2573,2212,2009,1776
2005,2101251,bacabeira,MA,396,344,338,289
2005,2101301,bacuri,MA,731,520,379,291
2005,2101350,bacurituba,MA,145,138,90,79
2005,2101400,balsas,MA,2379,2493,1749,1836
2005,2101509,barao de grajau,MA,611,424,311,264
2005,2101608,barra do corda,MA,2972,2295,1765,1248
2005,2101707,barreirinhas,MA,2192,1512,1169,866
2005,2101731,belagua,MA,199,190,153,120
2005,2101772,bela vista do maranhao,MA,402,388,219,156
2005,2101806,benedito leite,MA,202,129,122,93
2005,2101905,bequimao,MA,622,560,624,550
2005,2101939,bernardo do mearim,MA,160,143,106,106
2005,2101970,boa vista do gurupi,MA,271,194,100,72
2005,2102002,bom jardim,MA,1142,751,559,294
2005,2102036,bom jesus das selvas,MA,722,362,267,190
2005,2102077,bom lugar,MA,373,386,377,239
2005,2102101,brejo,MA,1074,852,783,725
2005,2102150,brejo de areia,MA,430,290,274,221
2005,2102200,buriti,MA,846,738,669,482
2005,2102309,buriti bravo,MA,998,741,468,332
2005,2102325,buriticupu,MA,121,133,98,82
2005,2102358,buritirana,MA,441,389,376,331
2005,2102374,cachoeira grande,MA,335,257,244,177
2005,2102408,cajapio,MA,294,261,197,129
2005,2102507,cajari,MA,628,492,425,316
2005,2102556,campestre do maranhao,MA,482,420,388,335
2005,2102606,candido mendes,MA,736,433,458,268
2005,2102705,cantanhede,MA,660,431,432,273
2005,2102754,capinzal do norte,MA,327,289,198,174
2005,2102804,carolina,MA,733,526,445,369
2005,2102903,carutapera,MA,864,768,592,438
2005,2103000,caxias,MA,4550,3877,3449,3214
2005,2103109,cedral,MA,310,234,274,200
2005,2103125,central do maranhao,MA,263,236,178,131
2005,2103158,centro do guilherme,MA,194,133,95,78
2005,2103174,centro novo do maranhao,MA,408,573,279,166
2005,2103208,chapadinha,MA,1950,1521,1092,1075
2005,2103257,cidelandia,MA,440,290,292,341
2005,2103307,codo,MA,3541,2626,2180,1750
2005,2103406,coelho neto,MA,1846,1611,996,799
2005,2103505,colinas,MA,1250,891,797,651
2005,2103554,conceicao do lago-acu,MA,498,318,245,165
2005,2103604,coroata,MA,2022,1643,1301,1252
2005,2103703,cururupu,MA,1234,842,799,647
2005,2103752,davinopolis,MA,391,407,270,253
2005,2103802,dom pedro,MA,734,576,560,468
2005,2103901,duque bacelar,MA,524,206,163,309
2005,2104008,esperantinopolis,MA,622,713,464,136
2005,2104057,estreito,MA,966,842,568,421
2005,2104073,feira nova do maranhao,MA,247,239,174,148
2005,2104081,fernando falcao,MA,175,107,128,84
2005,2104099,formosa da serra negra,MA,0,0,0,0
2005,2104107,fortaleza dos nogueiras,MA,520,346,272,162
2005,2104206,fortuna,MA,604,485,350,267
2005,2104305,godofredo viana,MA,309,172,145,96
2005,2104404,goncalves dias,MA,410,339,230,203
2005,2104503,governador archer,MA,339,280,196,167
2005,2104552,governador edison lobao,MA,437,310,301,222
2005,2104602,governador eugenio barros,MA,385,437,302,223
2005,2104628,governador luiz rocha,MA,334,238,157,152
2005,2104651,governador newton bello,MA,339,189,171,111
2005,2104677,governador nunes freire,MA,865,641,459,291
2005,2104701,graca aranha,MA,207,169,139,101
2005,2104800,grajau,MA,2282,1808,1663,1289
2005,2104909,guimaraes,MA,425,386,397,333
2005,2105005,humberto de campos,MA,928,687,569,358
2005,2105104,icatu,MA,836,680,442,315
2005,2105153,igarape do meio,MA,462,369,290,178
2005,2105203,igarape grande,MA,352,367,313,333
2005,2105302,imperatriz,MA,2440,2740,2868,3432
2005,2105351,itaipava do grajau,MA,546,393,354,179
2005,2105401,itapecuru mirim,MA,1741,1482,1519,1369
2005,2105427,itinga do maranhao,MA,851,803,583,497
2005,2105450,jatoba,MA,392,311,286,244
2005,2105476,jenipapo dos vieiras,MA,475,349,336,264
2005,2105500,joao lisboa,MA,955,969,680,677
2005,2105609,joselandia,MA,516,315,220,137
2005,2105658,junco do maranhao,MA,199,127,88,85
2005,2105708,lago da pedra,MA,1521,1398,1204,1005
2005,2105807,lago do junco,MA,347,306,252,214
2005,2105906,lago verde,MA,529,397,321,300
2005,2105922,lagoa do mato,MA,272,247,206,172
2005,2105948,lago dos rodrigues,MA,306,257,282,228
2005,2105963,lagoa grande do maranhao,MA,304,200,180,130
