ano,codmun,mun,uf,matriculas_EF_6ano,matriculas_EF_7ano,matriculas_EF_8ano,matriculas_EF_9ano
2004,1503457,ipixuna do para,PA,513,347,177,83
2004,1503507,irituia,PA,811,618,367,169
2004,1503606,itaituba,PA,3373,2549,1708,1242
2004,1503705,itupiranga,PA,1513,1164,837,698
2004,1503754,jacareacanga,PA,270,196,133,139
2004,1503804,jacunda,PA,1651,1212,801,622
2004,1503903,juruti,PA,1286,882,520,303
2004,1504000,limoeiro do ajuru,PA,681,546,512,392
2004,1504059,mae do rio,PA,886,600,378,214
2004,1504109,magalhaes barata,PA,268,233,211,204
2004,1504208,maraba,PA,5918,4930,3713,2918
2004,1504307,maracana,PA,790,697,408,372
2004,1504406,marapanim,PA,834,751,570,475
2004,1504422,marituba,PA,2459,2162,1797,1315
2004,1504455,medicilandia,PA,615,447,309,215
2004,1504505,melgaco,PA,434,246,236,65
2004,1504604,mocajuba,PA,986,734,557,447
2004,1504703,moju,PA,1639,1201,792,431
2004,1504802,monte alegre,PA,1861,1615,1227,891
2004,1504901,muana,PA,850,578,468,293
2004,1504950,nova esperanca do piria,PA,332,235,125,96
2004,1504976,nova ipixuna,PA,407,304,297,176
2004,1505007,nova timboteua,PA,270,195,203,146
2004,1505031,novo progresso,PA,911,854,751,566
2004,1505064,novo repartimento,PA,1618,1194,790,686
2004,1505106,obidos,PA,1333,951,662,581
2004,1505205,oeiras do para,PA,749,518,395,255
2004,1505304,oriximina,PA,2031,1383,1077,912
2004,1505403,ourem,PA,533,389,209,136
2004,1505437,ourilandia do norte,PA,466,380,359,261
2004,1505486,pacaja,PA,923,673,444,324
2004,1505494,palestina do para,PA,289,224,172,129
2004,1505502,paragominas,PA,2851,2027,1343,1233
2004,1505536,parauapebas,PA,2832,2586,1920,1712
2004,1505551,pau d'arco,PA,257,211,157,112
2004,1505601,peixe-boi,PA,150,128,89,89
2004,1505635,picarra,PA,410,345,266,227
2004,1505650,placas,PA,364,274,217,149
2004,1505700,ponta de pedras,PA,479,359,274,178
2004,1505809,portel,PA,1058,611,348,225
2004,1505908,porto de moz,PA,663,246,157,117
2004,1506005,prainha,PA,861,591,328,214
2004,1506104,primavera,PA,317,249,191,166
2004,1506112,quatipuru,PA,270,238,134,78
2004,1506138,redencao,PA,2062,2158,2087,1593
2004,1506161,rio maria,PA,399,310,229,212
2004,1506187,rondon do para,PA,1335,1105,896,746
2004,1506195,ruropolis,PA,1191,962,639,503
2004,1506203,salinopolis,PA,1179,1056,833,575
2004,1506302,salvaterra,PA,535,354,255,224
2004,1506351,santa barbara do para,PA,483,406,299,253
2004,1506401,santa cruz do arari,PA,106,81,75,52
2004,1506500,santa isabel do para,PA,1216,1143,945,668
2004,1506559,santa luzia do para,PA,555,482,330,282
2004,1506583,santa maria das barreiras,PA,334,328,215,139
2004,1506609,santa maria do para,PA,589,421,290,220
2004,1506708,santana do araguaia,PA,906,779,535,478
2004,1506807,santarem,PA,9414,8147,6216,5378
2004,1506906,santarem novo,PA,200,177,174,83
2004,1507003,santo antonio do taua,PA,813,711,502,401
2004,1507102,sao caetano de odivelas,PA,425,317,254,196
2004,1507151,sao domingos do araguaia,PA,785,676,398,286
2004,1507201,sao domingos do capim,PA,931,687,437,305
2004,1507300,sao felix do xingu,PA,1111,834,605,486
2004,1507409,sao francisco do para,PA,374,269,229,190
2004,1507458,sao geraldo do araguaia,PA,1149,1024,789,701
2004,1507466,sao joao da ponta,PA,121,120,79,70
2004,1507474,sao joao de pirabas,PA,519,392,253,152
2004,1507508,sao joao do araguaia,PA,506,379,163,112
2004,1507607,sao miguel do guama,PA,1279,1057,732,431
2004,1507706,sao sebastiao da boa vista,PA,685,529,408,342
2004,1507755,sapucaia,PA,192,140,123,115
2004,1507805,senador jose porfirio,PA,354,318,205,158
2004,1507904,soure,PA,634,495,345,295
2004,1507953,tailandia,PA,1756,1420,944,638
2004,1507961,terra alta,PA,255,293,159,130
2004,1507979,terra santa,PA,490,378,257,269
2004,1508001,tome-acu,PA,1420,986,635,486
2004,1508035,tracuateua,PA,724,445,245,214
2004,1508050,trairao,PA,461,300,137,145
2004,1508084,tucuma,PA,800,725,619,585
2004,1508100,tucurui,PA,2248,2044,1414,1258
2004,1508126,ulianopolis,PA,582,459,355,220
2004,1508159,uruara,PA,926,603,483,399
2004,1508209,vigia,PA,1358,988,781,666
2004,1508308,viseu,PA,1591,1141,768,560
2004,1508357,vitoria do xingu,PA,356,257,165,162
2004,1508407,xinguara,PA,1105,1008,777,619
2004,1600055,serra do navio,AP,109,108,79,75
2004,1600105,amapa,AP,270,222,196,131
2004,1600154,pedra branca do amapari,AP,151,116,103,73
2004,1600204,calcoene,AP,220,223,170,165
2004,1600212,cutias,AP,153,94,98,59
2004,1600238,ferreira gomes,AP,137,113,67,76
2004,1600253,itaubal,AP,128,109,104,65
2004,1600279,laranjal do jari,AP,1067,909,537,372
2004,1600303,macapa,AP,9665,8438,7092,6201
2004,1600402,mazagao,AP,465,344,270,184
2004,1600501,oiapoque,AP,513,462,345,270
2004,1600535,porto grande,AP,524,426,293,183
2004,1600550,pracuuba,AP,84,109,71,73
2004,1600600,santana,AP,2883,2566,1890,1712
2004,1600709,tartarugalzinho,AP,411,274,269,184
2004,1600808,vitoria do jari,AP,416,316,177,203
2004,1700251,abreulandia,TO,66,63,41,33
2004,1700301,aguiarnopolis,TO,124,94,108,38
2004,1700350,alianca do tocantins,TO,225,148,130,87
2004,1700400,almas,TO,270,204,178,117
2004,1700707,alvorada,TO,201,212,167,134
2004,1701002,ananas,TO,336,311,227,212
2004,1701051,angico,TO,110,117,43,70
2004,1701101,aparecida do rio negro,TO,95,133,84,78
2004,1701309,aragominas,TO,170,147,79,106
2004,1701903,araguacema,TO,177,146,161,120
2004,1702000,araguacu,TO,224,218,173,143
2004,1702109,araguaina,TO,3170,2931,2615,2376
2004,1702158,araguana,TO,148,148,93,77
2004,1702208,araguatins,TO,839,747,494,462
2004,1702307,arapoema,TO,170,188,116,68
2004,1702406,arraias,TO,364,327,163,173
2004,1702554,augustinopolis,TO,440,414,320,269
2004,1702703,aurora do tocantins,TO,68,53,52,49
2004,1702901,axixa do tocantins,TO,390,416,449,286
2004,1703008,babaculandia,TO,246,214,204,160
2004,1703057,bandeirantes do tocantins,TO,81,87,55,48
2004,1703073,barra do ouro,TO,102,110,93,61
2004,1703107,barrolandia,TO,153,137,115,117
2004,1703206,bernardo sayao,TO,117,104,82,84
2004,1703305,bom jesus do tocantins,TO,81,77,23,19
2004,1703602,brasilandia do tocantins,TO,60,47,41,24
2004,1703701,brejinho de nazare,TO,194,137,124,105
2004,1703800,buriti do tocantins,TO,254,290,277,253
2004,1703826,cachoeirinha,TO,68,69,40,31
2004,1703842,campos lindos,TO,309,201,125,103
2004,1703867,cariri do tocantins,TO,82,88,51,57
2004,1703883,carmolandia,TO,104,57,42,31
2004,1703891,carrasco bonito,TO,101,129,91,104
2004,1703909,caseara,TO,114,112,75,62
2004,1704105,centenario,TO,98,74,78,35
2004,1704600,chapada de areia,TO,48,33,23,11
2004,1705102,chapada da natividade,TO,101,83,77,43
2004,1705508,colinas do tocantins,TO,784,750,643,559
2004,1705557,combinado,TO,138,119,79,69
2004,1705607,conceicao do tocantins,TO,116,98,51,53
2004,1706001,couto de magalhaes,TO,121,111,76,64
2004,1706100,cristalandia,TO,206,182,144,121
2004,1706258,crixas do tocantins,TO,41,31,41,43
2004,1706506,darcinopolis,TO,144,120,79,65
2004,1707009,dianopolis,TO,579,471,407,368
2004,1707108,divinopolis do tocantins,TO,159,196,125,77
2004,1707207,dois irmaos do tocantins,TO,139,101,81,82
2004,1707306,duere,TO,118,124,126,87
2004,1707405,esperantina,TO,533,348,279,224
2004,1707553,fatima,TO,115,77,87,59
2004,1707652,figueiropolis,TO,129,127,103,79
2004,1707702,filadelfia,TO,218,208,168,107
2004,1708205,formoso do araguaia,TO,654,577,508,428
2004,1708254,fortaleza do tabocao,TO,80,86,51,52
2004,1708304,goianorte,TO,136,92,82,67
2004,1709005,goiatins,TO,395,292,192,161
2004,1709302,guarai,TO,563,536,448,493
2004,1709500,gurupi,TO,1722,1491,1239,1175
2004,1709807,ipueiras,TO,32,33,41,42
2004,1710508,itacaja,TO,143,141,119,79
2004,1710706,itaguatins,TO,224,245,219,137
2004,1710904,itapiratins,TO,84,56,57,31
2004,1711100,itapora do tocantins,TO,71,38,35,27
2004,1711506,jau do tocantins,TO,123,108,103,79
2004,1711803,juarina,TO,60,47,49,29
2004,1711902,lagoa da confusao,TO,193,168,131,94
2004,1711951,lagoa do tocantins,TO,115,72,41,57
2004,1712009,lajeado,TO,94,54,50,35
2004,1712157,lavandeira,TO,25,30,21,15
2004,1712405,lizarda,TO,137,95,92,41
2004,1712454,luzinopolis,TO,87,84,81,70
2004,1712504,marianopolis do tocantins,TO,102,104,88,71
2004,1712702,mateiros,TO,51,56,29,34
2004,1712801,maurilandia do tocantins,TO,111,84,72,82
2004,1713205,miracema do tocantins,TO,584,524,414,318
2004,1713304,miranorte,TO,392,350,257,235
2004,1713601,monte do carmo,TO,198,172,141,93
2004,1713700,monte santo do tocantins,TO,63,52,33,33
2004,1713809,palmeiras do tocantins,TO,156,134,70,68
2004,1713957,muricilandia,TO,62,63,34,33
2004,1714203,natividade,TO,330,267,188,199
2004,1714302,nazare,TO,140,122,118,123
2004,1714880,nova olinda,TO,287,241,209,165
2004,1715002,nova rosalandia,TO,85,85,78,63
2004,1715101,novo acordo,TO,162,117,101,70
2004,1715150,novo alegre,TO,69,54,39,41
2004,1715259,novo jardim,TO,56,60,44,53
2004,1715507,oliveira de fatima,TO,40,30,24,25
2004,1715705,palmeirante,TO,167,85,27,34
2004,1715754,palmeiropolis,TO,171,188,134,149
2004,1716109,paraiso do tocantins,TO,992,985,850,822
2004,1716208,parana,TO,272,217,157,115
2004,1716307,pau d'arco,TO,130,121,83,66
2004,1716505,pedro afonso,TO,169,195,140,128
2004,1716604,peixe,TO,272,225,167,156
2004,1716653,pequizeiro,TO,140,145,95,72
2004,1716703,colmeia,TO,227,202,166,119
2004,1717008,pindorama do tocantins,TO,145,98,79,80
2004,1717206,piraque,TO,117,94,77,48
2004,1717503,pium,TO,204,128,111,90
2004,1717800,ponte alta do bom jesus,TO,132,126,105,93
2004,1717909,ponte alta do tocantins,TO,210,192,100,97
2004,1718006,porto alegre do tocantins,TO,78,62,47,47
2004,1718204,porto nacional,TO,1299,1043,990,833
2004,1718303,praia norte,TO,254,235,195,143
2004,1718402,presidente kennedy,TO,91,86,71,72
2004,1718451,pugmil,TO,55,36,43,30
2004,1718501,recursolandia,TO,117,58,77,53
2004,1718550,riachinho,TO,172,153,121,94
2004,1718659,rio da conceicao,TO,50,57,56,24
2004,1718709,rio dos bois,TO,83,40,58,35
2004,1718758,rio sono,TO,186,143,121,90
2004,1718808,sampaio,TO,112,103,84,59
2004,1718840,sandolandia,TO,88,79,76,54
2004,1718865,santa fe do araguaia,TO,182,159,134,142
2004,1718881,santa maria do tocantins,TO,88,56,34,32
2004,1718899,santa rita do tocantins,TO,52,41,14,20
2004,1718907,santa rosa do tocantins,TO,179,100,99,73
2004,1719004,santa tereza do tocantins,TO,93,71,62,41
2004,1720002,santa terezinha do tocantins,TO,83,52,46,39
2004,1720101,sao bento do tocantins,TO,146,116,62,81
2004,1720150,sao felix do tocantins,TO,78,58,49,29
2004,1720200,sao miguel do tocantins,TO,233,193,118,130
2004,1720259,sao salvador do tocantins,TO,91,79,67,46
2004,1720309,sao sebastiao do tocantins,TO,125,111,67,56
2004,1720499,sao valerio da natividade,TO,237,168,147,112
2004,1720655,silvanopolis,TO,192,139,109,112
2004,1720804,sitio novo do tocantins,TO,277,282,209,214
2004,1720853,sucupira,TO,44,33,27,27
2004,1720903,taguatinga,TO,388,314,319,263
2004,1720937,taipas do tocantins,TO,62,62,43,42
2004,1720978,talisma,TO,56,61,47,44
2004,1721000,palmas,TO,3868,3661,3285,3087
2004,1721109,tocantinia,TO,201,158,172,113
2004,1721208,tocantinopolis,TO,672,555,449,399
2004,1721257,tupirama,TO,39,35,19,0
2004,1721307,tupiratins,TO,46,42,28,25
2004,1722081,wanderlandia,TO,285,212,178,186
2004,1722107,xambioa,TO,376,343,237,219
2004,2100055,acailandia,MA,2927,2792,2216,1942
2004,2100105,afonso cunha,MA,285,210,154,75
2004,2100154,agua doce do maranhao,MA,225,157,121,87
2004,2100204,alcantara,MA,580,628,546,442
2004,2100303,aldeias altas,MA,881,560,418,214
2004,2100402,altamira do maranhao,MA,223,195,155,120
2004,2100436,alto alegre do maranhao,MA,585,558,420,262
2004,2100477,alto alegre do pindare,MA,993,1032,636,620
2004,2100501,alto parnaiba,MA,359,351,260,178
2004,2100550,amapa do maranhao,MA,120,108,35,29
2004,2100600,amarante do maranhao,MA,1234,1053,803,533
2004,2100709,anajatuba,MA,677,654,467,315
2004,2100808,anapurus,MA,469,476,416,283
2004,2100832,apicum-acu,MA,512,364,350,255
2004,2100873,araguana,MA,293,243,158,106
2004,2100907,araioses,MA,1189,838,612,454
2004,2100956,arame,MA,498,361,390,192
2004,2101004,arari,MA,962,825,754,621
2004,2101103,axixa,MA,358,348,276,168
2004,2101202,bacabal,MA,2604,2369,1881,1859
2004,2101251,bacabeira,MA,394,373,342,359
2004,2101301,bacuri,MA,698,534,371,289
2004,2101350,bacurituba,MA,168,118,96,50
2004,2101400,balsas,MA,2807,2499,2038,1449
2004,2101509,barao de grajau,MA,516,449,287,224
2004,2101608,barra do corda,MA,2837,2347,1606,1359
2004,2101707,barreirinhas,MA,1783,1430,1029,867
2004,2101731,belagua,MA,237,179,125,134
2004,2101772,bela vista do maranhao,MA,208,155,143,115
2004,2101806,benedito leite,MA,169,140,119,76
2004,2101905,bequimao,MA,692,721,729,782
2004,2101939,bernardo do mearim,MA,174,149,140,130
2004,2101970,boa vista do gurupi,MA,272,157,90,74
2004,2102002,bom jardim,MA,1054,709,411,302
2004,2102036,bom jesus das selvas,MA,588,344,214,170
2004,2102077,bom lugar,MA,481,434,321,297
2004,2102101,brejo,MA,1017,820,902,644
2004,2102150,brejo de areia,MA,342,298,230,157
2004,2102200,buriti,MA,872,817,576,395
2004,2102309,buriti bravo,MA,1009,631,416,253
2004,2102325,buriticupu,MA,171,136,112,125
2004,2102358,buritirana,MA,447,469,367,282
2004,2102374,cachoeira grande,MA,313,271,195,91
2004,2102408,cajapio,MA,328,281,170,142
2004,2102507,cajari,MA,687,488,456,295
2004,2102556,campestre do maranhao,MA,448,443,357,351
2004,2102606,candido mendes,MA,617,438,289,292
2004,2102705,cantanhede,MA,567,487,429,252
2004,2102754,capinzal do norte,MA,377,288,179,155
2004,2102804,carolina,MA,725,627,497,402
2004,2102903,carutapera,MA,939,718,566,425
2004,2103000,caxias,MA,4907,4128,3856,2967
2004,2103109,cedral,MA,267,288,230,201
2004,2103125,central do maranhao,MA,264,213,166,127
2004,2103158,centro do guilherme,MA,157,115,79,71
2004,2103174,centro novo do maranhao,MA,355,438,159,146
2004,2103208,chapadinha,MA,1955,1457,1282,811
2004,2103257,cidelandia,MA,525,482,454,307
2004,2103307,codo,MA,3531,2968,2236,1755
2004,2103406,coelho neto,MA,2071,1469,1088,708
2004,2103505,colinas,MA,1146,944,793,526
2004,2103554,conceicao do lago-acu,MA,477,324,203,172
2004,2103604,coroata,MA,1907,1784,1451,963
2004,2103703,cururupu,MA,1174,992,814,674
2004,2103752,davinopolis,MA,460,356,301,340
2004,2103802,dom pedro,MA,710,602,568,424
2004,2103901,duque bacelar,MA,296,173,186,161
2004,2104008,esperantinopolis,MA,885,647,432,164
2004,2104057,estreito,MA,922,739,526,414
2004,2104073,feira nova do maranhao,MA,275,243,185,138
2004,2104081,fernando falcao,MA,142,147,96,73
2004,2104099,formosa da serra negra,MA,0,0,0,0
2004,2104107,fortaleza dos nogueiras,MA,486,373,237,186
2004,2104206,fortuna,MA,639,443,326,193
2004,2104305,godofredo viana,MA,242,180,139,84
2004,2104404,goncalves dias,MA,416,292,245,141
2004,2104503,governador archer,MA,336,291,158,172
2004,2104552,governador edison lobao,MA,412,402,321,246
2004,2104602,governador eugenio barros,MA,486,446,280,178
2004,2104628,governador luiz rocha,MA,342,251,198,125
2004,2104651,governador newton bello,MA,228,212,138,50
2004,2104677,governador nunes freire,MA,903,806,432,333
2004,2104701,graca aranha,MA,233,187,151,142
2004,2104800,grajau,MA,2226,1876,1443,984
2004,2104909,guimaraes,MA,421,423,360,384
2004,2105005,humberto de campos,MA,830,615,468,314
2004,2105104,icatu,MA,871,636,356,293
2004,2105153,igarape do meio,MA,444,390,236,165
2004,2105203,igarape grande,MA,414,360,351,284
2004,2105302,imperatriz,MA,2944,3162,3470,3753
2004,2105351,itaipava do grajau,MA,499,414,236,207
2004,2105401,itapecuru mirim,MA,1674,1685,1614,1058
2004,2105427,itinga do maranhao,MA,951,787,583,389
2004,2105450,jatoba,MA,342,313,278,231
2004,2105476,jenipapo dos vieiras,MA,469,352,300,127
2004,2105500,joao lisboa,MA,1074,957,728,552
2004,2105609,joselandia,MA,404,322,177,135
2004,2105658,junco do maranhao,MA,199,165,122,80
2004,2105708,lago da pedra,MA,1606,1450,1155,689
2004,2105807,lago do junco,MA,395,322,249,147
2004,2105906,lago verde,MA,417,425,383,242
2004,2105922,lagoa do mato,MA,237,219,158,112
2004,2105948,lago dos rodrigues,MA,365,267,266,222
2004,2105963,lagoa grande do maranhao,MA,277,259,225,128
