ano,codmun,mun,uf,matriculas_EF_6ano,matriculas_EF_7ano,matriculas_EF_8ano,matriculas_EF_9ano
2006,1101476,primavera de rondonia,RO,133,96,99,88
2006,1101484,sao felipe d oeste,RO,184,135,128,140
2006,1101492,sao francisco do guapore,RO,486,355,341,294
2006,1101500,seringueiras,RO,234,178,167,118
2006,1101559,teixeiropolis,RO,130,141,130,110
2006,1101609,theobroma,RO,140,141,100,83
2006,1101708,urupa,RO,444,392,319,245
2006,1101757,vale do anari,RO,65,40,39,35
2006,1101807,vale do paraiso,RO,370,284,207,165
2006,1200013,acrelandia,AC,382,339,258,224
2006,1200054,assis brasil,AC,140,143,86,61
2006,1200104,brasileia,AC,513,486,351,378
2006,1200138,bujari,AC,255,124,180,81
2006,1200179,capixaba,AC,208,166,120,102
2006,1200203,cruzeiro do sul,AC,1741,1520,1236,1190
2006,1200252,epitaciolandia,AC,343,326,240,223
2006,1200302,feijo,AC,631,362,332,330
2006,1200328,jordao,AC,205,157,87,60
2006,1200336,mancio lima,AC,533,325,257,243
2006,1200344,manoel urbano,AC,166,121,71,72
2006,1200351,marechal thaumaturgo,AC,537,422,198,80
2006,1200385,placido de castro,AC,549,470,347,292
2006,1200393,porto walter,AC,208,186,172,159
2006,1200401,rio branco,AC,7812,6352,5591,4792
2006,1200427,rodrigues alves,AC,407,329,247,228
2006,1200435,santa rosa do purus,AC,77,41,26,28
2006,1200450,senador guiomard,AC,596,475,416,365
2006,1200500,sena madureira,AC,961,701,509,498
2006,1200609,tarauaca,AC,903,654,566,463
2006,1200708,xapuri,AC,380,253,283,154
2006,1200807,porto acre,AC,469,313,263,243
2006,1300029,alvaraes,AM,449,338,343,232
2006,1300060,amatura,AM,313,157,146,123
2006,1300086,anama,AM,224,222,122,137
2006,1300102,anori,AM,202,173,218,218
2006,1300144,apui,AM,386,377,288,228
2006,1300201,atalaia do norte,AM,311,204,161,125
2006,1300300,autazes,AM,1060,835,608,520
2006,1300409,barcelos,AM,428,324,334,294
2006,1300508,barreirinha,AM,969,707,588,563
2006,1300607,benjamin constant,AM,2081,1335,1072,789
2006,1300631,beruri,AM,579,384,300,167
2006,1300680,boa vista do ramos,AM,483,339,330,239
2006,1300706,boca do acre,AM,978,673,542,490
2006,1300805,borba,AM,949,574,495,408
2006,1300839,caapiranga,AM,369,240,239,157
2006,1300904,canutama,AM,202,175,115,113
2006,1301001,carauari,AM,664,452,417,378
2006,1301100,careiro,AM,970,688,511,535
2006,1301159,careiro da varzea,AM,703,457,372,349
2006,1301209,coari,AM,2666,1881,1484,1291
2006,1301308,codajas,AM,438,347,252,262
2006,1301407,eirunepe,AM,1378,866,697,618
2006,1301506,envira,AM,369,229,211,189
2006,1301605,fonte boa,AM,937,596,451,336
2006,1301654,guajara,AM,292,218,157,135
2006,1301704,humaita,AM,1213,1038,878,793
2006,1301803,ipixuna,AM,280,251,192,197
2006,1301852,iranduba,AM,1077,843,616,530
2006,1301902,itacoatiara,AM,1363,1242,1270,1351
2006,1301951,itamarati,AM,241,158,101,114
2006,1302009,itapiranga,AM,255,230,190,173
2006,1302108,japura,AM,154,111,61,62
2006,1302207,jurua,AM,287,89,163,82
2006,1302306,jutai,AM,293,209,134,134
2006,1302405,labrea,AM,609,548,475,576
2006,1302504,manacapuru,AM,3004,2496,2115,2125
2006,1302553,manaquiri,AM,577,418,357,271
2006,1302603,manaus,AM,55898,42507,36282,33799
2006,1302702,manicore,AM,677,684,588,474
2006,1302801,maraa,AM,195,96,98,83
2006,1302900,maues,AM,619,625,538,490
2006,1303007,nhamunda,AM,526,414,439,504
2006,1303106,nova olinda do norte,AM,385,326,322,296
2006,1303205,novo airao,AM,375,288,211,193
2006,1303304,novo aripuana,AM,434,406,333,311
2006,1303403,parintins,AM,3267,2861,2313,2128
2006,1303502,pauini,AM,262,201,164,158
2006,1303536,presidente figueiredo,AM,610,475,421,449
2006,1303569,rio preto da eva,AM,113,157,226,221
2006,1303601,santa isabel do rio negro,AM,279,218,201,170
2006,1303700,santo antonio do ica,AM,728,518,536,398
2006,1303809,sao gabriel da cachoeira,AM,1326,979,851,811
2006,1303908,sao paulo de olivenca,AM,935,574,426,422
2006,1303957,sao sebastiao do uatuma,AM,252,186,146,162
2006,1304005,silves,AM,318,287,242,243
2006,1304062,tabatinga,AM,1615,1206,946,883
2006,1304104,tapaua,AM,219,252,261,194
2006,1304203,tefe,AM,1693,1334,1158,1054
2006,1304237,tonantins,AM,664,540,313,290
2006,1304260,uarini,AM,202,105,78,104
2006,1304302,urucara,AM,329,275,263,249
2006,1304401,urucurituba,AM,771,390,337,263
2006,1400027,amajari,RR,208,158,156,109
2006,1400050,alto alegre,RR,289,247,220,221
2006,1400100,boa vista,RR,7042,5841,5329,4466
2006,1400159,bonfim,RR,288,251,218,177
2006,1400175,canta,RR,406,333,281,237
2006,1400209,caracarai,RR,510,438,444,315
2006,1400233,caroebe,RR,223,226,196,195
2006,1400282,iracema,RR,232,191,158,91
2006,1400308,mucajai,RR,368,354,308,257
2006,1400407,normandia,RR,261,200,190,114
2006,1400456,pacaraima,RR,359,262,249,165
2006,1400472,rorainopolis,RR,582,538,387,495
2006,1400506,sao joao da baliza,RR,172,130,133,177
2006,1400605,sao luiz,RR,150,143,159,148
2006,1400704,uiramuta,RR,189,183,182,163
2006,1500107,abaetetuba,PA,3917,3543,2977,2493
2006,1500131,abel figueiredo,PA,204,102,106,34
2006,1500206,acara,PA,1307,1002,711,503
2006,1500305,afua,PA,1327,1068,848,629
2006,1500347,agua azul do norte,PA,379,269,198,163
2006,1500404,alenquer,PA,1649,1266,857,716
2006,1500503,almeirim,PA,1007,747,617,495
2006,1500602,altamira,PA,2678,2197,1750,1431
2006,1500701,anajas,PA,681,315,298,75
2006,1500800,ananindeua,PA,11401,9384,7785,6693
2006,1500859,anapu,PA,492,420,237,172
2006,1500909,augusto correa,PA,1307,950,633,472
2006,1500958,aurora do para,PA,570,376,245,192
2006,1501006,aveiro,PA,476,444,350,212
2006,1501105,bagre,PA,388,226,159,104
2006,1501204,baiao,PA,771,622,447,324
2006,1501253,bannach,PA,110,80,49,54
2006,1501303,barcarena,PA,2715,2121,1572,1504
2006,1501402,belem,PA,26124,23479,19540,18833
2006,1501451,belterra,PA,596,384,306,234
2006,1501501,benevides,PA,1137,1086,819,608
2006,1501576,bom jesus do tocantins,PA,317,233,207,155
2006,1501600,bonito,PA,232,207,159,123
2006,1501709,braganca,PA,3008,2440,1631,1313
2006,1501725,brasil novo,PA,445,368,305,221
2006,1501758,brejo grande do araguaia,PA,247,234,147,102
2006,1501782,breu branco,PA,1301,923,564,467
2006,1501808,breves,PA,2078,1569,1062,797
2006,1501907,bujaru,PA,710,612,468,287
2006,1501956,cachoeira do piria,PA,516,263,167,115
2006,1502004,cachoeira do arari,PA,468,352,175,139
2006,1502103,cameta,PA,3627,2884,2361,1985
2006,1502152,canaa dos carajas,PA,581,563,451,383
2006,1502202,capanema,PA,1872,1484,1082,1032
2006,1502301,capitao poco,PA,1502,1112,723,558
2006,1502400,castanhal,PA,3917,3126,2325,2100
2006,1502509,chaves,PA,217,125,109,139
2006,1502608,colares,PA,435,362,295,254
2006,1502707,conceicao do araguaia,PA,1335,1177,882,772
2006,1502756,concordia do para,PA,672,531,379,350
2006,1502764,cumaru do norte,PA,223,127,121,81
2006,1502772,curionopolis,PA,642,583,462,404
2006,1502806,curralinho,PA,650,602,406,280
2006,1502855,curua,PA,395,273,273,242
2006,1502905,curuca,PA,890,690,515,458
2006,1502939,dom eliseu,PA,1444,1174,828,585
2006,1502954,eldorado dos carajas,PA,1056,776,644,493
2006,1503002,faro,PA,294,313,192,160
2006,1503044,floresta do araguaia,PA,484,387,338,322
2006,1503077,garrafao do norte,PA,840,521,445,299
2006,1503093,goianesia do para,PA,1134,692,481,360
2006,1503101,gurupa,PA,749,592,423,394
2006,1503200,igarape-acu,PA,1208,977,726,617
2006,1503309,igarape-miri,PA,2076,1375,954,825
2006,1503408,inhangapi,PA,319,282,170,102
2006,1503457,ipixuna do para,PA,805,497,260,188
2006,1503507,irituia,PA,813,600,375,272
2006,1503606,itaituba,PA,2947,2366,1690,1338
2006,1503705,itupiranga,PA,1622,1227,853,777
2006,1503754,jacareacanga,PA,286,156,177,90
2006,1503804,jacunda,PA,1372,1282,987,733
2006,1503903,juruti,PA,1215,1065,711,500
2006,1504000,limoeiro do ajuru,PA,640,521,436,360
2006,1504059,mae do rio,PA,887,622,450,360
2006,1504109,magalhaes barata,PA,286,206,183,126
2006,1504208,maraba,PA,455,386,339,331
2006,1504307,maracana,PA,823,696,467,343
2006,1504406,marapanim,PA,775,685,486,470
2006,1504422,marituba,PA,2639,2129,1839,1602
2006,1504455,medicilandia,PA,641,577,288,257
2006,1504505,melgaco,PA,222,303,280,138
2006,1504604,mocajuba,PA,968,770,549,491
2006,1504703,moju,PA,1951,1325,831,652
2006,1504802,monte alegre,PA,1885,1540,1199,990
2006,1504901,muana,PA,853,654,541,424
2006,1504950,nova esperanca do piria,PA,469,250,202,117
2006,1504976,nova ipixuna,PA,458,346,192,205
2006,1505007,nova timboteua,PA,314,257,166,177
2006,1505031,novo progresso,PA,679,546,428,345
2006,1505064,novo repartimento,PA,1826,1449,1114,779
2006,1505106,obidos,PA,1338,976,650,520
2006,1505205,oeiras do para,PA,850,575,439,269
2006,1505304,oriximina,PA,1964,1668,1210,891
2006,1505403,ourem,PA,495,479,218,157
2006,1505437,ourilandia do norte,PA,467,402,290,246
2006,1505486,pacaja,PA,928,691,540,382
2006,1505494,palestina do para,PA,248,231,178,124
2006,1505502,paragominas,PA,3359,2616,1688,1310
2006,1505536,parauapebas,PA,3442,2894,2306,2074
2006,1505551,pau d'arco,PA,199,204,137,139
2006,1505601,peixe-boi,PA,201,170,73,76
2006,1505635,picarra,PA,497,326,244,264
2006,1505650,placas,PA,441,295,191,141
2006,1505700,ponta de pedras,PA,548,433,300,238
2006,1505809,portel,PA,1028,691,421,242
2006,1505908,porto de moz,PA,778,443,274,199
2006,1506005,prainha,PA,693,460,233,208
2006,1506104,primavera,PA,338,205,123,148
2006,1506112,quatipuru,PA,363,260,159,154
2006,1506138,redencao,PA,2093,1704,1474,1526
2006,1506161,rio maria,PA,468,338,227,160
2006,1506187,rondon do para,PA,1157,961,719,653
2006,1506195,ruropolis,PA,1086,749,645,534
2006,1506203,salinopolis,PA,1240,951,913,755
2006,1506302,salvaterra,PA,610,440,311,216
2006,1506351,santa barbara do para,PA,475,356,323,257
2006,1506401,santa cruz do arari,PA,138,124,66,32
2006,1506500,santa isabel do para,PA,1350,1063,906,805
2006,1506559,santa luzia do para,PA,610,520,334,335
2006,1506583,santa maria das barreiras,PA,380,287,184,163
2006,1506609,santa maria do para,PA,515,454,319,247
2006,1506708,santana do araguaia,PA,960,940,627,527
2006,1506807,santarem,PA,10284,8787,6854,5927
2006,1506906,santarem novo,PA,205,178,140,131
2006,1507003,santo antonio do taua,PA,727,715,462,401
2006,1507102,sao caetano de odivelas,PA,447,419,276,238
2006,1507151,sao domingos do araguaia,PA,773,605,421,331
2006,1507201,sao domingos do capim,PA,940,685,498,351
2006,1507300,sao felix do xingu,PA,1254,926,691,487
2006,1507409,sao francisco do para,PA,368,348,193,165
2006,1507458,sao geraldo do araguaia,PA,793,736,632,608
2006,1507466,sao joao da ponta,PA,167,94,48,50
2006,1507474,sao joao de pirabas,PA,670,451,272,243
2006,1507508,sao joao do araguaia,PA,432,322,181,145
2006,1507607,sao miguel do guama,PA,1319,968,687,538
2006,1507706,sao sebastiao da boa vista,PA,708,598,421,324
2006,1507755,sapucaia,PA,255,144,126,112
2006,1507805,senador jose porfirio,PA,332,268,113,129
2006,1507904,soure,PA,589,454,425,299
2006,1507953,tailandia,PA,2091,1413,869,766
2006,1507961,terra alta,PA,285,272,161,173
2006,1507979,terra santa,PA,433,360,346,317
2006,1508001,tome-acu,PA,1706,1098,685,555
2006,1508035,tracuateua,PA,855,672,430,338
2006,1508050,trairao,PA,386,330,206,143
2006,1508084,tucuma,PA,843,686,493,562
2006,1508100,tucurui,PA,2417,2047,1428,1370
2006,1508126,ulianopolis,PA,687,547,382,273
2006,1508159,uruara,PA,985,777,518,367
2006,1508209,vigia,PA,1272,1060,751,626
2006,1508308,viseu,PA,1530,963,704,566
2006,1508357,vitoria do xingu,PA,254,201,188,138
2006,1508407,xinguara,PA,1023,925,667,674
2006,1600055,serra do navio,AP,118,104,114,77
2006,1600105,amapa,AP,292,224,181,130
2006,1600154,pedra branca do amapari,AP,162,160,130,108
2006,1600204,calcoene,AP,297,223,174,157
2006,1600212,cutias,AP,161,120,80,62
2006,1600238,ferreira gomes,AP,135,120,98,69
2006,1600253,itaubal,AP,145,131,77,87
2006,1600279,laranjal do jari,AP,1080,975,707,528
2006,1600303,macapa,AP,9772,8809,7390,6668
2006,1600402,mazagao,AP,435,334,302,223
2006,1600501,oiapoque,AP,551,451,344,304
2006,1600535,porto grande,AP,463,390,284,255
2006,1600550,pracuuba,AP,86,75,57,67
2006,1600600,santana,AP,2608,2302,2080,1879
2006,1600709,tartarugalzinho,AP,328,349,258,204
2006,1600808,vitoria do jari,AP,530,346,302,207
2006,1700251,abreulandia,TO,0,0,0,0
2006,1700301,aguiarnopolis,TO,128,99,63,59
2006,1700350,alianca do tocantins,TO,141,130,97,105
2006,1700400,almas,TO,300,213,176,134
2006,1700707,alvorada,TO,56,90,109,130
2006,1701002,ananas,TO,99,92,53,56
2006,1701051,angico,TO,92,110,75,67
2006,1701101,aparecida do rio negro,TO,0,0,0,0
2006,1701309,aragominas,TO,178,198,126,122
2006,1701903,araguacema,TO,109,80,62,59
2006,1702000,araguacu,TO,72,59,71,58
2006,1702109,araguaina,TO,2468,2206,2167,2018
2006,1702158,araguana,TO,139,167,114,59
2006,1702208,araguatins,TO,15,15,20,15
2006,1702307,arapoema,TO,10,8,11,9
2006,1702406,arraias,TO,324,278,209,180
2006,1702554,augustinopolis,TO,38,27,0,0
2006,1702703,aurora do tocantins,TO,0,0,0,0
2006,1702901,axixa do tocantins,TO,0,0,0,0
2006,1703008,babaculandia,TO,253,244,189,162
2006,1703057,bandeirantes do tocantins,TO,25,15,16,6
2006,1703073,barra do ouro,TO,128,108,68,69
2006,1703107,barrolandia,TO,147,127,106,117
2006,1703206,bernardo sayao,TO,118,104,93,66
2006,1703305,bom jesus do tocantins,TO,0,0,0,0
2006,1703602,brasilandia do tocantins,TO,0,0,0,0
2006,1703701,brejinho de nazare,TO,37,37,59,87
2006,1703800,buriti do tocantins,TO,0,0,0,0
2006,1703826,cachoeirinha,TO,40,75,46,50
2006,1703842,campos lindos,TO,310,207,167,99
2006,1703867,cariri do tocantins,TO,103,91,46,54
2006,1703883,carmolandia,TO,88,67,64,39
2006,1703891,carrasco bonito,TO,0,0,0,0
2006,1703909,caseara,TO,22,0,0,0
2006,1704105,centenario,TO,74,57,46,42
2006,1704600,chapada de areia,TO,37,27,24,18
2006,1705102,chapada da natividade,TO,121,97,61,72
2006,1705508,colinas do tocantins,TO,43,47,48,40
2006,1705557,combinado,TO,0,0,0,0
2006,1705607,conceicao do tocantins,TO,124,91,66,53
2006,1706001,couto de magalhaes,TO,0,0,0,0
2006,1706100,cristalandia,TO,0,0,0,0
2006,1706258,crixas do tocantins,TO,0,34,33,18
2006,1706506,darcinopolis,TO,134,109,99,71
2006,1707009,dianopolis,TO,376,335,281,250
2006,1707108,divinopolis do tocantins,TO,0,0,0,0
2006,1707207,dois irmaos do tocantins,TO,13,14,17,10
2006,1707306,duere,TO,93,108,97,91
2006,1707405,esperantina,TO,292,255,142,124
2006,1707553,fatima,TO,75,78,70,49
2006,1707652,figueiropolis,TO,0,0,118,93
2006,1707702,filadelfia,TO,154,139,103,89
2006,1708205,formoso do araguaia,TO,271,245,207,238
2006,1708254,fortaleza do tabocao,TO,0,0,0,0
2006,1708304,goianorte,TO,0,0,0,0
2006,1709005,goiatins,TO,428,329,222,219
2006,1709302,guarai,TO,29,33,28,30
2006,1709500,gurupi,TO,862,915,871,791
2006,1709807,ipueiras,TO,34,36,23,26
2006,1710508,itacaja,TO,144,83,61,100
2006,1710706,itaguatins,TO,37,50,30,35
2006,1710904,itapiratins,TO,0,0,0,0
2006,1711100,itapora do tocantins,TO,0,0,0,0
2006,1711506,jau do tocantins,TO,127,112,117,83
2006,1711803,juarina,TO,0,0,0,0
2006,1711902,lagoa da confusao,TO,40,10,5,6
2006,1711951,lagoa do tocantins,TO,19,19,0,0
2006,1712009,lajeado,TO,0,0,0,0
2006,1712157,lavandeira,TO,0,0,0,0
2006,1712405,lizarda,TO,116,109,81,60
2006,1712454,luzinopolis,TO,80,67,59,53
2006,1712504,marianopolis do tocantins,TO,37,35,25,14
2006,1712702,mateiros,TO,0,0,0,0
2006,1712801,maurilandia do tocantins,TO,116,103,85,66
2006,1713205,miracema do tocantins,TO,503,308,263,240
2006,1713304,miranorte,TO,343,287,237,252
2006,1713601,monte do carmo,TO,100,72,57,59
2006,1713700,monte santo do tocantins,TO,62,38,36,31
2006,1713809,palmeiras do tocantins,TO,64,138,100,86
2006,1713957,muricilandia,TO,35,23,24,34
2006,1714203,natividade,TO,134,117,107,118
2006,1714302,nazare,TO,144,122,102,109
2006,1714880,nova olinda,TO,49,43,43,26
2006,1715002,nova rosalandia,TO,0,0,0,0
2006,1715101,novo acordo,TO,124,102,111,82
2006,1715150,novo alegre,TO,0,0,0,0
2006,1715259,novo jardim,TO,96,47,58,56
2006,1715507,oliveira de fatima,TO,44,29,37,33
2006,1715705,palmeirante,TO,0,0,0,0
2006,1715754,palmeiropolis,TO,166,155,168,175
2006,1716109,paraiso do tocantins,TO,476,328,309,274
2006,1716208,parana,TO,121,55,50,43
2006,1716307,pau d'arco,TO,81,88,71,63
2006,1716505,pedro afonso,TO,122,104,121,140
2006,1716604,peixe,TO,227,203,166,133
2006,1716653,pequizeiro,TO,0,0,0,0
2006,1716703,colmeia,TO,0,0,0,0
2006,1717008,pindorama do tocantins,TO,107,101,100,82
2006,1717206,piraque,TO,91,75,61,64
2006,1717503,pium,TO,0,0,0,0
2006,1717800,ponte alta do bom jesus,TO,124,118,88,98
2006,1717909,ponte alta do tocantins,TO,183,172,138,126
2006,1718006,porto alegre do tocantins,TO,75,62,58,39
2006,1718204,porto nacional,TO,721,639,595,498
2006,1718303,praia norte,TO,0,0,0,0
2006,1718402,presidente kennedy,TO,0,0,0,0
2006,1718451,pugmil,TO,40,34,29,19
2006,1718501,recursolandia,TO,23,9,4,8
2006,1718550,riachinho,TO,95,143,99,93
2006,1718659,rio da conceicao,TO,0,0,0,0
2006,1718709,rio dos bois,TO,87,70,41,38
2006,1718758,rio sono,TO,169,157,115,87
2006,1718808,sampaio,TO,0,0,0,0
2006,1718840,sandolandia,TO,69,67,78,62
2006,1718865,santa fe do araguaia,TO,145,129,134,124
2006,1718881,santa maria do tocantins,TO,0,0,0,0
2006,1718899,santa rita do tocantins,TO,16,21,7,5
2006,1718907,santa rosa do tocantins,TO,91,81,101,61
2006,1719004,santa tereza do tocantins,TO,63,65,83,46
2006,1720002,santa terezinha do tocantins,TO,78,86,54,40
2006,1720101,sao bento do tocantins,TO,45,0,0,0
2006,1720150,sao felix do tocantins,TO,0,0,0,0
2006,1720200,sao miguel do tocantins,TO,92,69,31,21
2006,1720259,sao salvador do tocantins,TO,105,69,57,89
2006,1720309,sao sebastiao do tocantins,TO,26,9,0,0
2006,1720499,sao valerio da natividade,TO,160,161,142,120
2006,1720655,silvanopolis,TO,137,147,136,122
2006,1720804,sitio novo do tocantins,TO,100,70,23,18
2006,1720853,sucupira,TO,41,37,32,24
2006,1720903,taguatinga,TO,535,333,220,299
2006,1720937,taipas do tocantins,TO,0,0,0,0
2006,1720978,talisma,TO,71,66,44,49
2006,1721000,palmas,TO,3476,3143,2709,2479
2006,1721109,tocantinia,TO,275,194,164,135
2006,1721208,tocantinopolis,TO,645,593,515,449
2006,1721257,tupirama,TO,0,0,0,0
2006,1721307,tupiratins,TO,0,0,0,0
2006,1722081,wanderlandia,TO,107,74,98,54
2006,1722107,xambioa,TO,53,43,49,50
2006,2100055,acailandia,MA,2908,2465,1980,1819
2006,2100105,afonso cunha,MA,281,186,123,120
2006,2100154,agua doce do maranhao,MA,278,224,100,83
2006,2100204,alcantara,MA,632,511,409,392
2006,2100303,aldeias altas,MA,795,629,479,339
2006,2100402,altamira do maranhao,MA,180,152,148,140
2006,2100436,alto alegre do maranhao,MA,678,494,404,428
2006,2100477,alto alegre do pindare,MA,0,0,0,0
2006,2100501,alto parnaiba,MA,429,273,204,222
2006,2100550,amapa do maranhao,MA,184,130,98,48
2006,2100600,amarante do maranhao,MA,1348,1048,739,604
2006,2100709,anajatuba,MA,634,575,502,393
2006,2100808,anapurus,MA,413,361,313,232
2006,2100832,apicum-acu,MA,265,228,168,170
2006,2100873,araguana,MA,280,226,173,147
2006,2100907,araioses,MA,1449,1125,838,614
2006,2100956,arame,MA,657,516,351,296
2006,2101004,arari,MA,843,775,633,563
2006,2101103,axixa,MA,289,267,241,179
2006,2101202,bacabal,MA,2547,1935,1864,1760
2006,2101251,bacabeira,MA,0,0,0,0
2006,2101301,bacuri,MA,724,545,386,292
2006,2101350,bacurituba,MA,154,130,106,69
2006,2101400,balsas,MA,2164,2304,1650,1628
2006,2101509,barao de grajau,MA,494,490,361,253
2006,2101608,barra do corda,MA,3202,2460,2049,1477
2006,2101707,barreirinhas,MA,2076,1917,1248,1034
2006,2101731,belagua,MA,167,188,155,126
2006,2101772,bela vista do maranhao,MA,411,375,271,199
2006,2101806,benedito leite,MA,177,131,88,84
2006,2101905,bequimao,MA,629,538,513,504
2006,2101939,bernardo do mearim,MA,159,121,126,79
2006,2101970,boa vista do gurupi,MA,270,225,124,89
2006,2102002,bom jardim,MA,1105,790,584,390
2006,2102036,bom jesus das selvas,MA,0,0,0,0
2006,2102077,bom lugar,MA,380,361,337,344
2006,2102101,brejo,MA,1017,922,803,647
2006,2102150,brejo de areia,MA,356,315,221,180
2006,2102200,buriti,MA,904,654,578,454
2006,2102309,buriti bravo,MA,927,693,531,380
2006,2102325,buriticupu,MA,189,99,153,101
2006,2102358,buritirana,MA,0,0,0,0
2006,2102374,cachoeira grande,MA,266,247,182,160
2006,2102408,cajapio,MA,290,237,176,173
2006,2102507,cajari,MA,593,488,384,339
2006,2102556,campestre do maranhao,MA,424,355,337,323
2006,2102606,candido mendes,MA,664,465,404,336
2006,2102705,cantanhede,MA,622,423,415,336
2006,2102754,capinzal do norte,MA,331,271,212,177
2006,2102804,carolina,MA,667,488,375,328
2006,2102903,carutapera,MA,902,740,659,479
2006,2103000,caxias,MA,1575,1465,1538,1541
2006,2103109,cedral,MA,336,276,220,221
2006,2103125,central do maranhao,MA,0,96,80,81
2006,2103158,centro do guilherme,MA,275,184,110,88
2006,2103174,centro novo do maranhao,MA,664,435,290,210
2006,2103208,chapadinha,MA,1980,1687,1175,947
2006,2103257,cidelandia,MA,43,63,36,51
2006,2103307,codo,MA,3271,2705,2204,1706
2006,2103406,coelho neto,MA,1663,1344,1098,748
2006,2103505,colinas,MA,1212,857,714,612
2006,2103554,conceicao do lago-acu,MA,0,0,0,0
2006,2103604,coroata,MA,1852,1465,1070,1086
2006,2103703,cururupu,MA,1122,933,756,716
2006,2103752,davinopolis,MA,411,330,299,214
2006,2103802,dom pedro,MA,749,631,541,528
2006,2103901,duque bacelar,MA,404,373,245,170
2006,2104008,esperantinopolis,MA,207,162,113,110
2006,2104057,estreito,MA,903,787,524,414
2006,2104073,feira nova do maranhao,MA,314,206,151,129
2006,2104081,fernando falcao,MA,190,139,95,107
2006,2104099,formosa da serra negra,MA,0,0,0,0
2006,2104107,fortaleza dos nogueiras,MA,396,377,247,197
2006,2104206,fortuna,MA,592,486,326,290
2006,2104305,godofredo viana,MA,184,151,108,91
2006,2104404,goncalves dias,MA,356,337,282,190
2006,2104503,governador archer,MA,302,284,192,150
2006,2104552,governador edison lobao,MA,293,319,255,211
2006,2104602,governador eugenio barros,MA,423,390,315,246
2006,2104628,governador luiz rocha,MA,319,282,186,126
2006,2104651,governador newton bello,MA,265,197,148,163
2006,2104677,governador nunes freire,MA,743,583,465,368
2006,2104701,graca aranha,MA,182,146,115,116
2006,2104800,grajau,MA,2239,1810,1563,1269
2006,2104909,guimaraes,MA,363,307,291,277
2006,2105005,humberto de campos,MA,1053,778,618,446
2006,2105104,icatu,MA,833,691,495,389
2006,2105153,igarape do meio,MA,447,340,262,213
2006,2105203,igarape grande,MA,334,275,245,237
2006,2105302,imperatriz,MA,2500,2583,2609,2941
2006,2105351,itaipava do grajau,MA,596,411,332,277
2006,2105401,itapecuru mirim,MA,1632,1509,1365,1275
2006,2105427,itinga do maranhao,MA,88,83,73,47
2006,2105450,jatoba,MA,286,499,196,261
2006,2105476,jenipapo dos vieiras,MA,493,410,299,278
2006,2105500,joao lisboa,MA,92,95,92,120
2006,2105609,joselandia,MA,497,393,243,174
2006,2105658,junco do maranhao,MA,190,155,121,75
2006,2105708,lago da pedra,MA,1472,1286,1216,1059
2006,2105807,lago do junco,MA,335,299,252,209
2006,2105906,lago verde,MA,435,343,221,490
2006,2105922,lagoa do mato,MA,300,225,207,171
2006,2105948,lago dos rodrigues,MA,314,238,219,220
2006,2105963,lagoa grande do maranhao,MA,362,216,142,159
2006,2105989,lajeado novo,MA,0,0,0,0
