ano,codmun,mun,uf,matriculas_EF_6ano,matriculas_EF_7ano,matriculas_EF_8ano,matriculas_EF_9ano
2000,2312106,santana do cariri,CE,493,322,229,419
2000,2312205,santa quiteria,CE,983,723,363,2085
2000,2312304,sao benedito,CE,1292,505,303,2235
2000,2312403,sao goncalo do amarante,CE,1072,858,660,1061
2000,2312502,sao joao do jaguaribe,CE,226,194,149,206
2000,2312601,sao luis do curu,CE,402,334,267,691
2000,2312700,senador pompeu,CE,948,715,541,645
2000,2312809,senador sa,CE,164,140,72,221
2000,2312908,sobral,CE,5783,3965,2779,5384
2000,2313005,solonopole,CE,618,395,443,472
2000,2313104,tabuleiro do norte,CE,832,573,468,935
2000,2313203,tamboril,CE,978,523,353,733
2000,2313252,tarrafas,CE,268,212,134,200
2000,2313302,taua,CE,1672,1256,621,2046
2000,2313351,tejucuoca,CE,548,318,306,222
2000,2313401,tiangua,CE,1640,1209,690,1369
2000,2313500,trairi,CE,1598,913,726,1593
2000,2313559,tururu,CE,526,375,204,454
2000,2313609,ubajara,CE,745,541,259,1381
2000,2313708,umari,CE,315,269,128,299
2000,2313757,umirim,CE,352,293,205,524
2000,2313807,uruburetama,CE,719,527,326,648
2000,2313906,uruoca,CE,215,102,93,403
2000,2313955,varjota,CE,545,238,165,509
2000,2314003,varzea alegre,CE,1156,951,677,952
2000,2314102,vicosa do ceara,CE,1644,703,386,1124
2000,2400109,acari,RN,335,277,259,176
2000,2400208,acu,RN,1928,1549,1115,1061
2000,2400307,afonso bezerra,RN,284,168,103,98
2000,2400406,agua nova,RN,100,61,50,54
2000,2400505,alexandria,RN,349,273,194,141
2000,2400604,almino afonso,RN,199,111,99,76
2000,2400703,alto do rodrigues,RN,259,232,198,147
2000,2400802,angicos,RN,552,369,305,200
2000,2400901,antonio martins,RN,192,170,104,87
2000,2401008,apodi,RN,967,785,614,459
2000,2401107,areia branca,RN,720,597,508,414
2000,2401206,ares,RN,353,288,295,187
2000,2401305,augusto severo,RN,246,182,164,140
2000,2401404,baia formosa,RN,248,165,162,172
2000,2401453,barauna,RN,658,420,327,172
2000,2401503,barcelona,RN,100,66,46,35
2000,2401602,bento fernandes,RN,197,148,129,98
2000,2401651,bodo,RN,116,95,66,51
2000,2401701,bom jesus,RN,278,192,83,58
2000,2401800,brejinho,RN,349,246,182,130
2000,2401859,caicara do norte,RN,129,79,46,28
2000,2401909,caicara do rio do vento,RN,121,71,58,43
2000,2402006,caico,RN,1724,1451,1217,983
2000,2402105,campo redondo,RN,417,219,171,127
2000,2402204,canguaretama,RN,967,676,468,333
2000,2402303,caraubas,RN,650,537,371,359
2000,2402402,carnauba dos dantas,RN,147,195,120,123
2000,2402501,carnaubais,RN,319,238,124,102
2000,2402600,ceara-mirim,RN,2002,1607,1193,906
2000,2402709,cerro cora,RN,358,335,229,212
2000,2402808,coronel ezequiel,RN,177,70,87,50
2000,2402907,coronel joao pessoa,RN,105,82,36,36
2000,2403004,cruzeta,RN,309,199,175,103
2000,2403103,currais novos,RN,1469,1201,1001,797
2000,2403202,doutor severiano,RN,222,161,106,78
2000,2403251,parnamirim,RN,2976,2661,2053,1794
2000,2403301,encanto,RN,201,154,103,70
2000,2403400,equador,RN,168,149,104,75
2000,2403509,espirito santo,RN,238,206,124,95
2000,2403608,extremoz,RN,515,425,282,234
2000,2403707,felipe guerra,RN,207,97,87,77
2000,2403756,fernando pedroza,RN,147,95,64,55
2000,2403806,florania,RN,316,236,124,116
2000,2403905,francisco dantas,RN,91,63,48,52
2000,2404002,frutuoso gomes,RN,166,119,106,70
2000,2404101,galinhos,RN,49,49,24,20
2000,2404200,goianinha,RN,780,537,490,364
2000,2404309,governador dix-sept rosado,RN,374,275,147,114
2000,2404408,grossos,RN,229,158,147,84
2000,2404507,guamare,RN,237,174,106,95
2000,2404606,ielmo marinho,RN,286,150,104,61
2000,2404705,ipanguacu,RN,426,354,234,194
2000,2404804,ipueira,RN,65,59,11,27
2000,2404853,itaja,RN,277,220,155,86
2000,2404903,itau,RN,174,122,104,104
2000,2405009,jacana,RN,245,138,103,86
2000,2405108,jandaira,RN,162,146,83,82
2000,2405207,janduis,RN,236,121,94,69
2000,2405306,januario cicco,RN,223,163,154,88
2000,2405405,japi,RN,163,109,74,43
2000,2405504,jardim de angicos,RN,113,66,56,28
2000,2405603,jardim de piranhas,RN,328,240,216,102
2000,2405702,jardim do serido,RN,452,319,228,219
2000,2405801,joao camara,RN,957,635,592,531
2000,2405900,joao dias,RN,86,82,52,46
2000,2406007,jose da penha,RN,251,167,103,74
2000,2406106,jucurutu,RN,533,355,262,227
2000,2406205,lagoa d'anta,RN,220,128,96,100
2000,2406304,lagoa de pedras,RN,257,173,75,52
2000,2406403,lagoa de velhos,RN,144,83,47,37
2000,2406502,lagoa nova,RN,497,413,296,231
2000,2406601,lagoa salgada,RN,214,184,118,86
2000,2406700,lajes,RN,283,262,213,155
2000,2406809,lajes pintadas,RN,175,137,104,90
2000,2406908,lucrecia,RN,145,129,75,67
2000,2407005,luis gomes,RN,386,293,170,133
2000,2407104,macaiba,RN,1746,1187,868,730
2000,2407203,macau,RN,814,707,513,412
2000,2407252,major sales,RN,117,93,51,48
2000,2407302,marcelino vieira,RN,190,190,127,93
2000,2407401,martins,RN,342,196,192,120
2000,2407500,maxaranguape,RN,253,180,150,98
2000,2407609,messias targino,RN,148,97,87,79
2000,2407708,montanhas,RN,418,234,163,116
2000,2407807,monte alegre,RN,503,299,285,202
2000,2407906,monte das gameleiras,RN,50,27,24,16
2000,2408003,mossoro,RN,8370,6511,5129,4656
2000,2408102,natal,RN,25648,20092,17524,16025
2000,2408201,nisia floresta,RN,544,346,291,166
2000,2408300,nova cruz,RN,1058,858,707,520
2000,2408409,olho-d'agua do borges,RN,218,95,80,72
2000,2408508,ouro branco,RN,130,126,88,101
2000,2408607,parana,RN,187,132,103,73
2000,2408706,parau,RN,164,119,88,33
2000,2408805,parazinho,RN,202,121,89,33
2000,2408904,parelhas,RN,766,685,435,335
2000,2408953,rio do fogo,RN,285,243,164,131
2000,2409100,passa e fica,RN,359,223,145,92
2000,2409209,passagem,RN,59,41,31,45
2000,2409308,patu,RN,412,325,197,162
2000,2409332,santa maria,RN,148,102,65,50
2000,2409407,pau dos ferros,RN,795,657,578,451
2000,2409506,pedra grande,RN,149,121,92,57
2000,2409605,pedra preta,RN,174,76,50,36
2000,2409704,pedro avelino,RN,252,126,107,68
2000,2409803,pedro velho,RN,336,246,205,129
2000,2409902,pendencias,RN,426,246,226,176
2000,2410009,piloes,RN,135,92,75,54
2000,2410108,poco branco,RN,292,294,211,129
2000,2410207,portalegre,RN,270,184,119,76
2000,2410256,porto do mangue,RN,123,67,61,51
2000,2410306,presidente juscelino,RN,189,123,92,87
2000,2410405,pureza,RN,265,196,191,101
2000,2410504,rafael fernandes,RN,139,124,71,72
2000,2410603,rafael godeiro,RN,99,67,84,73
2000,2410702,riacho da cruz,RN,108,90,46,20
2000,2410801,riacho de santana,RN,110,88,59,61
2000,2410900,riachuelo,RN,151,137,116,81
2000,2411007,rodolfo fernandes,RN,119,118,89,84
2000,2411056,tibau,RN,98,111,103,72
2000,2411106,ruy barbosa,RN,88,77,58,44
2000,2411205,santa cruz,RN,1291,920,625,556
2000,2411403,santana do matos,RN,301,207,105,119
2000,2411429,santana do serido,RN,63,62,66,38
2000,2411502,santo antonio,RN,489,415,257,236
2000,2411601,sao bento do norte,RN,236,159,110,99
2000,2411700,sao bento do trairi,RN,138,110,52,56
2000,2411809,sao fernando,RN,93,64,55,49
2000,2411908,sao francisco do oeste,RN,119,94,54,34
2000,2412005,sao goncalo do amarante,RN,1602,1313,1008,848
2000,2412104,sao joao do sabugi,RN,170,132,96,86
2000,2412203,sao jose de mipibu,RN,1252,912,613,484
2000,2412302,sao jose do campestre,RN,298,233,153,111
2000,2412401,sao jose do serido,RN,155,145,71,64
2000,2412500,sao miguel,RN,878,595,425,298
2000,2412559,sao miguel de touros,RN,356,190,178,150
2000,2412609,sao paulo do potengi,RN,515,422,214,158
2000,2412708,sao pedro,RN,253,148,83,74
2000,2412807,sao rafael,RN,252,181,115,123
2000,2412906,sao tome,RN,389,237,165,127
2000,2413003,sao vicente,RN,172,129,126,94
2000,2413102,senador eloi de souza,RN,223,182,128,93
2000,2413201,senador georgino avelino,RN,154,94,77,56
2000,2413300,serra de sao bento,RN,196,131,106,80
2000,2413359,serra do mel,RN,431,8,380,5
2000,2413409,serra negra do norte,RN,230,145,106,87
2000,2413508,serrinha,RN,198,183,116,69
2000,2413557,serrinha dos pintos,RN,175,116,85,59
2000,2413607,severiano melo,RN,309,194,147,107
2000,2413706,sitio novo,RN,176,72,70,40
2000,2413805,taboleiro grande,RN,67,51,25,18
2000,2413904,taipu,RN,365,250,264,173
2000,2414001,tangara,RN,539,324,260,157
2000,2414100,tenente ananias,RN,214,176,141,88
2000,2414159,tenente laurentino cruz,RN,141,91,78,61
2000,2414209,tibau do sul,RN,243,184,141,114
2000,2414308,timbauba dos batistas,RN,65,52,37,35
2000,2414407,touros,RN,984,841,561,443
2000,2414456,triunfo potiguar,RN,119,60,54,27
2000,2414506,umarizal,RN,484,343,259,157
2000,2414605,upanema,RN,324,191,177,154
2000,2414704,varzea,RN,254,198,142,125
2000,2414753,venha-ver,RN,115,41,33,17
2000,2414803,vera cruz,RN,312,278,195,177
2000,2414902,vicosa,RN,76,67,48,38
2000,2415008,vila flor,RN,90,63,46,38
2000,2500106,agua branca,PB,334,260,156,120
2000,2500205,aguiar,PB,222,165,157,68
2000,2500304,alagoa grande,PB,782,553,441,237
2000,2500403,alagoa nova,PB,520,392,208,149
2000,2500502,alagoinha,PB,421,265,207,156
2000,2500536,alcantil,PB,177,170,106,87
2000,2500577,algodao de jandaira,PB,68,63,14,11
2000,2500601,alhandra,PB,515,371,277,214
2000,2500700,sao joao do rio do peixe,PB,478,372,285,199
2000,2500734,amparo,PB,64,64,34,44
2000,2500775,aparecida,PB,220,131,70,58
2000,2500809,aracagi,PB,433,286,246,156
2000,2500908,arara,PB,337,250,205,169
2000,2501005,araruna,PB,524,336,210,144
2000,2501104,areia,PB,785,564,391,365
2000,2501153,areia de baraunas,PB,0,0,0,0
2000,2501203,areial,PB,249,170,147,97
2000,2501302,aroeiras,PB,339,266,179,97
2000,2501351,assuncao,PB,74,79,48,49
2000,2501401,baia da traicao,PB,246,149,95,77
2000,2501500,bananeiras,PB,629,318,322,193
2000,2501534,barauna,PB,175,113,92,66
2000,2501575,barra de santana,PB,281,264,153,132
2000,2501609,barra de santa rosa,PB,444,283,270,163
2000,2501708,barra de sao miguel,PB,117,86,80,74
2000,2501807,bayeux,PB,3057,2169,1763,1454
2000,2501906,belem,PB,348,319,216,178
2000,2502003,belem do brejo do cruz,PB,147,107,77,71
2000,2502052,bernardino batista,PB,76,65,37,27
2000,2502102,boa ventura,PB,210,93,68,40
2000,2502151,boa vista,PB,193,144,100,72
2000,2502201,bom jesus,PB,65,34,33,26
2000,2502300,bom sucesso,PB,147,141,98,87
2000,2502409,bonito de santa fe,PB,202,111,105,66
2000,2502508,boqueirao,PB,538,420,339,238
2000,2502607,igaracy,PB,183,191,153,86
2000,2502706,borborema,PB,181,84,70,43
2000,2502805,brejo do cruz,PB,299,167,115,79
2000,2502904,brejo dos santos,PB,162,169,90,84
2000,2503001,caapora,PB,704,464,290,240
2000,2503100,cabaceiras,PB,216,131,139,88
2000,2503209,cabedelo,PB,1084,856,704,543
2000,2503308,cachoeira dos indios,PB,301,178,133,88
2000,2503407,cacimba de areia,PB,90,77,41,33
2000,2503506,cacimba de dentro,PB,585,269,145,105
2000,2503555,cacimbas,PB,94,86,62,47
2000,2503605,caicara,PB,220,151,106,69
2000,2503704,cajazeiras,PB,2016,1474,1163,940
2000,2503753,cajazeirinhas,PB,66,38,25,0
2000,2503803,caldas brandao,PB,75,66,50,32
2000,2503902,camalau,PB,140,98,87,50
2000,2504009,campina grande,PB,11926,9572,8269,7185
2000,2504033,capim,PB,97,67,35,45
2000,2504074,caraubas,PB,99,84,56,39
2000,2504108,carrapateira,PB,75,60,50,33
2000,2504157,casserengue,PB,224,122,82,43
2000,2504207,catingueira,PB,125,93,74,59
2000,2504306,catole do rocha,PB,931,772,544,457
2000,2504355,caturite,PB,161,88,98,54
2000,2504405,conceicao,PB,616,427,322,271
2000,2504504,condado,PB,303,186,128,118
2000,2504603,conde,PB,462,350,272,210
2000,2504702,congo,PB,113,128,85,59
2000,2504801,coremas,PB,473,293,233,153
2000,2504850,coxixola,PB,56,53,25,22
2000,2504900,cruz do espirito santo,PB,325,243,169,110
2000,2505006,cubati,PB,223,186,128,104
2000,2505105,cuite,PB,572,309,270,248
2000,2505204,cuitegi,PB,161,125,78,53
2000,2505238,cuite de mamanguape,PB,195,151,140,72
2000,2505279,curral de cima,PB,121,55,25,31
2000,2505303,curral velho,PB,62,61,20,25
2000,2505352,damiao,PB,107,56,49,20
2000,2505402,desterro,PB,340,228,138,126
2000,2505501,vista serrana,PB,70,53,40,39
2000,2505600,diamante,PB,259,209,124,76
2000,2505709,dona ines,PB,390,259,179,89
2000,2505808,duas estradas,PB,136,101,63,41
2000,2505907,emas,PB,79,72,37,42
2000,2506004,esperanca,PB,1051,719,471,382
2000,2506103,fagundes,PB,437,317,183,144
2000,2506202,frei martinho,PB,128,125,69,67
2000,2506251,gado bravo,PB,215,165,75,54
2000,2506301,guarabira,PB,1976,1522,1204,901
2000,2506400,gurinhem,PB,398,194,169,118
2000,2506509,gurjao,PB,143,73,69,48
2000,2506608,ibiara,PB,194,178,103,93
2000,2506707,imaculada,PB,340,211,143,83
2000,2506806,inga,PB,558,330,226,161
2000,2506905,itabaiana,PB,691,516,408,322
2000,2507002,itaporanga,PB,864,605,427,328
2000,2507101,itapororoca,PB,383,267,120,103
2000,2507200,itatuba,PB,250,167,113,83
2000,2507309,jacarau,PB,452,231,165,136
2000,2507408,jerico,PB,218,192,101,86
2000,2507507,joao pessoa,PB,19672,16475,14614,12449
2000,2507606,juarez tavora,PB,203,123,110,59
2000,2507705,juazeirinho,PB,506,262,195,119
2000,2507804,junco do serido,PB,196,140,138,99
2000,2507903,juripiranga,PB,243,152,124,91
2000,2508000,juru,PB,246,162,146,92
2000,2508109,lagoa,PB,148,116,84,73
2000,2508208,lagoa de dentro,PB,209,134,125,82
2000,2508307,lagoa seca,PB,441,277,271,208
2000,2508406,lastro,PB,120,77,44,42
2000,2508505,livramento,PB,270,175,134,88
2000,2508554,logradouro,PB,89,80,36,33
2000,2508604,lucena,PB,259,197,146,124
2000,2508703,mae d'agua,PB,135,116,59,35
2000,2508802,malta,PB,172,145,84,61
2000,2508901,mamanguape,PB,881,734,564,423
2000,2509008,manaira,PB,366,214,145,106
2000,2509057,marcacao,PB,152,0,0,0
2000,2509107,mari,PB,506,409,285,268
2000,2509156,marizopolis,PB,179,132,107,83
2000,2509206,massaranduba,PB,393,273,194,116
2000,2509305,mataraca,PB,122,84,87,65
2000,2509339,matinhas,PB,170,110,85,40
2000,2509370,mato grosso,PB,39,55,20,13
2000,2509396,matureia,PB,168,114,89,61
2000,2509404,mogeiro,PB,274,231,183,116
2000,2509503,montadas,PB,194,136,124,74
2000,2509602,monte horebe,PB,125,72,46,32
2000,2509701,monteiro,PB,794,593,459,364
2000,2509800,mulungu,PB,149,85,72,59
2000,2509909,natuba,PB,164,145,74,85
2000,2510006,nazarezinho,PB,270,183,126,68
2000,2510105,nova floresta,PB,396,263,187,145
2000,2510204,nova olinda,PB,252,187,106,82
2000,2510303,nova palmeira,PB,158,108,74,56
2000,2510402,olho d'agua,PB,234,200,157,101
2000,2510501,olivedos,PB,88,95,71,68
2000,2510600,ouro velho,PB,101,93,72,53
2000,2510659,parari,PB,73,32,35,7
2000,2510709,passagem,PB,102,60,68,33
2000,2510808,patos,PB,3031,2319,2072,1718
2000,2510907,paulista,PB,242,172,158,106
2000,2511004,pedra branca,PB,143,130,132,65
2000,2511103,pedra lavrada,PB,249,214,127,96
2000,2511202,pedras de fogo,PB,642,410,260,119
2000,2511301,pianco,PB,458,340,290,229
2000,2511400,picui,PB,701,358,298,225
2000,2511509,pilar,PB,286,234,157,165
2000,2511608,piloes,PB,183,138,74,63
2000,2511707,piloezinhos,PB,118,103,56,50
2000,2511806,pirpirituba,PB,311,251,211,137
2000,2511905,pitimbu,PB,418,285,177,130
2000,2512002,pocinhos,PB,427,322,278,235
2000,2512036,poco dantas,PB,78,67,38,25
2000,2512077,poco de jose de moura,PB,125,94,68,52
2000,2512101,pombal,PB,1003,641,626,481
2000,2512200,prata,PB,124,99,56,52
2000,2512309,princesa isabel,PB,625,476,354,239
2000,2512408,puxinana,PB,535,350,240,151
2000,2512507,queimadas,PB,978,762,548,292
2000,2512606,quixaba,PB,0,0,0,0
2000,2512705,remigio,PB,456,336,271,175
2000,2512721,pedro regis,PB,96,60,58,23
2000,2512747,riachao,PB,60,76,61,39
2000,2512754,riachao do bacamarte,PB,86,82,48,25
2000,2512762,riachao do poco,PB,119,41,34,13
2000,2512788,riacho de santo antonio,PB,76,46,47,34
2000,2512804,riacho dos cavalos,PB,159,119,75,63
2000,2512903,rio tinto,PB,719,543,407,340
2000,2513000,salgadinho,PB,76,63,42,24
2000,2513109,salgado de sao felix,PB,335,274,156,107
2000,2513158,santa cecilia,PB,207,93,47,76
2000,2513208,santa cruz,PB,269,187,144,140
2000,2513307,santa helena,PB,233,175,94,64
2000,2513356,santa ines,PB,90,100,0,0
2000,2513406,santa luzia,PB,488,412,304,255
2000,2513505,santana de mangueira,PB,83,77,54,49
2000,2513604,santana dos garrotes,PB,277,199,158,118
2000,2513653,santarem,PB,83,68,75,42
2000,2513703,santa rita,PB,3461,2609,2070,1689
2000,2513802,santa teresinha,PB,136,87,67,54
2000,2513851,santo andre,PB,106,65,66,30
2000,2513901,sao bento,PB,770,571,329,275
2000,2513927,sao bento de pombal,PB,82,71,57,48
2000,2513943,sao domingos do cariri,PB,70,50,54,31
2000,2513968,sao domingos de pombal,PB,0,0,0,0
2000,2513984,sao francisco,PB,140,89,90,55
2000,2514008,sao joao do cariri,PB,140,125,98,65
2000,2514107,sao joao do tigre,PB,140,116,67,47
2000,2514206,sao jose da lagoa tapada,PB,218,144,100,69
2000,2514305,sao jose de caiana,PB,151,130,85,84
2000,2514404,sao jose de espinharas,PB,130,99,99,79
2000,2514453,sao jose dos ramos,PB,135,82,62,34
2000,2514503,sao jose de piranhas,PB,450,282,228,167
2000,2514552,sao jose de princesa,PB,107,62,75,32
2000,2514602,sao jose do bonfim,PB,115,81,60,30
2000,2514651,sao jose do brejo do cruz,PB,40,32,19,34
2000,2514701,sao jose do sabugi,PB,146,79,80,73
2000,2514800,sao jose dos cordeiros,PB,107,67,61,42
2000,2514909,sao mamede,PB,291,200,133,122
2000,2515005,sao miguel de taipu,PB,98,56,58,49
2000,2515104,sao sebastiao de lagoa de roca,PB,351,235,189,129
2000,2515203,sao sebastiao do umbuzeiro,PB,59,50,30,23
2000,2515302,sape,PB,1270,776,702,510
2000,2515401,sao vicente do serido,PB,305,184,111,89
2000,2515500,serra branca,PB,375,328,218,215
2000,2515609,serra da raiz,PB,98,68,64,34
2000,2515708,serra grande,PB,93,80,61,51
2000,2515807,serra redonda,PB,180,108,86,70
2000,2515906,serraria,PB,188,161,82,60
2000,2515930,sertaozinho,PB,171,112,90,50
2000,2515971,sobrado,PB,244,153,87,94
2000,2516003,solanea,PB,693,441,375,283
2000,2516102,soledade,PB,397,315,187,127
2000,2516151,sossego,PB,85,76,60,45
2000,2516201,sousa,PB,2058,1622,1292,1109
2000,2516300,sume,PB,582,349,422,229
2000,2516409,campo de santana,PB,217,113,80,69
2000,2516508,taperoa,PB,502,359,233,126
2000,2516607,tavares,PB,508,328,195,119
2000,2516706,teixeira,PB,477,339,216,186
2000,2516755,tenorio,PB,130,76,38,33
2000,2516805,triunfo,PB,264,199,114,65
2000,2516904,uirauna,PB,397,305,223,191
2000,2517001,umbuzeiro,PB,192,173,103,84
2000,2517100,varzea,PB,62,61,55,41
2000,2517209,vieiropolis,PB,136,102,69,55
2000,2517407,zabele,PB,50,37,44,28
2000,2600054,abreu e lima,PE,2834,2447,2277,2113
2000,2600104,afogados da ingazeira,PE,1066,805,606,452
2000,2600203,afranio,PE,515,408,315,231
2000,2600302,agrestina,PE,617,377,268,161
2000,2600401,agua preta,PE,928,681,546,369
2000,2600500,aguas belas,PE,893,652,384,313
2000,2600609,alagoinha,PE,436,354,203,171
2000,2600708,alianca,PE,1270,1043,713,615
2000,2600807,altinho,PE,552,408,300,264
2000,2600906,amaraji,PE,701,369,336,243
2000,2601003,angelim,PE,255,228,190,158
2000,2601052,aracoiaba,PE,560,394,334,251
2000,2601102,araripina,PE,1521,1348,867,688
2000,2601201,arcoverde,PE,1809,1497,1339,1169
2000,2601300,barra de guabiraba,PE,264,207,152,127
2000,2601409,barreiros,PE,1318,1077,915,810
2000,2601508,belem de maria,PE,360,259,197,157
2000,2601607,belem de sao francisco,PE,430,322,257,201
2000,2601706,belo jardim,PE,1913,1433,1239,981
2000,2601805,betania,PE,383,263,204,144
2000,2601904,bezerros,PE,1421,1091,952,763
2000,2602001,bodoco,PE,736,706,465,380
2000,2602100,bom conselho,PE,1181,863,592,484
2000,2602209,bom jardim,PE,1003,772,554,483
2000,2602308,bonito,PE,1081,705,535,390
2000,2602407,brejao,PE,288,210,140,116
2000,2602506,brejinho,PE,236,104,113,85
2000,2602605,brejo da madre de deus,PE,1086,690,487,335
2000,2602704,buenos aires,PE,374,282,296,283
2000,2602803,buique,PE,1084,875,570,420
2000,2602902,cabo de santo agostinho,PE,5500,4470,3936,3361
2000,2603009,cabrobo,PE,946,618,506,351
2000,2603108,cachoeirinha,PE,487,397,316,275
2000,2603207,caetes,PE,852,475,282,207
2000,2603306,calcado,PE,348,275,187,112
2000,2603405,calumbi,PE,214,172,135,98
2000,2603454,camaragibe,PE,4318,3829,3522,3215
2000,2603504,camocim de sao felix,PE,525,341,189,150
2000,2603603,camutanga,PE,283,190,225,119
2000,2603702,canhotinho,PE,707,529,360,283
2000,2603801,capoeiras,PE,719,444,284,186
2000,2603900,carnaiba,PE,754,560,375,299
2000,2603926,carnaubeira da penha,PE,166,89,49,36
2000,2604007,carpina,PE,1754,1551,1407,1129
2000,2604106,caruaru,PE,7345,6043,5268,4533
2000,2604155,casinhas,PE,352,261,189,157
2000,2604205,catende,PE,1181,710,529,428
2000,2604304,cedro,PE,354,310,148,163
2000,2604403,cha de alegria,PE,561,348,347,199
2000,2604502,cha grande,PE,625,405,327,215
2000,2604601,condado,PE,567,482,389,319
2000,2604700,correntes,PE,594,449,283,207
2000,2604809,cortes,PE,446,341,238,153
2000,2604908,cumaru,PE,557,406,265,240
2000,2605004,cupira,PE,692,505,404,346
2000,2605103,custodia,PE,1283,823,602,474
2000,2605152,dormentes,PE,457,351,338,249
2000,2605202,escada,PE,1984,1379,1200,935
2000,2605301,exu,PE,836,765,565,432
2000,2605400,feira nova,PE,656,449,293,212
2000,2605459,fernando de noronha,PE,0,0,0,0
2000,2605509,ferreiros,PE,349,271,231,229
2000,2605608,flores,PE,695,541,413,290
2000,2605707,floresta,PE,870,671,423,371
2000,2605806,frei miguelinho,PE,365,301,150,160
2000,2605905,gameleira,PE,555,493,332,245
2000,2606002,garanhuns,PE,4173,3444,2841,2385
2000,2606101,gloria do goita,PE,752,579,487,338
2000,2606200,goiana,PE,2553,1952,1756,1493
2000,2606309,granito,PE,182,89,37,61
2000,2606408,gravata,PE,2152,1604,1289,1116
2000,2606507,iati,PE,445,263,179,103
2000,2606606,ibimirim,PE,754,447,333,274
2000,2606705,ibirajuba,PE,305,194,162,124
2000,2606804,igarassu,PE,2851,2300,2059,1805
2000,2606903,iguaraci,PE,372,323,197,174
2000,2607000,inaja,PE,394,288,200,185
2000,2607109,ingazeira,PE,169,122,84,54
2000,2607208,ipojuca,PE,1866,1296,1010,889
2000,2607307,ipubi,PE,864,620,380,258
2000,2607406,itacuruba,PE,113,80,28,61
2000,2607505,itaiba,PE,365,304,185,163
2000,2607604,itamaraca,PE,510,389,275,248
2000,2607653,itambe,PE,859,761,674,601
2000,2607703,itapetim,PE,543,349,306,163
2000,2607752,itapissuma,PE,721,677,555,442
2000,2607802,itaquitinga,PE,549,379,322,253
2000,2607901,jaboatao dos guararapes,PE,14792,12806,11094,10259
2000,2607950,jaqueira,PE,498,320,246,136
2000,2608008,jatauba,PE,782,36,261,63
2000,2608057,jatoba,PE,520,451,334,240
2000,2608107,joao alfredo,PE,790,560,417,296
2000,2608206,joaquim nabuco,PE,610,482,306,248
2000,2608255,jucati,PE,426,254,133,85
2000,2608305,jupi,PE,437,398,300,179
2000,2608404,jurema,PE,443,285,236,170
2000,2608453,lagoa do carro,PE,473,363,261,196
2000,2608503,lagoa do itaenga,PE,739,663,574,452
2000,2608602,lagoa do ouro,PE,394,304,200,160
2000,2608701,lagoa dos gatos,PE,374,319,174,185
2000,2608750,lagoa grande,PE,761,554,444,360
2000,2608800,lajedo,PE,1246,970,722,619
2000,2608909,limoeiro,PE,1647,1336,1211,929
2000,2609006,macaparana,PE,910,692,571,481
2000,2609105,machados,PE,349,255,180,144
2000,2609154,manari,PE,292,187,114,67
2000,2609204,maraial,PE,337,223,155,119
2000,2609303,mirandiba,PE,577,433,321,263
2000,2609402,moreno,PE,1615,1419,1230,903
2000,2609501,nazare da mata,PE,951,793,808,704
2000,2609600,olinda,PE,11011,9317,8555,7816
2000,2609709,orobo,PE,688,556,391,317
2000,2609808,oroco,PE,420,288,260,227
2000,2609907,ouricuri,PE,1837,1312,885,633
2000,2610004,palmares,PE,1968,1534,1321,1079
2000,2610103,palmeirina,PE,257,130,103,60
2000,2610202,panelas,PE,768,495,353,272
2000,2610301,paranatama,PE,315,250,184,135
2000,2610400,parnamirim,PE,582,568,455,297
2000,2610509,passira,PE,751,604,380,386
2000,2610608,paudalho,PE,1694,1244,936,726
2000,2610707,paulista,PE,6962,6503,5808,5489
2000,2610806,pedra,PE,533,422,279,236
2000,2610905,pesqueira,PE,1861,1363,1189,1032
2000,2611002,petrolandia,PE,969,838,686,520
2000,2611101,petrolina,PE,8045,6760,5762,4996
2000,2611200,pocao,PE,304,200,142,128
2000,2611309,pombos,PE,627,473,325,293
2000,2611408,primavera,PE,412,287,246,180
2000,2611507,quipapa,PE,686,478,284,209
2000,2611533,quixaba,PE,308,277,181,182
2000,2611606,recife,PE,43540,37285,35655,35256
2000,2611705,riacho das almas,PE,558,360,311,207
2000,2611804,ribeirao,PE,1158,983,728,562
2000,2611903,rio formoso,PE,589,487,362,306
2000,2612000,saire,PE,299,189,132,113
2000,2612109,salgadinho,PE,271,119,76,51
2000,2612208,salgueiro,PE,1826,1359,1259,857
2000,2612307,saloa,PE,378,226,215,162
2000,2612406,sanharo,PE,453,311,258,232
2000,2612455,santa cruz,PE,422,334,233,148
2000,2612471,santa cruz da baixa verde,PE,362,324,246,211
2000,2612505,santa cruz do capibaribe,PE,1564,1164,1034,815
2000,2612554,santa filomena,PE,319,265,206,135
2000,2612604,santa maria da boa vista,PE,1698,1344,1112,768
2000,2612703,santa maria do cambuca,PE,209,158,106,59
2000,2612802,santa terezinha,PE,294,253,194,168
2000,2612901,sao benedito do sul,PE,315,241,170,144
2000,2613008,sao bento do una,PE,1275,858,580,521
2000,2613107,sao caitano,PE,1107,713,542,458
2000,2613206,sao joao,PE,756,341,313,194
2000,2613305,sao joaquim do monte,PE,644,458,244,181
2000,2613404,sao jose da coroa grande,PE,349,262,221,162
2000,2613503,sao jose do belmonte,PE,1025,725,530,376
2000,2613602,sao jose do egito,PE,857,753,634,460
2000,2613701,sao lourenco da mata,PE,2306,1817,1561,1237
